prompt_id,problem_id,condition,mechanism,mechanism_id,expression,correct_value,distractor_value,clean_label,conflict_label,prompt,final_clean_logit,final_conflict_logit,final_margin,pair_choice,split,DeltaU_arith,dR_L20,dR_L21,dR_L22,dR_L23,dR_L24,dR_L25
lexical_031_clean,31,clean,stable,0,category=shape,Circle,West,Circle,West,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: West
Candidate 2: Circle
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.484375,11.7265625,10.7578125,clean,train,4.2225304,0.0,0.0,0.0,0.0,0.0,0.0
lexical_031_paraphrase,31,paraphrase,stable,0,category=shape,Circle,West,Circle,West,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category shape.
Candidate 1: West
Candidate 2: Circle
Which candidate belongs to the target category?
Answer with exactly one candidate word:",20.953125,16.625,4.328125,clean,train,-5.524168,-0.77672434,-0.98243856,-2.1018944,-3.412243,-5.9150925,-6.679178
lexical_031_untrusted_conflict,31,untrusted_conflict,competition,1,category=shape,Circle,West,Circle,West,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: West
Candidate 2: Circle
An unverified note claims West. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",21.03125,17.234375,3.796875,clean,train,-7.683407,-1.1917586,-1.4573574,-3.3922434,-5.172673,-7.515972,-6.73617
lexical_031_asserted_conflict,31,asserted_conflict,competition,1,category=shape,Circle,West,Circle,West,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: West
Candidate 2: Circle
A previous annotator selected West. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",20.75,19.03125,1.71875,clean,train,-12.798609,-2.0579734,-2.1589162,-5.489959,-7.3876276,-9.570642,-10.471487
lexical_031_explicit_correction,31,explicit_correction,closure,2,category=shape,Circle,West,Circle,West,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: West
Candidate 2: Circle
Initial note: West. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",21.8125,14.625,7.1875,clean,train,-0.3323698,-0.13477659,-0.35016108,-1.077712,-2.1055708,-2.6491642,-2.8320332
lexical_031_final_recheck,31,final_recheck,closure,2,category=shape,Circle,West,Circle,West,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: West
Candidate 2: Circle
Draft answer: West. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",21.53125,13.75,7.78125,clean,train,0.19626188,-0.4194231,-0.9013524,-0.9341707,-1.9971056,-2.0943394,-2.5374012
lexical_032_clean,32,clean,stable,0,category=landscape feature,River,Copper,River,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: River
Candidate 2: Copper
Which candidate belongs to the target category?
Answer with exactly one candidate word:",23.03125,7.6484375,15.3828125,clean,train,4.2225304,0.0,0.0,0.0,0.0,0.0,0.0
lexical_032_paraphrase,32,paraphrase,stable,0,category=landscape feature,River,Copper,River,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category landscape feature.
Candidate 1: River
Candidate 2: Copper
Which candidate belongs to the target category?
Answer with exactly one candidate word:",21.078125,6.5429688,14.535156,clean,train,0.5187144,-1.0570035,-1.2349224,-1.8318148,-0.6153488,-1.8228989,-2.9098701
lexical_032_untrusted_conflict,32,untrusted_conflict,competition,1,category=landscape feature,River,Copper,River,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: River
Candidate 2: Copper
An unverified note claims Copper. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.59375,7.6523438,14.941406,clean,train,3.580461,-0.14076519,-0.091760635,0.04347992,-0.010103226,-0.48590088,-0.5717125
lexical_032_asserted_conflict,32,asserted_conflict,competition,1,category=landscape feature,River,Copper,River,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: River
Candidate 2: Copper
A previous annotator selected Copper. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.5,15.46875,7.03125,clean,train,-13.474728,-1.6206322,-1.6666164,-3.4561338,-10.763805,-8.747257,-10.58503
lexical_032_explicit_correction,32,explicit_correction,closure,2,category=landscape feature,River,Copper,River,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: River
Candidate 2: Copper
Initial note: Copper. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.796875,7.265625,15.53125,clean,train,3.857234,-0.27057457,-0.4286461,-0.058681488,-0.14343071,0.08377457,-0.4645729
lexical_032_final_recheck,32,final_recheck,closure,2,category=landscape feature,River,Copper,River,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: River
Candidate 2: Copper
Draft answer: Copper. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.828125,10.4765625,12.3515625,clean,train,-0.063026905,-0.13249683,-0.64006805,-0.91189194,-2.8097305,-1.7613258,-2.712368
lexical_033_clean,33,clean,stable,0,category=sky object,Sun,Square,Sun,Square,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Square
Candidate 2: Sun
Which candidate belongs to the target category?
Answer with exactly one candidate word:",21.65625,6.8828125,14.7734375,clean,train,4.2225304,0.0,0.0,0.0,0.0,0.0,0.0
lexical_033_paraphrase,33,paraphrase,stable,0,category=sky object,Sun,Square,Sun,Square,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category sky object.
Candidate 1: Square
Candidate 2: Sun
Which candidate belongs to the target category?
Answer with exactly one candidate word:",18.34375,7.828125,10.515625,clean,train,-3.563727,-0.19393682,-1.0585976,-2.403592,-3.7834291,-4.0114155,-4.927387
lexical_033_untrusted_conflict,33,untrusted_conflict,competition,1,category=sky object,Sun,Square,Sun,Square,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Square
Candidate 2: Sun
An unverified note claims Square. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",20.390625,10.59375,9.796875,clean,train,-0.13935852,-0.4545164,-0.57485485,-1.1322336,-1.8411121,-2.4466076,-2.8363895
lexical_033_asserted_conflict,33,asserted_conflict,competition,1,category=sky object,Sun,Square,Sun,Square,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Square
Candidate 2: Sun
A previous annotator selected Square. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",20.4375,9.5546875,10.8828125,clean,train,-0.86622715,-0.7007332,-1.3456702,-1.9245405,-2.5222664,-2.5614967,-2.9710617
lexical_033_explicit_correction,33,explicit_correction,closure,2,category=sky object,Sun,Square,Sun,Square,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Square
Candidate 2: Sun
Initial note: Square. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",20.984375,7.3046875,13.6796875,clean,train,4.8362646,-0.3797474,-0.20104313,-0.23148155,0.06949806,0.6298504,0.49854088
lexical_033_final_recheck,33,final_recheck,closure,2,category=sky object,Sun,Square,Sun,Square,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Square
Candidate 2: Sun
Draft answer: Square. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",20.671875,6.9257812,13.746094,clean,train,7.9120445,-0.2219572,-0.08650684,0.19957066,1.6110821,2.3006496,2.5487022
lexical_034_clean,34,clean,stable,0,category=fruit,Apple,Forest,Apple,Forest,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Apple
Candidate 2: Forest
Which candidate belongs to the target category?
Answer with exactly one candidate word:",20.421875,4.9140625,15.5078125,clean,heldout,4.2225304,0.0,0.0,0.0,0.0,0.0,0.0
lexical_034_paraphrase,34,paraphrase,stable,0,category=fruit,Apple,Forest,Apple,Forest,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category fruit.
Candidate 1: Apple
Candidate 2: Forest
Which candidate belongs to the target category?
Answer with exactly one candidate word:",20.234375,0.7451172,19.489258,clean,heldout,6.716766,0.47341943,0.62244606,0.9804034,1.4184341,1.570427,0.99261093
lexical_034_untrusted_conflict,34,untrusted_conflict,competition,1,category=fruit,Apple,Forest,Apple,Forest,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Apple
Candidate 2: Forest
An unverified note claims Forest. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",18.609375,9.1875,9.421875,clean,heldout,-2.3988686,-0.10506678,-0.4079926,-0.85576105,-2.9633198,-4.1335297,-4.210041
lexical_034_asserted_conflict,34,asserted_conflict,competition,1,category=fruit,Apple,Forest,Apple,Forest,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Apple
Candidate 2: Forest
A previous annotator selected Forest. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",4.484375,19.828125,-15.34375,conflict,heldout,-53.884037,-1.8538322,-2.9644876,-11.311361,-26.142767,-36.57455,-35.123146
lexical_034_explicit_correction,34,explicit_correction,closure,2,category=fruit,Apple,Forest,Apple,Forest,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Apple
Candidate 2: Forest
Initial note: Forest. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",20.78125,3.5390625,17.242188,clean,heldout,6.634444,0.5882149,0.8409519,1.193316,1.2011452,1.5179062,0.9602432
lexical_034_final_recheck,34,final_recheck,closure,2,category=fruit,Apple,Forest,Apple,Forest,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Apple
Candidate 2: Forest
Draft answer: Forest. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",19.328125,10.640625,8.6875,clean,heldout,-0.19933462,0.75916624,0.8278456,0.82697916,-1.7182789,-3.3015327,-3.2365742
lexical_035_clean,35,clean,stable,0,category=colour,Blue,Apple,Blue,Apple,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: Apple
Candidate 2: Blue
Which candidate belongs to the target category?
Answer with exactly one candidate word:",16.34375,20.375,-4.03125,conflict,train,4.2225304,0.0,0.0,0.0,0.0,0.0,0.0
lexical_035_paraphrase,35,paraphrase,stable,0,category=colour,Blue,Apple,Blue,Apple,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category colour.
Candidate 1: Apple
Candidate 2: Blue
Which candidate belongs to the target category?
Answer with exactly one candidate word:",19.640625,17.953125,1.6875,clean,train,10.630458,0.7446858,-0.118214846,2.2344468,3.44973,3.8098698,3.2787533
lexical_035_untrusted_conflict,35,untrusted_conflict,competition,1,category=colour,Blue,Apple,Blue,Apple,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: Apple
Candidate 2: Blue
An unverified note claims Apple. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",15.890625,19.375,-3.484375,conflict,train,3.5413032,0.46758634,0.25764012,0.45463467,-1.3970823,-0.48046875,0.1868782
lexical_035_asserted_conflict,35,asserted_conflict,competition,1,category=colour,Blue,Apple,Blue,Apple,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: Apple
Candidate 2: Blue
A previous annotator selected Apple. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",17.453125,20.40625,-2.953125,conflict,train,3.723892,0.16016412,-0.36163187,-0.014520645,-0.18905449,-0.3077507,-0.34113693
lexical_035_explicit_correction,35,explicit_correction,closure,2,category=colour,Blue,Apple,Blue,Apple,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: Apple
Candidate 2: Blue
Initial note: Apple. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",16.375,19.453125,-3.078125,conflict,train,3.7908506,0.29828846,0.06821251,0.1991961,-1.3799696,-0.32765102,0.57127666
lexical_035_final_recheck,35,final_recheck,closure,2,category=colour,Blue,Apple,Blue,Apple,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: Apple
Candidate 2: Blue
Draft answer: Apple. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",18.328125,19.453125,-1.125,conflict,train,8.101259,0.57854193,0.24201941,0.9954846,0.91326714,2.557088,2.7449274
lexical_036_clean,36,clean,stable,0,category=direction,South,Blue,South,Blue,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: South
Candidate 2: Blue
Which candidate belongs to the target category?
Answer with exactly one candidate word:",24.859375,15.109375,9.75,clean,train,4.2225304,0.0,0.0,0.0,0.0,0.0,0.0
lexical_036_paraphrase,36,paraphrase,stable,0,category=direction,South,Blue,South,Blue,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category direction.
Candidate 1: South
Candidate 2: Blue
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.90625,7.6054688,15.300781,clean,train,3.9661689,-0.9889736,-0.84285855,-1.7807493,-0.44153118,0.80597496,0.020759583
lexical_036_untrusted_conflict,36,untrusted_conflict,competition,1,category=direction,South,Blue,South,Blue,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: South
Candidate 2: Blue
An unverified note claims Blue. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",24.078125,15.25,8.828125,clean,train,2.9883313,-0.53605986,-0.583477,-0.7683735,-0.572608,-0.48871613,-0.69781876
lexical_036_asserted_conflict,36,asserted_conflict,competition,1,category=direction,South,Blue,South,Blue,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: South
Candidate 2: Blue
A previous annotator selected Blue. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",23.640625,17.671875,5.96875,clean,train,-5.632021,-1.7164078,-1.8516338,-2.6834493,-5.292878,-5.455887,-5.4096394
lexical_036_explicit_correction,36,explicit_correction,closure,2,category=direction,South,Blue,South,Blue,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: South
Candidate 2: Blue
Initial note: Blue. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",23.84375,14.5078125,9.3359375,clean,train,4.4473424,-0.37153053,-0.11417675,-0.24818707,0.04257965,0.6488495,-0.14021301
lexical_036_final_recheck,36,final_recheck,closure,2,category=direction,South,Blue,South,Blue,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: South
Candidate 2: Blue
Draft answer: Blue. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",23.1875,13.8359375,9.3515625,clean,train,5.3931637,-0.6709008,-0.64064384,-1.690134,0.08322239,1.7787323,0.93120575
lexical_037_clean,37,clean,stable,0,category=metal,Silver,East,Silver,East,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: East
Candidate 2: Silver
Which candidate belongs to the target category?
Answer with exactly one candidate word:",23.578125,2.1269531,21.451172,clean,train,4.2225304,0.0,0.0,0.0,0.0,0.0,0.0
lexical_037_paraphrase,37,paraphrase,stable,0,category=metal,Silver,East,Silver,East,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category metal.
Candidate 1: East
Candidate 2: Silver
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.921875,3.5117188,19.410156,clean,train,0.83019924,-0.1246739,-0.18355787,-0.36935186,-1.4092693,-2.0789843,-2.300787
lexical_037_untrusted_conflict,37,untrusted_conflict,competition,1,category=metal,Silver,East,Silver,East,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: East
Candidate 2: Silver
An unverified note claims East. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.671875,7.15625,15.515625,clean,train,-3.638823,-0.77550155,-0.38214505,-0.9021647,-3.598042,-5.3308067,-4.5253453
lexical_037_asserted_conflict,37,asserted_conflict,competition,1,category=metal,Silver,East,Silver,East,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: East
Candidate 2: Silver
A previous annotator selected East. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.5625,9.6953125,12.8671875,clean,train,-8.285183,-1.1695583,-0.78465784,-1.3948674,-5.2210855,-8.17724,-7.88214
lexical_037_explicit_correction,37,explicit_correction,closure,2,category=metal,Silver,East,Silver,East,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: East
Candidate 2: Silver
Initial note: East. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.859375,4.4140625,18.445312,clean,train,0.60535336,-0.26681817,0.036432147,-0.0511899,-2.0816965,-2.034768,-2.3174791
lexical_037_final_recheck,37,final_recheck,closure,2,category=metal,Silver,East,Silver,East,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: East
Candidate 2: Silver
Draft answer: East. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",21.5625,4.6367188,16.925781,clean,train,0.41482878,-0.34578925,0.07261866,-0.12334156,-1.8804483,-2.0851154,-2.7084217
lexical_038_clean,38,clean,stable,0,category=shape,Square,Iron,Square,Iron,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Square
Candidate 2: Iron
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.125,15.9296875,6.1953125,clean,heldout,4.2225304,0.0,0.0,0.0,0.0,0.0,0.0
lexical_038_paraphrase,38,paraphrase,stable,0,category=shape,Square,Iron,Square,Iron,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category shape.
Candidate 1: Square
Candidate 2: Iron
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.6875,10.6328125,12.0546875,clean,heldout,3.9875288,-0.94830346,-0.4200983,-0.29465103,0.899982,-0.18882084,-0.65418625
lexical_038_untrusted_conflict,38,untrusted_conflict,competition,1,category=shape,Square,Iron,Square,Iron,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Square
Candidate 2: Iron
An unverified note claims Iron. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",21.21875,17.015625,4.203125,clean,heldout,0.69753695,-0.68023777,-0.5188377,-1.019177,-1.5858202,-1.8544016,-2.2567215
lexical_038_asserted_conflict,38,asserted_conflict,competition,1,category=shape,Square,Iron,Square,Iron,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Square
Candidate 2: Iron
A previous annotator selected Iron. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",11.453125,21.453125,-10.0,conflict,heldout,-34.466038,-3.4836652,-4.4205832,-11.383083,-18.523846,-20.912645,-23.832733
lexical_038_explicit_correction,38,explicit_correction,closure,2,category=shape,Square,Iron,Square,Iron,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Square
Candidate 2: Iron
Initial note: Iron. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.640625,12.8359375,9.8046875,clean,heldout,7.114382,-0.23286605,0.27699256,0.429008,1.4337358,1.7116623,1.8131523
lexical_038_final_recheck,38,final_recheck,closure,2,category=shape,Square,Iron,Square,Iron,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Square
Candidate 2: Iron
Draft answer: Iron. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",21.6875,14.96875,6.71875,clean,heldout,3.9059055,-0.36668372,-0.5110502,-0.74995184,-0.37934256,0.22893429,-0.062184334
lexical_039_clean,39,clean,stable,0,category=landscape feature,Mountain,Circle,Mountain,Circle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Circle
Candidate 2: Mountain
Which candidate belongs to the target category?
Answer with exactly one candidate word:",23.890625,14.0625,9.828125,clean,train,4.2225304,0.0,0.0,0.0,0.0,0.0,0.0
lexical_039_paraphrase,39,paraphrase,stable,0,category=landscape feature,Mountain,Circle,Mountain,Circle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category landscape feature.
Candidate 1: Circle
Candidate 2: Mountain
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.984375,8.1953125,14.7890625,clean,train,7.4760137,1.0781968,0.5986178,0.3168404,0.24187279,1.9001164,3.0310812
lexical_039_untrusted_conflict,39,untrusted_conflict,competition,1,category=landscape feature,Mountain,Circle,Mountain,Circle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Circle
Candidate 2: Mountain
An unverified note claims Circle. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.9375,15.7890625,7.1484375,clean,train,-1.0872416,-0.25229573,-0.14579052,-0.61283517,-2.5700183,-3.305481,-3.267003
lexical_039_asserted_conflict,39,asserted_conflict,competition,1,category=landscape feature,Mountain,Circle,Mountain,Circle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Circle
Candidate 2: Mountain
A previous annotator selected Circle. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.546875,14.84375,7.703125,clean,train,-0.6744242,-0.2532935,-0.5514187,-1.0585918,-2.689165,-2.771984,-2.7900934
lexical_039_explicit_correction,39,explicit_correction,closure,2,category=landscape feature,Mountain,Circle,Mountain,Circle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Circle
Candidate 2: Mountain
Initial note: Circle. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",23.1875,14.515625,8.671875,clean,train,3.2562072,0.25178587,0.21596348,0.39158344,-0.72538424,-0.4208889,-0.81121016
lexical_039_final_recheck,39,final_recheck,closure,2,category=landscape feature,Mountain,Circle,Mountain,Circle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Circle
Candidate 2: Mountain
Draft answer: Circle. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",22.84375,13.9140625,8.9296875,clean,train,5.1597433,0.68093294,0.18371141,0.19459939,0.24774265,0.74461985,0.47070312
