task,gamma,prompt_id,metric,value
lexical_disjoint,0.0,lexical_018_clean,future_alignment,-0.22210584580898285
lexical_disjoint,0.0,lexical_018_paraphrase,future_alignment,-0.22510847449302673
lexical_disjoint,0.0,lexical_018_untrusted_conflict,future_alignment,-0.22342464327812195
lexical_disjoint,0.0,lexical_018_asserted_conflict,future_alignment,-0.22467264533042908
lexical_disjoint,0.0,lexical_018_explicit_correction,future_alignment,-0.22004055976867676
lexical_disjoint,0.0,lexical_018_final_recheck,future_alignment,-0.22950133681297302
lexical_disjoint,0.0,lexical_019_clean,future_alignment,-0.22230264544487
lexical_disjoint,0.0,lexical_019_paraphrase,future_alignment,-0.2262500524520874
lexical_disjoint,0.0,lexical_019_untrusted_conflict,future_alignment,-0.22342467308044434
lexical_disjoint,0.0,lexical_019_asserted_conflict,future_alignment,-0.22486962378025055
lexical_disjoint,0.0,lexical_019_explicit_correction,future_alignment,-0.22026775777339935
lexical_disjoint,0.0,lexical_019_final_recheck,future_alignment,-0.2302069216966629
lexical_disjoint,0.0,lexical_020_clean,future_alignment,-0.22347545623779297
lexical_disjoint,0.0,lexical_020_paraphrase,future_alignment,-0.22588028013706207
lexical_disjoint,0.0,lexical_020_untrusted_conflict,future_alignment,-0.22560225427150726
lexical_disjoint,0.0,lexical_020_asserted_conflict,future_alignment,-0.226053848862648
lexical_disjoint,0.0,lexical_020_explicit_correction,future_alignment,-0.22104276716709137
lexical_disjoint,0.0,lexical_020_final_recheck,future_alignment,-0.22978009283542633
lexical_disjoint,0.0,lexical_021_clean,future_alignment,-0.22394320368766785
lexical_disjoint,0.0,lexical_021_paraphrase,future_alignment,-0.22598876059055328
lexical_disjoint,0.0,lexical_021_untrusted_conflict,future_alignment,-0.2256174236536026
lexical_disjoint,0.0,lexical_021_asserted_conflict,future_alignment,-0.22616209089756012
lexical_disjoint,0.0,lexical_021_explicit_correction,future_alignment,-0.22229479253292084
lexical_disjoint,0.0,lexical_021_final_recheck,future_alignment,-0.23006761074066162
lexical_disjoint,0.0,lexical_022_clean,future_alignment,-0.22398461401462555
lexical_disjoint,0.0,lexical_022_paraphrase,future_alignment,-0.22917599976062775
lexical_disjoint,0.0,lexical_022_untrusted_conflict,future_alignment,-0.22440074384212494
lexical_disjoint,0.0,lexical_022_asserted_conflict,future_alignment,-0.2247990071773529
lexical_disjoint,0.0,lexical_022_explicit_correction,future_alignment,-0.2205495536327362
lexical_disjoint,0.0,lexical_022_final_recheck,future_alignment,-0.23006777465343475
lexical_disjoint,0.0,lexical_023_clean,future_alignment,-0.22379004955291748
lexical_disjoint,0.0,lexical_023_paraphrase,future_alignment,-0.22683247923851013
lexical_disjoint,0.0,lexical_023_untrusted_conflict,future_alignment,-0.22362811863422394
lexical_disjoint,0.0,lexical_023_asserted_conflict,future_alignment,-0.22542676329612732
lexical_disjoint,0.0,lexical_023_explicit_correction,future_alignment,-0.22077201306819916
lexical_disjoint,0.0,lexical_023_final_recheck,future_alignment,-0.22930145263671875
lexical_disjoint,0.0,lexical_024_clean,future_alignment,-0.22210267186164856
lexical_disjoint,0.0,lexical_024_paraphrase,future_alignment,-0.22600045800209045
lexical_disjoint,0.0,lexical_024_untrusted_conflict,future_alignment,-0.22326768934726715
lexical_disjoint,0.0,lexical_024_asserted_conflict,future_alignment,-0.2240540087223053
lexical_disjoint,0.0,lexical_024_explicit_correction,future_alignment,-0.21976880729198456
lexical_disjoint,0.0,lexical_024_final_recheck,future_alignment,-0.22962364554405212
lexical_disjoint,0.0,lexical_025_clean,future_alignment,-0.221658855676651
lexical_disjoint,0.0,lexical_025_paraphrase,future_alignment,-0.22565771639347076
lexical_disjoint,0.0,lexical_025_untrusted_conflict,future_alignment,-0.22224409878253937
lexical_disjoint,0.0,lexical_025_asserted_conflict,future_alignment,-0.22385616600513458
lexical_disjoint,0.0,lexical_025_explicit_correction,future_alignment,-0.21957921981811523
lexical_disjoint,0.0,lexical_025_final_recheck,future_alignment,-0.22927002608776093
lexical_disjoint,0.0,lexical_026_clean,future_alignment,-0.22074177861213684
lexical_disjoint,0.0,lexical_026_paraphrase,future_alignment,-0.22574540972709656
lexical_disjoint,0.0,lexical_026_untrusted_conflict,future_alignment,-0.2230784147977829
lexical_disjoint,0.0,lexical_026_asserted_conflict,future_alignment,-0.22277532517910004
lexical_disjoint,0.0,lexical_026_explicit_correction,future_alignment,-0.2186347097158432
lexical_disjoint,0.0,lexical_026_final_recheck,future_alignment,-0.22955942153930664
lexical_disjoint,0.0,lexical_027_clean,future_alignment,-0.22394993901252747
lexical_disjoint,0.0,lexical_027_paraphrase,future_alignment,-0.2269338071346283
lexical_disjoint,0.0,lexical_027_untrusted_conflict,future_alignment,-0.22503937780857086
lexical_disjoint,0.0,lexical_027_asserted_conflict,future_alignment,-0.22639532387256622
lexical_disjoint,0.0,lexical_027_explicit_correction,future_alignment,-0.22101618349552155
lexical_disjoint,0.0,lexical_027_final_recheck,future_alignment,-0.230256125330925
lexical_disjoint,0.0,lexical_028_clean,future_alignment,-0.22166676819324493
lexical_disjoint,0.0,lexical_028_paraphrase,future_alignment,-0.22544658184051514
lexical_disjoint,0.0,lexical_028_untrusted_conflict,future_alignment,-0.22284643352031708
lexical_disjoint,0.0,lexical_028_asserted_conflict,future_alignment,-0.22509947419166565
lexical_disjoint,0.0,lexical_028_explicit_correction,future_alignment,-0.21943306922912598
lexical_disjoint,0.0,lexical_028_final_recheck,future_alignment,-0.22866788506507874
lexical_disjoint,0.0,lexical_029_clean,future_alignment,-0.22519682347774506
lexical_disjoint,0.0,lexical_029_paraphrase,future_alignment,-0.22940848767757416
lexical_disjoint,0.0,lexical_029_untrusted_conflict,future_alignment,-0.22573593258857727
lexical_disjoint,0.0,lexical_029_asserted_conflict,future_alignment,-0.22653131186962128
lexical_disjoint,0.0,lexical_029_explicit_correction,future_alignment,-0.22192718088626862
lexical_disjoint,0.0,lexical_029_final_recheck,future_alignment,-0.23153625428676605
lexical_disjoint,0.0,lexical_030_clean,future_alignment,-0.22342835366725922
lexical_disjoint,0.0,lexical_030_paraphrase,future_alignment,-0.2272389978170395
lexical_disjoint,0.0,lexical_030_untrusted_conflict,future_alignment,-0.22360491752624512
lexical_disjoint,0.0,lexical_030_asserted_conflict,future_alignment,-0.2248074859380722
lexical_disjoint,0.0,lexical_030_explicit_correction,future_alignment,-0.22087718546390533
lexical_disjoint,0.0,lexical_030_final_recheck,future_alignment,-0.23002031445503235
lexical_disjoint,0.0,lexical_031_clean,future_alignment,-0.22427909076213837
lexical_disjoint,0.0,lexical_031_paraphrase,future_alignment,-0.22728274762630463
lexical_disjoint,0.0,lexical_031_untrusted_conflict,future_alignment,-0.22463668882846832
lexical_disjoint,0.0,lexical_031_asserted_conflict,future_alignment,-0.22534194588661194
lexical_disjoint,0.0,lexical_031_explicit_correction,future_alignment,-0.22127822041511536
lexical_disjoint,0.0,lexical_031_final_recheck,future_alignment,-0.22964763641357422
lexical_disjoint,0.0,lexical_016_clean,leave_one_out_alignment,-0.3699595630168915
lexical_disjoint,0.0,lexical_016_paraphrase,leave_one_out_alignment,-0.37401083111763
lexical_disjoint,0.0,lexical_016_untrusted_conflict,leave_one_out_alignment,-0.3721424341201782
lexical_disjoint,0.0,lexical_016_asserted_conflict,leave_one_out_alignment,-0.3732781410217285
lexical_disjoint,0.0,lexical_016_explicit_correction,leave_one_out_alignment,-0.36873114109039307
lexical_disjoint,0.0,lexical_016_final_recheck,leave_one_out_alignment,-0.3789574205875397
lexical_disjoint,0.0,lexical_017_clean,leave_one_out_alignment,-0.37073591351509094
lexical_disjoint,0.0,lexical_017_paraphrase,leave_one_out_alignment,-0.3754546046257019
lexical_disjoint,0.0,lexical_017_untrusted_conflict,leave_one_out_alignment,-0.3720819354057312
lexical_disjoint,0.0,lexical_017_asserted_conflict,leave_one_out_alignment,-0.3731100261211395
lexical_disjoint,0.0,lexical_017_explicit_correction,leave_one_out_alignment,-0.36816564202308655
lexical_disjoint,0.0,lexical_017_final_recheck,leave_one_out_alignment,-0.3781431019306183
lexical_disjoint,0.0,lexical_018_clean,leave_one_out_alignment,-0.3689868748188019
lexical_disjoint,0.0,lexical_018_paraphrase,leave_one_out_alignment,-0.3726760149002075
lexical_disjoint,0.0,lexical_018_untrusted_conflict,leave_one_out_alignment,-0.3714531362056732
lexical_disjoint,0.0,lexical_018_asserted_conflict,leave_one_out_alignment,-0.3710184097290039
lexical_disjoint,0.0,lexical_018_explicit_correction,leave_one_out_alignment,-0.36723390221595764
lexical_disjoint,0.0,lexical_018_final_recheck,leave_one_out_alignment,-0.3780059218406677
lexical_disjoint,0.0,lexical_019_clean,leave_one_out_alignment,-0.3703831434249878
lexical_disjoint,0.0,lexical_019_paraphrase,leave_one_out_alignment,-0.37415996193885803
lexical_disjoint,0.0,lexical_019_untrusted_conflict,leave_one_out_alignment,-0.3732292950153351
lexical_disjoint,0.0,lexical_019_asserted_conflict,leave_one_out_alignment,-0.3730376660823822
lexical_disjoint,0.0,lexical_019_explicit_correction,leave_one_out_alignment,-0.36879876255989075
lexical_disjoint,0.0,lexical_019_final_recheck,leave_one_out_alignment,-0.3799755871295929
lexical_disjoint,0.0,lexical_020_clean,leave_one_out_alignment,-0.36990341544151306
lexical_disjoint,0.0,lexical_020_paraphrase,leave_one_out_alignment,-0.37342900037765503
lexical_disjoint,0.0,lexical_020_untrusted_conflict,leave_one_out_alignment,-0.37367144227027893
lexical_disjoint,0.0,lexical_020_asserted_conflict,leave_one_out_alignment,-0.37358683347702026
lexical_disjoint,0.0,lexical_020_explicit_correction,leave_one_out_alignment,-0.3690505921840668
lexical_disjoint,0.0,lexical_020_final_recheck,leave_one_out_alignment,-0.3793726861476898
lexical_disjoint,0.0,lexical_021_clean,leave_one_out_alignment,-0.37175819277763367
lexical_disjoint,0.0,lexical_021_paraphrase,leave_one_out_alignment,-0.3733229637145996
lexical_disjoint,0.0,lexical_021_untrusted_conflict,leave_one_out_alignment,-0.37382182478904724
lexical_disjoint,0.0,lexical_021_asserted_conflict,leave_one_out_alignment,-0.37435951828956604
lexical_disjoint,0.0,lexical_021_explicit_correction,leave_one_out_alignment,-0.3701684772968292
lexical_disjoint,0.0,lexical_021_final_recheck,leave_one_out_alignment,-0.3793170750141144
lexical_disjoint,0.0,lexical_022_clean,leave_one_out_alignment,-0.37161150574684143
lexical_disjoint,0.0,lexical_022_paraphrase,leave_one_out_alignment,-0.3778090476989746
lexical_disjoint,0.0,lexical_022_untrusted_conflict,leave_one_out_alignment,-0.3742736577987671
lexical_disjoint,0.0,lexical_022_asserted_conflict,leave_one_out_alignment,-0.37251827120780945
lexical_disjoint,0.0,lexical_022_explicit_correction,leave_one_out_alignment,-0.36877140402793884
lexical_disjoint,0.0,lexical_022_final_recheck,leave_one_out_alignment,-0.3799435794353485
lexical_disjoint,0.0,lexical_023_clean,leave_one_out_alignment,-0.3705180883407593
lexical_disjoint,0.0,lexical_023_paraphrase,leave_one_out_alignment,-0.3739524185657501
lexical_disjoint,0.0,lexical_023_untrusted_conflict,leave_one_out_alignment,-0.37217050790786743
lexical_disjoint,0.0,lexical_023_asserted_conflict,leave_one_out_alignment,-0.3728642165660858
lexical_disjoint,0.0,lexical_023_explicit_correction,leave_one_out_alignment,-0.36900395154953003
lexical_disjoint,0.0,lexical_023_final_recheck,leave_one_out_alignment,-0.37880316376686096
lexical_disjoint,0.0,lexical_024_clean,leave_one_out_alignment,-0.3711102306842804
lexical_disjoint,0.0,lexical_024_paraphrase,leave_one_out_alignment,-0.3748275935649872
lexical_disjoint,0.0,lexical_024_untrusted_conflict,leave_one_out_alignment,-0.3732417821884155
lexical_disjoint,0.0,lexical_024_asserted_conflict,leave_one_out_alignment,-0.37323570251464844
lexical_disjoint,0.0,lexical_024_explicit_correction,leave_one_out_alignment,-0.3691923916339874
lexical_disjoint,0.0,lexical_024_final_recheck,leave_one_out_alignment,-0.37957334518432617
lexical_disjoint,0.0,lexical_025_clean,leave_one_out_alignment,-0.3687569499015808
lexical_disjoint,0.0,lexical_025_paraphrase,leave_one_out_alignment,-0.3732174336910248
lexical_disjoint,0.0,lexical_025_untrusted_conflict,leave_one_out_alignment,-0.3702944815158844
lexical_disjoint,0.0,lexical_025_asserted_conflict,leave_one_out_alignment,-0.37061506509780884
lexical_disjoint,0.0,lexical_025_explicit_correction,leave_one_out_alignment,-0.36685195565223694
lexical_disjoint,0.0,lexical_025_final_recheck,leave_one_out_alignment,-0.3781149685382843
lexical_disjoint,0.0,lexical_026_clean,leave_one_out_alignment,-0.36800268292427063
lexical_disjoint,0.0,lexical_026_paraphrase,leave_one_out_alignment,-0.3736104369163513
lexical_disjoint,0.0,lexical_026_untrusted_conflict,leave_one_out_alignment,-0.3718782365322113
lexical_disjoint,0.0,lexical_026_asserted_conflict,leave_one_out_alignment,-0.3705788850784302
lexical_disjoint,0.0,lexical_026_explicit_correction,leave_one_out_alignment,-0.36682888865470886
lexical_disjoint,0.0,lexical_026_final_recheck,leave_one_out_alignment,-0.3794204294681549
lexical_disjoint,0.0,lexical_027_clean,leave_one_out_alignment,-0.3714352250099182
lexical_disjoint,0.0,lexical_027_paraphrase,leave_one_out_alignment,-0.37514975666999817
lexical_disjoint,0.0,lexical_027_untrusted_conflict,leave_one_out_alignment,-0.37409770488739014
lexical_disjoint,0.0,lexical_027_asserted_conflict,leave_one_out_alignment,-0.3737252950668335
lexical_disjoint,0.0,lexical_027_explicit_correction,leave_one_out_alignment,-0.36942070722579956
lexical_disjoint,0.0,lexical_027_final_recheck,leave_one_out_alignment,-0.381019651889801
lexical_disjoint,0.0,lexical_028_clean,leave_one_out_alignment,-0.36887127161026
lexical_disjoint,0.0,lexical_028_paraphrase,leave_one_out_alignment,-0.3723897635936737
lexical_disjoint,0.0,lexical_028_untrusted_conflict,leave_one_out_alignment,-0.37068960070610046
lexical_disjoint,0.0,lexical_028_asserted_conflict,leave_one_out_alignment,-0.3729483485221863
lexical_disjoint,0.0,lexical_028_explicit_correction,leave_one_out_alignment,-0.3671514391899109
lexical_disjoint,0.0,lexical_028_final_recheck,leave_one_out_alignment,-0.377838134765625
lexical_disjoint,0.0,lexical_029_clean,leave_one_out_alignment,-0.3712790608406067
lexical_disjoint,0.0,lexical_029_paraphrase,leave_one_out_alignment,-0.3772883415222168
lexical_disjoint,0.0,lexical_029_untrusted_conflict,leave_one_out_alignment,-0.3742210268974304
lexical_disjoint,0.0,lexical_029_asserted_conflict,leave_one_out_alignment,-0.3727838099002838
lexical_disjoint,0.0,lexical_029_explicit_correction,leave_one_out_alignment,-0.3692432641983032
lexical_disjoint,0.0,lexical_029_final_recheck,leave_one_out_alignment,-0.38085973262786865
lexical_disjoint,0.0,lexical_030_clean,leave_one_out_alignment,-0.3685928285121918
lexical_disjoint,0.0,lexical_030_paraphrase,leave_one_out_alignment,-0.37376099824905396
lexical_disjoint,0.0,lexical_030_untrusted_conflict,leave_one_out_alignment,-0.3708752691745758
lexical_disjoint,0.0,lexical_030_asserted_conflict,leave_one_out_alignment,-0.37117692828178406
lexical_disjoint,0.0,lexical_030_explicit_correction,leave_one_out_alignment,-0.3675428330898285
lexical_disjoint,0.0,lexical_030_final_recheck,leave_one_out_alignment,-0.37839171290397644
lexical_disjoint,0.0,lexical_031_clean,leave_one_out_alignment,-0.3728119134902954
lexical_disjoint,0.0,lexical_031_paraphrase,leave_one_out_alignment,-0.3757680654525757
lexical_disjoint,0.0,lexical_031_untrusted_conflict,leave_one_out_alignment,-0.37371939420700073
lexical_disjoint,0.0,lexical_031_asserted_conflict,leave_one_out_alignment,-0.3736666738986969
lexical_disjoint,0.0,lexical_031_explicit_correction,leave_one_out_alignment,-0.36984124779701233
lexical_disjoint,0.0,lexical_031_final_recheck,leave_one_out_alignment,-0.37910714745521545
lexical_disjoint,0.25,lexical_016_clean,future_alignment,-0.1920934021472931
lexical_disjoint,0.25,lexical_016_paraphrase,future_alignment,-0.19231091439723969
lexical_disjoint,0.25,lexical_016_untrusted_conflict,future_alignment,-0.19194741547107697
lexical_disjoint,0.25,lexical_016_asserted_conflict,future_alignment,-0.1920856088399887
lexical_disjoint,0.25,lexical_016_explicit_correction,future_alignment,-0.18987992405891418
lexical_disjoint,0.25,lexical_016_final_recheck,future_alignment,-0.1938229501247406
lexical_disjoint,0.25,lexical_017_clean,future_alignment,-0.1900419294834137
lexical_disjoint,0.25,lexical_017_paraphrase,future_alignment,-0.19279691576957703
lexical_disjoint,0.25,lexical_017_untrusted_conflict,future_alignment,-0.19122491776943207
lexical_disjoint,0.25,lexical_017_asserted_conflict,future_alignment,-0.1910891979932785
lexical_disjoint,0.25,lexical_017_explicit_correction,future_alignment,-0.1885121613740921
lexical_disjoint,0.25,lexical_017_final_recheck,future_alignment,-0.1928093433380127
lexical_disjoint,0.25,lexical_018_clean,future_alignment,-0.18907782435417175
lexical_disjoint,0.25,lexical_018_paraphrase,future_alignment,-0.18969380855560303
lexical_disjoint,0.25,lexical_018_untrusted_conflict,future_alignment,-0.19125637412071228
lexical_disjoint,0.25,lexical_018_asserted_conflict,future_alignment,-0.1907324641942978
lexical_disjoint,0.25,lexical_018_explicit_correction,future_alignment,-0.18877284228801727
lexical_disjoint,0.25,lexical_018_final_recheck,future_alignment,-0.19382716715335846
lexical_disjoint,0.25,lexical_019_clean,future_alignment,-0.18747298419475555
lexical_disjoint,0.25,lexical_019_paraphrase,future_alignment,-0.1899561882019043
lexical_disjoint,0.25,lexical_019_untrusted_conflict,future_alignment,-0.18935467302799225
lexical_disjoint,0.25,lexical_019_asserted_conflict,future_alignment,-0.18929627537727356
lexical_disjoint,0.25,lexical_019_explicit_correction,future_alignment,-0.18722447752952576
lexical_disjoint,0.25,lexical_019_final_recheck,future_alignment,-0.19351661205291748
lexical_disjoint,0.25,lexical_020_clean,future_alignment,-0.1934632509946823
lexical_disjoint,0.25,lexical_020_paraphrase,future_alignment,-0.1936601847410202
lexical_disjoint,0.25,lexical_020_untrusted_conflict,future_alignment,-0.1957310289144516
lexical_disjoint,0.25,lexical_020_asserted_conflict,future_alignment,-0.19433172047138214
lexical_disjoint,0.25,lexical_020_explicit_correction,future_alignment,-0.19190405309200287
lexical_disjoint,0.25,lexical_020_final_recheck,future_alignment,-0.1962035447359085
lexical_disjoint,0.25,lexical_021_clean,future_alignment,-0.19070641696453094
lexical_disjoint,0.25,lexical_021_paraphrase,future_alignment,-0.19194599986076355
lexical_disjoint,0.25,lexical_021_untrusted_conflict,future_alignment,-0.19332082569599152
lexical_disjoint,0.25,lexical_021_asserted_conflict,future_alignment,-0.1919344961643219
lexical_disjoint,0.25,lexical_021_explicit_correction,future_alignment,-0.19068586826324463
lexical_disjoint,0.25,lexical_021_final_recheck,future_alignment,-0.1944970041513443
lexical_disjoint,0.25,lexical_022_clean,future_alignment,-0.19016717374324799
lexical_disjoint,0.25,lexical_022_paraphrase,future_alignment,-0.19337567687034607
lexical_disjoint,0.25,lexical_022_untrusted_conflict,future_alignment,-0.19131386280059814
lexical_disjoint,0.25,lexical_022_asserted_conflict,future_alignment,-0.19027628004550934
lexical_disjoint,0.25,lexical_022_explicit_correction,future_alignment,-0.18872880935668945
lexical_disjoint,0.25,lexical_022_final_recheck,future_alignment,-0.19407323002815247
lexical_disjoint,0.25,lexical_023_clean,future_alignment,-0.19324173033237457
lexical_disjoint,0.25,lexical_023_paraphrase,future_alignment,-0.1930508315563202
lexical_disjoint,0.25,lexical_023_untrusted_conflict,future_alignment,-0.19279444217681885
lexical_disjoint,0.25,lexical_023_asserted_conflict,future_alignment,-0.19287781417369843
lexical_disjoint,0.25,lexical_023_explicit_correction,future_alignment,-0.19036319851875305
lexical_disjoint,0.25,lexical_023_final_recheck,future_alignment,-0.19474855065345764
lexical_disjoint,0.25,lexical_024_clean,future_alignment,-0.18907968699932098
lexical_disjoint,0.25,lexical_024_paraphrase,future_alignment,-0.19152966141700745
lexical_disjoint,0.25,lexical_024_untrusted_conflict,future_alignment,-0.19078750908374786
lexical_disjoint,0.25,lexical_024_asserted_conflict,future_alignment,-0.18957118690013885
lexical_disjoint,0.25,lexical_024_explicit_correction,future_alignment,-0.18818733096122742
lexical_disjoint,0.25,lexical_024_final_recheck,future_alignment,-0.1940077245235443
lexical_disjoint,0.25,lexical_025_clean,future_alignment,-0.18733632564544678
lexical_disjoint,0.25,lexical_025_paraphrase,future_alignment,-0.18971915543079376
lexical_disjoint,0.25,lexical_025_untrusted_conflict,future_alignment,-0.18911896646022797
lexical_disjoint,0.25,lexical_025_asserted_conflict,future_alignment,-0.18902990221977234
lexical_disjoint,0.25,lexical_025_explicit_correction,future_alignment,-0.18761417269706726
lexical_disjoint,0.25,lexical_025_final_recheck,future_alignment,-0.193369060754776
lexical_disjoint,0.25,lexical_026_clean,future_alignment,-0.18819396197795868
lexical_disjoint,0.25,lexical_026_paraphrase,future_alignment,-0.19021792709827423
lexical_disjoint,0.25,lexical_026_untrusted_conflict,future_alignment,-0.1906963735818863
lexical_disjoint,0.25,lexical_026_asserted_conflict,future_alignment,-0.18969014286994934
lexical_disjoint,0.25,lexical_026_explicit_correction,future_alignment,-0.18700405955314636
lexical_disjoint,0.25,lexical_026_final_recheck,future_alignment,-0.19392003118991852
lexical_disjoint,0.25,lexical_027_clean,future_alignment,-0.1917577087879181
lexical_disjoint,0.25,lexical_027_paraphrase,future_alignment,-0.19371207058429718
lexical_disjoint,0.25,lexical_027_untrusted_conflict,future_alignment,-0.19384358823299408
lexical_disjoint,0.25,lexical_027_asserted_conflict,future_alignment,-0.1931397020816803
lexical_disjoint,0.25,lexical_027_explicit_correction,future_alignment,-0.18997429311275482
lexical_disjoint,0.25,lexical_027_final_recheck,future_alignment,-0.19559136033058167
lexical_disjoint,0.25,lexical_028_clean,future_alignment,-0.18886005878448486
lexical_disjoint,0.25,lexical_028_paraphrase,future_alignment,-0.19133801758289337
lexical_disjoint,0.25,lexical_028_untrusted_conflict,future_alignment,-0.19093897938728333
lexical_disjoint,0.25,lexical_028_asserted_conflict,future_alignment,-0.19180794060230255
lexical_disjoint,0.25,lexical_028_explicit_correction,future_alignment,-0.18831554055213928
lexical_disjoint,0.25,lexical_028_final_recheck,future_alignment,-0.19297681748867035
lexical_disjoint,0.25,lexical_029_clean,future_alignment,-0.19244882464408875
lexical_disjoint,0.25,lexical_029_paraphrase,future_alignment,-0.1941734105348587
lexical_disjoint,0.25,lexical_029_untrusted_conflict,future_alignment,-0.19343960285186768
lexical_disjoint,0.25,lexical_029_asserted_conflict,future_alignment,-0.19284234941005707
lexical_disjoint,0.25,lexical_029_explicit_correction,future_alignment,-0.19057932496070862
lexical_disjoint,0.25,lexical_029_final_recheck,future_alignment,-0.19610051810741425
lexical_disjoint,0.25,lexical_030_clean,future_alignment,-0.19275137782096863
lexical_disjoint,0.25,lexical_030_paraphrase,future_alignment,-0.19304780662059784
lexical_disjoint,0.25,lexical_030_untrusted_conflict,future_alignment,-0.19285717606544495
lexical_disjoint,0.25,lexical_030_asserted_conflict,future_alignment,-0.19193360209465027
lexical_disjoint,0.25,lexical_030_explicit_correction,future_alignment,-0.1905289590358734
lexical_disjoint,0.25,lexical_030_final_recheck,future_alignment,-0.19471512734889984
lexical_disjoint,0.25,lexical_031_clean,future_alignment,-0.19060266017913818
lexical_disjoint,0.25,lexical_031_paraphrase,future_alignment,-0.19222745299339294
lexical_disjoint,0.25,lexical_031_untrusted_conflict,future_alignment,-0.19192318618297577
lexical_disjoint,0.25,lexical_031_asserted_conflict,future_alignment,-0.19040751457214355
lexical_disjoint,0.25,lexical_031_explicit_correction,future_alignment,-0.18942546844482422
lexical_disjoint,0.25,lexical_031_final_recheck,future_alignment,-0.1937548816204071
lexical_disjoint,0.25,lexical_016_clean,leave_one_out_alignment,-0.3263295590877533
lexical_disjoint,0.25,lexical_016_paraphrase,leave_one_out_alignment,-0.32786795496940613
lexical_disjoint,0.25,lexical_016_untrusted_conflict,leave_one_out_alignment,-0.32696056365966797
lexical_disjoint,0.25,lexical_016_asserted_conflict,leave_one_out_alignment,-0.32722708582878113
lexical_disjoint,0.25,lexical_016_explicit_correction,leave_one_out_alignment,-0.32437458634376526
lexical_disjoint,0.25,lexical_016_final_recheck,leave_one_out_alignment,-0.3303990364074707
lexical_disjoint,0.25,lexical_017_clean,leave_one_out_alignment,-0.32392171025276184
lexical_disjoint,0.25,lexical_017_paraphrase,leave_one_out_alignment,-0.3291718065738678
lexical_disjoint,0.25,lexical_017_untrusted_conflict,leave_one_out_alignment,-0.32543981075286865
lexical_disjoint,0.25,lexical_017_asserted_conflict,leave_one_out_alignment,-0.3253326416015625
lexical_disjoint,0.25,lexical_017_explicit_correction,leave_one_out_alignment,-0.3224358558654785
lexical_disjoint,0.25,lexical_017_final_recheck,leave_one_out_alignment,-0.3291235864162445
lexical_disjoint,0.25,lexical_018_clean,leave_one_out_alignment,-0.3219897150993347
lexical_disjoint,0.25,lexical_018_paraphrase,leave_one_out_alignment,-0.3244810998439789
lexical_disjoint,0.25,lexical_018_untrusted_conflict,leave_one_out_alignment,-0.3255053162574768
lexical_disjoint,0.25,lexical_018_asserted_conflict,leave_one_out_alignment,-0.32436472177505493
lexical_disjoint,0.25,lexical_018_explicit_correction,leave_one_out_alignment,-0.3226405084133148
lexical_disjoint,0.25,lexical_018_final_recheck,leave_one_out_alignment,-0.32982975244522095
lexical_disjoint,0.25,lexical_019_clean,leave_one_out_alignment,-0.320398211479187
lexical_disjoint,0.25,lexical_019_paraphrase,leave_one_out_alignment,-0.32479530572891235
lexical_disjoint,0.25,lexical_019_untrusted_conflict,leave_one_out_alignment,-0.32307371497154236
lexical_disjoint,0.25,lexical_019_asserted_conflict,leave_one_out_alignment,-0.3229817748069763
lexical_disjoint,0.25,lexical_019_explicit_correction,leave_one_out_alignment,-0.3206256926059723
lexical_disjoint,0.25,lexical_019_final_recheck,leave_one_out_alignment,-0.3296273946762085
lexical_disjoint,0.25,lexical_020_clean,leave_one_out_alignment,-0.32875725626945496
lexical_disjoint,0.25,lexical_020_paraphrase,leave_one_out_alignment,-0.33026808500289917
lexical_disjoint,0.25,lexical_020_untrusted_conflict,leave_one_out_alignment,-0.3320353925228119
lexical_disjoint,0.25,lexical_020_asserted_conflict,leave_one_out_alignment,-0.3305724859237671
lexical_disjoint,0.25,lexical_020_explicit_correction,leave_one_out_alignment,-0.32779455184936523
lexical_disjoint,0.25,lexical_020_final_recheck,leave_one_out_alignment,-0.33396387100219727
lexical_disjoint,0.25,lexical_021_clean,leave_one_out_alignment,-0.32450631260871887
lexical_disjoint,0.25,lexical_021_paraphrase,leave_one_out_alignment,-0.3269590139389038
lexical_disjoint,0.25,lexical_021_untrusted_conflict,leave_one_out_alignment,-0.3284159302711487
lexical_disjoint,0.25,lexical_021_asserted_conflict,leave_one_out_alignment,-0.32703208923339844
lexical_disjoint,0.25,lexical_021_explicit_correction,leave_one_out_alignment,-0.3250199854373932
lexical_disjoint,0.25,lexical_021_final_recheck,leave_one_out_alignment,-0.33092403411865234
lexical_disjoint,0.25,lexical_022_clean,leave_one_out_alignment,-0.32332926988601685
lexical_disjoint,0.25,lexical_022_paraphrase,leave_one_out_alignment,-0.3294380307197571
lexical_disjoint,0.25,lexical_022_untrusted_conflict,leave_one_out_alignment,-0.3259628415107727
lexical_disjoint,0.25,lexical_022_asserted_conflict,leave_one_out_alignment,-0.3238007426261902
lexical_disjoint,0.25,lexical_022_explicit_correction,leave_one_out_alignment,-0.3223332166671753
lexical_disjoint,0.25,lexical_022_final_recheck,leave_one_out_alignment,-0.330418199300766
lexical_disjoint,0.25,lexical_023_clean,leave_one_out_alignment,-0.3285897374153137
lexical_disjoint,0.25,lexical_023_paraphrase,leave_one_out_alignment,-0.3289715051651001
