prompt_id,graph_id,condition,mechanism,control,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_class,baseline_top1_token_id,baseline_margin,strict_conflict_to_clean,top1_changed,margin_shift,model
g039_redundant,39,redundant,stable,policy_gate_operator_only,6326,4312,6326, East,clean,1,2,1.140625,clean,6326,1.140625,False,False,0.0,qwen
g039_irrelevant,39,irrelevant,stable,policy_gate_operator_only,6326,4312,6326, East,clean,1,2,0.921875,clean,6326,0.921875,False,False,0.0,qwen
g039_paraphrase,39,paraphrase,stable,policy_gate_operator_only,6326,4312,6326, East,clean,1,2,2.703125,clean,6326,2.703125,False,False,0.0,qwen
g039_weak_distractor,39,weak_distractor,competition,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-0.75,conflict,4312,-0.75,False,False,0.0,qwen
g039_competition_balanced,39,competition_balanced,competition,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-1.078125,conflict,4312,-1.078125,False,False,0.0,qwen
g039_direct_conflict,39,direct_conflict,competition,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-4.03125,conflict,4312,-4.03125,False,False,0.0,qwen
g039_closure_update,39,closure_update,closure,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-1.046875,conflict,4312,-6.1875,False,False,5.140625,qwen
g039_closure_override,39,closure_override,closure,policy_gate_operator_only,6326,4312,6326, East,clean,1,2,0.8125,conflict,4312,-4.671875,True,True,5.484375,qwen
g039_exception_override,39,exception_override,closure,policy_gate_operator_only,6326,4312,6326, East,clean,1,2,0.359375,conflict,4312,-3.671875,True,True,4.03125,qwen
g040_clean,40,clean,stable,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,2.078125,clean,42540,2.078125,False,False,0.0,qwen
g040_redundant,40,redundant,stable,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,2.46875,clean,42540,2.46875,False,False,0.0,qwen
g040_irrelevant,40,irrelevant,stable,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,0.296875,clean,42540,0.296875,False,False,0.0,qwen
g040_paraphrase,40,paraphrase,stable,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,2.96875,clean,42540,2.96875,False,False,0.0,qwen
g040_weak_distractor,40,weak_distractor,competition,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,0.0625,clean,42540,0.0625,False,False,0.0,qwen
g040_competition_balanced,40,competition_balanced,competition,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-3.046875,conflict,14997,-3.046875,False,False,0.0,qwen
g040_direct_conflict,40,direct_conflict,competition,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-4.09375,conflict,14997,-4.09375,False,False,0.0,qwen
g040_closure_update,40,closure_update,closure,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-1.59375,conflict,14997,-6.0,False,False,4.40625,qwen
g040_closure_override,40,closure_override,closure,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-1.890625,conflict,14997,-8.53125,False,False,6.640625,qwen
g040_exception_override,40,exception_override,closure,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-1.15625,conflict,14997,-5.75,False,False,4.59375,qwen
g042_clean,42,clean,stable,policy_gate_operator_only,3731,8697,8697, Blue,conflict,2,1,-2.015625,conflict,8697,-2.015625,False,False,0.0,qwen
g042_redundant,42,redundant,stable,policy_gate_operator_only,3731,8697,8697, Blue,conflict,2,1,-0.953125,conflict,8697,-0.953125,False,False,0.0,qwen
g042_irrelevant,42,irrelevant,stable,policy_gate_operator_only,3731,8697,8697, Blue,conflict,2,1,-1.0625,conflict,8697,-1.0625,False,False,0.0,qwen
g042_paraphrase,42,paraphrase,stable,policy_gate_operator_only,3731,8697,3731, Red,clean,1,2,1.53125,clean,3731,1.53125,False,False,0.0,qwen
g042_weak_distractor,42,weak_distractor,competition,policy_gate_operator_only,3731,8697,8697, Blue,conflict,2,1,-0.421875,conflict,8697,-0.421875,False,False,0.0,qwen
g042_competition_balanced,42,competition_balanced,competition,policy_gate_operator_only,3731,8697,8697, Blue,conflict,2,1,-2.515625,conflict,8697,-2.515625,False,False,0.0,qwen
g042_direct_conflict,42,direct_conflict,competition,policy_gate_operator_only,3731,8697,8697, Blue,conflict,2,1,-3.484375,conflict,8697,-3.484375,False,False,0.0,qwen
g042_closure_update,42,closure_update,closure,policy_gate_operator_only,3731,8697,8697, Blue,conflict,2,1,-2.34375,conflict,8697,-5.71875,False,False,3.375,qwen
g042_closure_override,42,closure_override,closure,policy_gate_operator_only,3731,8697,8697, Blue,conflict,2,1,-1.109375,conflict,8697,-6.46875,False,False,5.359375,qwen
g042_exception_override,42,exception_override,closure,policy_gate_operator_only,3731,8697,8697, Blue,conflict,2,1,-0.359375,conflict,8697,-5.03125,False,False,4.671875,qwen
g045_clean,45,clean,stable,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-0.234375,conflict,4312,-0.234375,False,False,0.0,qwen
g045_redundant,45,redundant,stable,policy_gate_operator_only,6326,4312,6326, East,clean,1,2,0.625,clean,6326,0.625,False,False,0.0,qwen
g045_irrelevant,45,irrelevant,stable,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-0.515625,conflict,4312,-0.515625,False,False,0.0,qwen
g045_paraphrase,45,paraphrase,stable,policy_gate_operator_only,6326,4312,6326, East,clean,1,2,2.0625,clean,6326,2.0625,False,False,0.0,qwen
g045_weak_distractor,45,weak_distractor,competition,policy_gate_operator_only,6326,4312,6326, East,clean,1,2,0.28125,clean,6326,0.28125,False,False,0.0,qwen
g045_competition_balanced,45,competition_balanced,competition,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-0.875,conflict,4312,-0.875,False,False,0.0,qwen
g045_direct_conflict,45,direct_conflict,competition,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-4.25,conflict,4312,-4.25,False,False,0.0,qwen
g045_closure_update,45,closure_update,closure,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-1.5625,conflict,4312,-5.203125,False,False,3.640625,qwen
g045_closure_override,45,closure_override,closure,policy_gate_operator_only,6326,4312,6326, East,clean,1,2,0.5,conflict,4312,-3.59375,True,True,4.09375,qwen
g045_exception_override,45,exception_override,closure,policy_gate_operator_only,6326,4312,6326, East,clean,1,2,0.71875,conflict,4312,-3.953125,True,True,4.671875,qwen
g053_clean,53,clean,stable,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-2.390625,conflict,16570,-2.390625,False,False,0.0,qwen
g053_redundant,53,redundant,stable,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-1.796875,conflict,16570,-1.796875,False,False,0.0,qwen
g053_irrelevant,53,irrelevant,stable,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-3.5625,conflict,16570,-3.5625,False,False,0.0,qwen
g053_paraphrase,53,paraphrase,stable,policy_gate_operator_only,7421,16570,7421, Gold,clean,1,2,3.640625,clean,7421,3.640625,False,False,0.0,qwen
g053_weak_distractor,53,weak_distractor,competition,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-5.5,conflict,16570,-5.5,False,False,0.0,qwen
g053_competition_balanced,53,competition_balanced,competition,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-7.203125,conflict,16570,-7.203125,False,False,0.0,qwen
g053_direct_conflict,53,direct_conflict,competition,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-9.046875,conflict,16570,-9.046875,False,False,0.0,qwen
g053_closure_update,53,closure_update,closure,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-2.90625,conflict,16570,-8.734375,False,False,5.828125,qwen
g053_closure_override,53,closure_override,closure,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-0.78125,conflict,16570,-6.609375,False,False,5.828125,qwen
g053_exception_override,53,exception_override,closure,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-0.859375,conflict,16570,-5.171875,False,False,4.3125,qwen
g064_clean,64,clean,stable,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,2.546875,clean,42540,2.546875,False,False,0.0,qwen
g064_redundant,64,redundant,stable,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,3.21875,clean,42540,3.21875,False,False,0.0,qwen
g064_irrelevant,64,irrelevant,stable,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-0.03125,conflict,14997,-0.03125,False,False,0.0,qwen
g064_paraphrase,64,paraphrase,stable,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,3.546875,clean,42540,3.546875,False,False,0.0,qwen
g064_weak_distractor,64,weak_distractor,competition,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,0.15625,clean,42540,0.15625,False,False,0.0,qwen
g064_competition_balanced,64,competition_balanced,competition,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-1.890625,conflict,14997,-1.890625,False,False,0.0,qwen
g064_direct_conflict,64,direct_conflict,competition,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-1.5,conflict,14997,-1.5,False,False,0.0,qwen
g064_closure_update,64,closure_update,closure,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-0.671875,conflict,14997,-1.609375,False,False,0.9375,qwen
g064_closure_override,64,closure_override,closure,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-2.296875,conflict,14997,-6.859375,False,False,4.5625,qwen
g064_exception_override,64,exception_override,closure,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-1.296875,conflict,14997,-4.515625,False,False,3.21875,qwen
g067_clean,67,clean,stable,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-2.265625,conflict,25462,-2.265625,False,False,0.0,qwen
g067_redundant,67,redundant,stable,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-0.171875,conflict,25462,-0.171875,False,False,0.0,qwen
g067_irrelevant,67,irrelevant,stable,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-1.765625,conflict,25462,-1.765625,False,False,0.0,qwen
g067_paraphrase,67,paraphrase,stable,policy_gate_operator_only,7840,25462,7840, Green,clean,1,2,2.203125,clean,7840,2.203125,False,False,0.0,qwen
g067_weak_distractor,67,weak_distractor,competition,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-2.453125,conflict,25462,-2.453125,False,False,0.0,qwen
g067_competition_balanced,67,competition_balanced,competition,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-3.828125,conflict,25462,-3.828125,False,False,0.0,qwen
g067_direct_conflict,67,direct_conflict,competition,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-6.40625,conflict,25462,-6.40625,False,False,0.0,qwen
g067_closure_update,67,closure_update,closure,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-2.59375,conflict,25462,-5.578125,False,False,2.984375,qwen
g067_closure_override,67,closure_override,closure,policy_gate_operator_only,7840,25462,7840, Green,clean,1,2,0.09375,conflict,25462,-5.84375,True,True,5.9375,qwen
g067_exception_override,67,exception_override,closure,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-2.046875,conflict,25462,-2.046875,False,False,0.0,qwen
g068_clean,68,clean,stable,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-0.1875,conflict,4882,-0.1875,False,False,0.0,qwen
g068_redundant,68,redundant,stable,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-0.3125,conflict,4882,-0.3125,False,False,0.0,qwen
g068_irrelevant,68,irrelevant,stable,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-0.484375,conflict,4882,-0.484375,False,False,0.0,qwen
g068_paraphrase,68,paraphrase,stable,policy_gate_operator_only,4787,4882,4787, North,clean,1,2,2.25,clean,4787,2.25,False,False,0.0,qwen
g068_weak_distractor,68,weak_distractor,competition,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-1.015625,conflict,4882,-1.015625,False,False,0.0,qwen
g068_competition_balanced,68,competition_balanced,competition,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-1.875,conflict,4882,-1.875,False,False,0.0,qwen
g068_direct_conflict,68,direct_conflict,competition,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-3.265625,conflict,4882,-3.265625,False,False,0.0,qwen
g068_closure_update,68,closure_update,closure,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-2.140625,conflict,4882,-4.25,False,False,2.109375,qwen
g068_closure_override,68,closure_override,closure,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-1.640625,conflict,4882,-4.875,False,False,3.234375,qwen
g068_exception_override,68,exception_override,closure,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-0.578125,conflict,4882,-3.296875,False,False,2.71875,qwen
g069_clean,69,clean,stable,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-1.171875,conflict,4312,-1.171875,False,False,0.0,qwen
g069_redundant,69,redundant,stable,policy_gate_operator_only,6326,4312,6326, East,clean,1,2,0.71875,clean,6326,0.71875,False,False,0.0,qwen
g069_irrelevant,69,irrelevant,stable,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-0.484375,conflict,4312,-0.484375,False,False,0.0,qwen
g069_paraphrase,69,paraphrase,stable,policy_gate_operator_only,6326,4312,6326, East,clean,1,2,2.46875,clean,6326,2.46875,False,False,0.0,qwen
g069_weak_distractor,69,weak_distractor,competition,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-0.78125,conflict,4312,-0.78125,False,False,0.0,qwen
g069_competition_balanced,69,competition_balanced,competition,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-0.796875,conflict,4312,-0.796875,False,False,0.0,qwen
g069_direct_conflict,69,direct_conflict,competition,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-4.03125,conflict,4312,-4.03125,False,False,0.0,qwen
g069_closure_update,69,closure_update,closure,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-1.546875,conflict,4312,-6.140625,False,False,4.59375,qwen
g069_closure_override,69,closure_override,closure,policy_gate_operator_only,6326,4312,6326, East,clean,1,2,0.21875,conflict,4312,-3.671875,True,True,3.890625,qwen
g069_exception_override,69,exception_override,closure,policy_gate_operator_only,6326,4312,4312, West,conflict,2,1,-1.46875,conflict,4312,-2.578125,False,False,1.109375,qwen
g073_clean,73,clean,stable,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-0.59375,conflict,25462,-0.59375,False,False,0.0,qwen
g073_redundant,73,redundant,stable,policy_gate_operator_only,7840,25462,7840, Green,clean,1,2,0.875,clean,7840,0.875,False,False,0.0,qwen
g073_irrelevant,73,irrelevant,stable,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-0.859375,conflict,25462,-0.859375,False,False,0.0,qwen
g073_paraphrase,73,paraphrase,stable,policy_gate_operator_only,7840,25462,7840, Green,clean,1,2,2.390625,clean,7840,2.390625,False,False,0.0,qwen
g073_weak_distractor,73,weak_distractor,competition,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-1.890625,conflict,25462,-1.890625,False,False,0.0,qwen
g073_competition_balanced,73,competition_balanced,competition,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-4.234375,conflict,25462,-4.234375,False,False,0.0,qwen
g073_direct_conflict,73,direct_conflict,competition,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-4.640625,conflict,25462,-4.640625,False,False,0.0,qwen
g073_closure_update,73,closure_update,closure,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-2.53125,conflict,25462,-5.546875,False,False,3.015625,qwen
g073_closure_override,73,closure_override,closure,policy_gate_operator_only,7840,25462,7840, Green,clean,1,2,0.203125,conflict,25462,-5.078125,True,True,5.28125,qwen
g073_exception_override,73,exception_override,closure,policy_gate_operator_only,7840,25462,7840, Green,clean,1,2,0.828125,conflict,25462,-2.96875,True,True,3.796875,qwen
g077_clean,77,clean,stable,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-4.65625,conflict,16570,-4.65625,False,False,0.0,qwen
g077_redundant,77,redundant,stable,policy_gate_operator_only,7421,16570,7421, Gold,clean,1,1,0.0,clean,7421,0.0,False,False,0.0,qwen
g077_irrelevant,77,irrelevant,stable,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-3.234375,conflict,16570,-3.234375,False,False,0.0,qwen
g077_paraphrase,77,paraphrase,stable,policy_gate_operator_only,7421,16570,7421, Gold,clean,1,2,3.65625,clean,7421,3.65625,False,False,0.0,qwen
g077_weak_distractor,77,weak_distractor,competition,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-5.171875,conflict,16570,-5.171875,False,False,0.0,qwen
g077_competition_balanced,77,competition_balanced,competition,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-5.46875,conflict,16570,-5.46875,False,False,0.0,qwen
g077_direct_conflict,77,direct_conflict,competition,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-7.734375,conflict,16570,-7.734375,False,False,0.0,qwen
g077_closure_update,77,closure_update,closure,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-3.765625,conflict,16570,-10.1875,False,False,6.421875,qwen
g077_closure_override,77,closure_override,closure,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-1.6875,conflict,16570,-7.203125,False,False,5.515625,qwen
g077_exception_override,77,exception_override,closure,policy_gate_operator_only,7421,16570,16570, Iron,conflict,2,1,-1.53125,conflict,16570,-6.921875,False,False,5.390625,qwen
g079_clean,79,clean,stable,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-1.1875,conflict,25462,-1.1875,False,False,0.0,qwen
g079_redundant,79,redundant,stable,policy_gate_operator_only,7840,25462,7840, Green,clean,1,2,0.40625,clean,7840,0.40625,False,False,0.0,qwen
g079_irrelevant,79,irrelevant,stable,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-1.25,conflict,25462,-1.25,False,False,0.0,qwen
g079_paraphrase,79,paraphrase,stable,policy_gate_operator_only,7840,25462,7840, Green,clean,1,2,2.734375,clean,7840,2.734375,False,False,0.0,qwen
g079_weak_distractor,79,weak_distractor,competition,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-1.046875,conflict,25462,-1.046875,False,False,0.0,qwen
g079_competition_balanced,79,competition_balanced,competition,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-2.71875,conflict,25462,-2.71875,False,False,0.0,qwen
g079_direct_conflict,79,direct_conflict,competition,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-4.515625,conflict,25462,-4.515625,False,False,0.0,qwen
g079_closure_update,79,closure_update,closure,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-0.96875,conflict,25462,-2.96875,False,False,2.0,qwen
g079_closure_override,79,closure_override,closure,policy_gate_operator_only,7840,25462,7840, Green,clean,1,2,0.546875,conflict,25462,-5.0625,True,True,5.609375,qwen
g079_exception_override,79,exception_override,closure,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-2.859375,conflict,25462,-2.859375,False,False,0.0,qwen
g080_clean,80,clean,stable,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-1.34375,conflict,4882,-1.34375,False,False,0.0,qwen
g080_redundant,80,redundant,stable,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-0.609375,conflict,4882,-0.609375,False,False,0.0,qwen
g080_irrelevant,80,irrelevant,stable,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-1.90625,conflict,4882,-1.90625,False,False,0.0,qwen
g080_paraphrase,80,paraphrase,stable,policy_gate_operator_only,4787,4882,4787, North,clean,1,2,2.171875,clean,4787,2.171875,False,False,0.0,qwen
g080_weak_distractor,80,weak_distractor,competition,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-0.953125,conflict,4882,-0.953125,False,False,0.0,qwen
g080_competition_balanced,80,competition_balanced,competition,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-1.78125,conflict,4882,-1.78125,False,False,0.0,qwen
g080_direct_conflict,80,direct_conflict,competition,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-3.296875,conflict,4882,-3.296875,False,False,0.0,qwen
g080_closure_update,80,closure_update,closure,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-1.71875,conflict,4882,-3.171875,False,False,1.453125,qwen
g080_closure_override,80,closure_override,closure,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-1.015625,conflict,4882,-4.03125,False,False,3.015625,qwen
g080_exception_override,80,exception_override,closure,policy_gate_operator_only,4787,4882,4882, South,conflict,2,1,-0.34375,conflict,4882,-3.40625,False,False,3.0625,qwen
g085_clean,85,clean,stable,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-0.25,conflict,25462,-0.25,False,False,0.0,qwen
g085_redundant,85,redundant,stable,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-0.5,conflict,25462,-0.5,False,False,0.0,qwen
g085_irrelevant,85,irrelevant,stable,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-0.765625,conflict,25462,-0.765625,False,False,0.0,qwen
g085_paraphrase,85,paraphrase,stable,policy_gate_operator_only,7840,25462,7840, Green,clean,1,2,2.3125,clean,7840,2.3125,False,False,0.0,qwen
g085_weak_distractor,85,weak_distractor,competition,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-0.484375,conflict,25462,-0.484375,False,False,0.0,qwen
g085_competition_balanced,85,competition_balanced,competition,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-3.609375,conflict,25462,-3.609375,False,False,0.0,qwen
g085_direct_conflict,85,direct_conflict,competition,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-5.3125,conflict,25462,-5.3125,False,False,0.0,qwen
g085_closure_update,85,closure_update,closure,policy_gate_operator_only,7840,25462,25462, Yellow,conflict,2,1,-2.046875,conflict,25462,-4.828125,False,False,2.78125,qwen
g085_closure_override,85,closure_override,closure,policy_gate_operator_only,7840,25462,7840, Green,clean,1,2,0.390625,conflict,25462,-5.15625,True,True,5.546875,qwen
g085_exception_override,85,exception_override,closure,policy_gate_operator_only,7840,25462,7840, Green,clean,1,2,0.9375,conflict,25462,-2.59375,True,True,3.53125,qwen
g088_clean,88,clean,stable,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,1.9375,clean,42540,1.9375,False,False,0.0,qwen
g088_redundant,88,redundant,stable,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,2.125,clean,42540,2.125,False,False,0.0,qwen
g088_irrelevant,88,irrelevant,stable,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-1.75,conflict,14997,-1.75,False,False,0.0,qwen
g088_paraphrase,88,paraphrase,stable,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,3.421875,clean,42540,3.421875,False,False,0.0,qwen
g088_weak_distractor,88,weak_distractor,competition,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-1.328125,conflict,14997,-1.328125,False,False,0.0,qwen
g088_competition_balanced,88,competition_balanced,competition,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-3.375,conflict,14997,-3.375,False,False,0.0,qwen
g088_direct_conflict,88,direct_conflict,competition,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-3.984375,conflict,14997,-3.984375,False,False,0.0,qwen
g088_closure_update,88,closure_update,closure,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-1.265625,conflict,14997,-3.1875,False,False,1.921875,qwen
g088_closure_override,88,closure_override,closure,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-2.046875,conflict,14997,-6.6875,False,False,4.640625,qwen
g088_exception_override,88,exception_override,closure,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-1.046875,conflict,14997,-4.25,False,False,3.203125,qwen
g094_clean,94,clean,stable,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,3.703125,clean,42540,3.703125,False,False,0.0,qwen
g094_redundant,94,redundant,stable,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,3.765625,clean,42540,3.765625,False,False,0.0,qwen
g094_irrelevant,94,irrelevant,stable,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,0.984375,clean,42540,0.984375,False,False,0.0,qwen
g094_paraphrase,94,paraphrase,stable,policy_gate_operator_only,42540,14997,42540, Copper,clean,1,2,4.421875,clean,42540,4.421875,False,False,0.0,qwen
g094_weak_distractor,94,weak_distractor,competition,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-0.015625,conflict,14997,-0.015625,False,False,0.0,qwen
g094_competition_balanced,94,competition_balanced,competition,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-3.046875,conflict,14997,-3.046875,False,False,0.0,qwen
g094_direct_conflict,94,direct_conflict,competition,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-3.71875,conflict,14997,-3.71875,False,False,0.0,qwen
g094_closure_update,94,closure_update,closure,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-1.1875,conflict,14997,-1.71875,False,False,0.53125,qwen
g094_closure_override,94,closure_override,closure,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-2.390625,conflict,14997,-6.640625,False,False,4.25,qwen
g094_exception_override,94,exception_override,closure,policy_gate_operator_only,42540,14997,14997, Silver,conflict,2,1,-1.421875,conflict,14997,-5.421875,False,False,4.0,qwen
g000_clean,0,clean,stable,policy_gate_precursor_only,3731,8697,8697, Blue,conflict,2,1,-1.234375,conflict,8697,-1.234375,False,False,0.0,qwen
g000_redundant,0,redundant,stable,policy_gate_precursor_only,3731,8697,8697, Blue,conflict,2,1,-0.140625,conflict,8697,-0.140625,False,False,0.0,qwen
g000_irrelevant,0,irrelevant,stable,policy_gate_precursor_only,3731,8697,8697, Blue,conflict,2,1,-1.1875,conflict,8697,-1.1875,False,False,0.0,qwen
g000_paraphrase,0,paraphrase,stable,policy_gate_precursor_only,3731,8697,3731, Red,clean,1,2,1.78125,clean,3731,1.78125,False,False,0.0,qwen
g000_weak_distractor,0,weak_distractor,competition,policy_gate_precursor_only,3731,8697,8697, Blue,conflict,2,1,-0.40625,conflict,8697,-0.40625,False,False,0.0,qwen
g000_competition_balanced,0,competition_balanced,competition,policy_gate_precursor_only,3731,8697,8697, Blue,conflict,2,1,-4.078125,conflict,8697,-4.078125,False,False,0.0,qwen
g000_direct_conflict,0,direct_conflict,competition,policy_gate_precursor_only,3731,8697,8697, Blue,conflict,2,1,-3.359375,conflict,8697,-3.359375,False,False,0.0,qwen
g000_closure_update,0,closure_update,closure,policy_gate_precursor_only,3731,8697,8697, Blue,conflict,2,1,-5.484375,conflict,8697,-6.03125,False,False,0.546875,qwen
g000_closure_override,0,closure_override,closure,policy_gate_precursor_only,3731,8697,8697, Blue,conflict,2,1,-5.671875,conflict,8697,-6.453125,False,False,0.78125,qwen
g000_exception_override,0,exception_override,closure,policy_gate_precursor_only,3731,8697,8697, Blue,conflict,2,1,-4.65625,conflict,8697,-5.640625,False,False,0.984375,qwen
g004_clean,4,clean,stable,policy_gate_precursor_only,42540,14997,42540, Copper,clean,1,2,3.28125,clean,42540,3.28125,False,False,0.0,qwen
g004_redundant,4,redundant,stable,policy_gate_precursor_only,42540,14997,42540, Copper,clean,1,2,3.21875,clean,42540,3.21875,False,False,0.0,qwen
g004_irrelevant,4,irrelevant,stable,policy_gate_precursor_only,42540,14997,42540, Copper,clean,1,2,0.1875,clean,42540,0.1875,False,False,0.0,qwen
