prompt_id,graph_id,entity_id,relation_id,condition,mechanism,mechanism_id,clean_label,conflict_label,clean_token_id,conflict_token_id,text,R_L18,R_L19,R_L20,R_L21,R_L22,R_L23,final_clean_logit,final_conflict_logit,pair_choice,dR_L18,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,DeltaU,D_B_proxy,R_final_margin
g050_redundant,50,8,2,redundant,stable,0,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to North.
Confirmation: Yara still goes through Zeno.
Confirmation: Zeno still points to North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",9.20487,2.1070786,17.219856,22.908997,14.675827,14.488487,15.0,14.359375,clean,-0.9164276,-1.286169,-1.4212494,-1.4160881,-2.620903,-1.5320969,10.1533985,0.9164276,0.640625
g050_irrelevant,50,8,2,irrelevant,stable,0,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to North.
Irrelevant fact: Nia is associated with East.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",13.375818,7.0933094,22.725342,29.429947,26.13173,24.257454,15.6875,14.21875,clean,3.2545204,3.7000618,4.084236,5.104862,8.834999,8.23687,28.350494,3.2545204,1.46875
g050_paraphrase,50,8,2,paraphrase,stable,0,North,South,4612,4316,"In this example, Yara reaches Zeno.
The destination connected to Zeno is North.
Based on those two links, select the label for Yara: North or South.
Answer:",9.564285,1.85145,15.112642,17.057888,11.171074,12.031647,15.265625,14.03125,clean,-0.55701256,-1.5417976,-3.5284634,-7.2671967,-6.125656,-3.9889374,3.9567623,0.55701256,1.234375
g050_weak_distractor,50,8,2,weak_distractor,competition,1,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",19.21162,17.267801,31.625946,35.58007,32.591843,31.625755,15.6328125,13.53125,clean,9.0903225,13.874554,12.98484,11.254986,15.295113,15.605171,46.127625,9.0903225,2.1015625
g050_competition_balanced,50,8,2,competition_balanced,competition,1,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to North.
Competing fact: Yara is also associated with South.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",5.9363937,2.9049969,17.710327,21.321964,18.161385,17.930023,15.1875,14.3984375,clean,-4.184904,-0.48825073,-0.9307785,-3.0031204,0.86465454,1.9094391,12.762152,0.48825073,0.7890625
g050_direct_conflict,50,8,2,direct_conflict,competition,1,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to North.
Direct conflicting fact: Yara points to South.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",9.545916,5.488611,19.883858,23.753136,15.616272,14.545929,15.0703125,14.546875,clean,-0.57538223,2.0953636,1.2427521,-0.571949,-1.6804581,-1.4746552,13.271418,0.571949,0.5234375
g050_closure_update,50,8,2,closure_update,closure,2,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Old record: Zeno points to North.
Updated record: Zeno points to South, not North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",8.248479,-0.34674835,13.171749,17.585754,18.79683,16.990677,15.1640625,14.484375,clean,-1.872819,-3.739996,-5.4693565,-6.7393303,1.5000992,0.9700928,8.730814,0.9700928,0.6796875
g050_closure_override,50,8,2,closure_override,closure,2,North,South,4612,4316,"You are given a rule system.
General rule: items that is part of Zeno receive label North.
Override rule: in this case, items that is part of Zeno receive label South.
Fact: Yara is part of Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:",-8.162914,-13.757465,-12.860523,-8.301678,-14.22818,-16.481598,13.96875,16.453125,conflict,-18.284212,-17.150713,-31.501629,-32.626762,-31.52491,-32.502182,-54.10344,17.150713,-2.484375
g050_exception_override,50,8,2,exception_override,closure,2,North,South,4612,4316,"You are given a rule system.
General rule: items connected to Zeno use label North.
Exception: Yara is a special case and uses label South.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:",-5.209671,-14.438757,-7.783432,-3.8506012,-7.1232147,-9.111954,14.1484375,15.8359375,conflict,-15.330969,-17.832005,-26.424538,-28.175686,-24.419945,-25.132538,-42.453415,15.330969,-1.6875
g051_clean,51,8,3,clean,stable,0,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",13.235611,3.7930298,7.1253777,8.304634,10.116669,-0.21762848,16.40625,14.5859375,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,1.8203125
g051_redundant,51,8,3,redundant,stable,0,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label East.
Confirmation: Yara still goes through Zeno.
Confirmation: Zeno still points to East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",12.72287,-0.119068146,5.1081963,5.5950394,5.872635,-3.2741547,16.1875,14.5078125,clean,-0.5127411,-3.912098,-2.0171814,-2.7095947,-4.244034,-3.0565262,7.034184,0.5127411,1.6796875
g051_irrelevant,51,8,3,irrelevant,stable,0,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label East.
Irrelevant fact: Nia is associated with Copper.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",16.351276,6.7504234,11.463116,12.701683,16.472054,6.464737,16.671875,14.1171875,clean,3.1156654,2.9573936,4.337738,4.397049,6.355385,6.6823654,25.854876,2.9573936,2.5546875
g051_paraphrase,51,8,3,paraphrase,stable,0,East,West,5571,4589,"In this example, Yara reaches Zeno.
The destination connected to Zeno is East.
Based on those two links, select the label for Yara: East or West.
Answer:",12.446966,3.7669163,14.584084,12.790264,14.007912,3.3152542,16.03125,13.78125,clean,-0.7886448,-0.02611351,7.458706,4.48563,3.891243,3.5328827,22.451694,0.02611351,2.25
g051_weak_distractor,51,8,3,weak_distractor,competition,1,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",17.944893,13.287807,19.378696,19.512108,26.754494,16.68821,16.359375,12.984375,clean,4.709282,9.494778,12.253319,11.207474,16.637825,16.905838,44.714375,4.709282,3.375
g051_competition_balanced,51,8,3,competition_balanced,competition,1,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label East.
Competing fact: Yara is also associated with West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",13.42121,7.061722,8.761448,9.612709,16.71994,6.208969,16.171875,13.71875,clean,0.18559933,3.268692,1.6360703,1.308075,6.6032715,6.4265976,22.952068,0.18559933,2.453125
g051_direct_conflict,51,8,3,direct_conflict,competition,1,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label East.
Direct conflicting fact: Yara has label West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",11.559357,5.2300434,8.407734,8.502701,9.375183,-2.0630112,15.90625,14.2734375,clean,-1.6762543,1.4370136,1.2823563,0.19806671,-0.7414856,-1.8453827,13.408388,0.19806671,1.6328125
g051_closure_update,51,8,3,closure_update,closure,2,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Old record: Zeno has label East.
Updated record: Zeno has label West, not East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",11.730711,0.23869133,6.554577,7.128006,16.767044,5.641327,16.09375,13.6015625,clean,-1.5049,-3.5543385,-0.5708008,-1.1766281,6.6503754,5.8589554,18.181099,0.5708008,2.4921875
g051_closure_override,51,8,3,closure_override,closure,2,East,West,5571,4589,"You are given a rule system.
General rule: items that is grouped under Zeno receive label East.
Override rule: in this case, items that is grouped under Zeno receive label West.
Fact: Yara is grouped under Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:",-2.9835548,-12.498306,-18.548946,-18.11385,-26.102455,-38.51655,14.2109375,16.125,conflict,-16.219166,-16.291336,-25.674324,-26.418484,-36.219124,-38.29892,-53.839073,16.219166,-1.9140625
g051_exception_override,51,8,3,exception_override,closure,2,East,West,5571,4589,"You are given a rule system.
General rule: items connected to Zeno use label East.
Exception: Yara is a special case and uses label West.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:",3.321599,-10.124575,-11.126318,-11.313845,-13.108597,-25.431274,15.0703125,15.6171875,conflict,-9.914012,-13.917604,-18.251696,-19.618479,-23.225266,-25.213646,-32.637184,9.914012,-0.546875
g052_clean,52,8,4,clean,stable,0,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Fact 2: Zeno ends at Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",2.3559415,-1.9000473,-7.8305025,-14.979143,-11.019934,-42.964123,16.15625,13.6640625,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,2.4921875
g052_redundant,52,8,4,redundant,stable,0,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Fact 2: Zeno ends at Copper.
Confirmation: Yara still goes through Zeno.
Confirmation: Zeno still points to Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",-1.6420634,-9.622342,-18.579498,-23.906548,-23.784801,-51.43439,15.1875,13.6953125,clean,-3.998005,-7.722295,-10.748996,-8.927404,-12.764868,-8.470268,-8.123877,3.998005,1.4921875
g052_irrelevant,52,8,4,irrelevant,stable,0,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Fact 2: Zeno ends at Copper.
Irrelevant fact: Nia is associated with Gold.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",7.8716297,1.7221327,1.6160822,-5.799717,2.9601803,-35.287544,16.46875,13.4375,clean,5.515688,3.62218,9.446585,9.179426,13.980114,7.6765785,34.96914,3.62218,3.03125
g052_paraphrase,52,8,4,paraphrase,stable,0,Copper,Silver,38315,15934,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Copper.
Based on those two links, select the label for Yara: Copper or Silver.
Answer:",1.0817261,-4.141132,-2.9566507,-8.44067,-0.62557507,-33.4482,16.6875,13.6796875,clean,-1.2742155,-2.2410846,4.873852,6.538473,10.394359,9.515923,27.700508,1.2742155,3.0078125
g052_weak_distractor,52,8,4,weak_distractor,competition,1,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Fact 2: Zeno ends at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",5.2529073,-4.723978,-1.5008345,-8.872387,-1.0781174,-36.12099,15.6328125,13.453125,clean,2.8969657,-2.8239307,6.329668,6.106756,9.941816,6.843132,27.302048,2.8239307,2.1796875
g052_competition_balanced,52,8,4,competition_balanced,competition,1,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Fact 2: Zeno ends at Copper.
Competing fact: Yara is also associated with Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",7.6039577,4.3469152,4.063266,-6.1279516,9.245005,-29.155853,15.875,12.9375,clean,5.2480164,6.2469625,11.893768,8.8511915,20.264938,13.8082695,42.952393,5.2480164,2.9375
g052_direct_conflict,52,8,4,direct_conflict,competition,1,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Fact 2: Zeno ends at Copper.
Direct conflicting fact: Yara ends at Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",2.7825098,-3.5004034,-2.0023766,-10.508959,-4.4072933,-40.460358,15.484375,13.53125,clean,0.42656827,-1.6003561,5.828126,4.4701843,6.6126404,2.503765,22.387527,0.42656827,1.953125
g052_closure_update,52,8,4,closure_update,closure,2,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Old record: Zeno ends at Copper.
Updated record: Zeno ends at Silver, not Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",-5.475923,-18.289856,-17.900524,-24.005102,-9.5846195,-41.547802,15.3046875,13.0859375,clean,-7.8318644,-16.389809,-10.070022,-9.025959,1.4353142,1.4163208,0.62941265,1.4163208,2.21875
g052_closure_override,52,8,4,closure_override,closure,2,Copper,Silver,38315,15934,"You are given a rule system.
General rule: items that routes through Zeno receive label Copper.
Override rule: in this case, items that routes through Zeno receive label Silver.
Fact: Yara routes through Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",-17.078413,-29.738014,-41.51652,-46.668087,-54.580936,-81.21878,14.6953125,15.96875,conflict,-19.434355,-27.837967,-33.68602,-31.688944,-43.561005,-38.254658,-67.413124,19.434355,-1.2734375
g052_exception_override,52,8,4,exception_override,closure,2,Copper,Silver,38315,15934,"You are given a rule system.
General rule: items connected to Zeno use label Copper.
Exception: Yara is a special case and uses label Silver.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",-14.669082,-30.473143,-39.32451,-45.385525,-49.31864,-77.502914,14.703125,15.640625,conflict,-17.025023,-28.573095,-31.494007,-30.406382,-38.298706,-34.53879,-61.137062,17.025023,-0.9375
g053_clean,53,8,5,clean,stable,0,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Yara is linked with Zeno.
Fact 2: Zeno resolves to Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",19.388176,14.8912525,25.709564,38.67878,41.893364,73.911606,15.453125,13.78125,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,1.671875
g053_redundant,53,8,5,redundant,stable,0,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Yara is linked with Zeno.
Fact 2: Zeno resolves to Gold.
Confirmation: Yara still goes through Zeno.
Confirmation: Zeno still points to Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",17.24011,8.775748,24.780594,37.944565,40.08444,70.937546,15.03125,13.609375,clean,-2.1480656,-6.1155043,-0.92897034,-0.7342148,-1.8089256,-2.97406,8.437129,0.7342148,1.421875
g053_irrelevant,53,8,5,irrelevant,stable,0,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Yara is linked with Zeno.
Fact 2: Zeno resolves to Gold.
Irrelevant fact: Nia is associated with Red.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",24.07722,25.55342,39.44074,51.826393,58.17478,86.236435,15.7734375,13.2265625,clean,4.689045,10.662167,13.731174,13.147614,16.281418,12.324829,43.944244,4.689045,2.546875
g053_paraphrase,53,8,5,paraphrase,stable,0,Gold,Iron,6863,17186,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Gold.
Based on those two links, select the label for Yara: Gold or Iron.
Answer:",21.264574,21.390858,34.383236,49.73835,60.640507,89.56006,16.65625,13.65625,clean,1.8763981,6.499605,8.673672,11.05957,18.747143,15.648453,41.977165,1.8763981,3.0
g053_weak_distractor,53,8,5,weak_distractor,competition,1,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Yara is linked with Zeno.
Fact 2: Zeno resolves to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",28.035938,28.88213,46.37368,56.91175,62.640953,94.52905,15.5,13.046875,clean,8.647762,13.990877,20.664116,18.232971,20.74759,20.617447,57.2875,8.647762,2.453125
g053_competition_balanced,53,8,5,competition_balanced,competition,1,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Yara is linked with Zeno.
Fact 2: Zeno resolves to Gold.
Competing fact: Yara is also associated with Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",13.064238,16.819813,26.70499,39.785637,47.098293,79.51681,15.46875,14.0,clean,-6.3239384,1.9285603,0.9954262,1.1068573,5.2049294,5.6052017,19.55321,0.9954262,1.46875
g053_direct_conflict,53,8,5,direct_conflict,competition,1,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Yara is linked with Zeno.
Fact 2: Zeno resolves to Gold.
Direct conflicting fact: Yara resolves to Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",10.875057,9.440167,23.728897,35.599113,32.512062,67.10748,15.046875,14.2890625,clean,-8.513119,-5.451085,-1.9806671,-3.0796661,-9.381302,-6.804123,0.05743599,1.9806671,0.7578125
g053_closure_update,53,8,5,closure_update,closure,2,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Yara is linked with Zeno.
Old record: Zeno resolves to Gold.
Updated record: Zeno resolves to Iron, not Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",12.499834,6.5215836,21.207592,34.25302,46.848892,80.91223,15.640625,13.90625,clean,-6.888342,-8.369669,-4.501972,-4.4257584,4.9555283,7.0006256,12.201913,4.4257584,1.734375
g053_closure_override,53,8,5,closure_override,closure,2,Gold,Iron,6863,17186,"You are given a rule system.
General rule: items that is linked with Zeno receive label Gold.
Override rule: in this case, items that is linked with Zeno receive label Iron.
Fact: Yara is linked with Zeno.
Question: Which label applies to Yara: Gold or Iron?
Answer with exactly one word:",1.4376812,1.0679111,3.9595623,18.53661,9.2461815,50.734715,15.1015625,15.90625,conflict,-17.950495,-13.823341,-21.750002,-20.14217,-32.647182,-23.176891,-39.81675,13.823341,-0.8046875
g053_exception_override,53,8,5,exception_override,closure,2,Gold,Iron,6863,17186,"You are given a rule system.
General rule: items connected to Zeno use label Gold.
Exception: Yara is a special case and uses label Iron.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Gold or Iron?
Answer with exactly one word:",4.1739717,-0.63167477,4.8189545,19.601128,11.77364,49.464485,14.7578125,15.5703125,conflict,-15.214205,-15.522927,-20.89061,-19.077652,-30.119724,-24.44712,-38.34401,15.214205,-0.8125
g054_clean,54,9,0,clean,stable,0,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Orla belongs to Pavel.
Fact 2: Pavel is located at Red.
Question: Which label is associated with Orla: Red or Blue?
Answer with exactly one word:",-1.2288685,-6.778307,11.594166,17.937866,18.756283,59.44287,15.8046875,14.0078125,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,1.796875
g054_redundant,54,9,0,redundant,stable,0,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Orla belongs to Pavel.
Fact 2: Pavel is located at Red.
Confirmation: Orla still goes through Pavel.
Confirmation: Pavel still points to Red.
Question: Which label is associated with Orla: Red or Blue?
Answer with exactly one word:",-3.0573997,-10.009573,6.2791195,12.387892,13.507359,50.359734,15.3984375,13.8125,clean,-1.8285313,-3.231266,-5.3150463,-5.5499744,-5.2489243,-9.0831375,0.8945055,1.8285313,1.5859375
g054_irrelevant,54,9,0,irrelevant,stable,0,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Orla belongs to Pavel.
Fact 2: Pavel is located at Red.
Irrelevant fact: Rin is associated with Green.
Question: Which label is associated with Orla: Red or Blue?
Answer with exactly one word:",2.4511738,3.080124,24.636278,29.019094,31.897614,71.85487,15.765625,13.03125,clean,3.6800423,9.858431,13.042112,11.081228,13.141331,12.412003,40.811035,3.6800423,2.734375
g054_paraphrase,54,9,0,paraphrase,stable,0,Red,Blue,4075,7640,"In this example, Orla reaches Pavel.
The destination connected to Pavel is Red.
Based on those two links, select the label for Orla: Red or Blue.
Answer:",8.114225,-3.1893196,13.593021,18.525862,16.181194,58.92131,15.8515625,14.1953125,clean,9.343094,3.5889874,1.9988556,0.5879955,-2.5750885,-0.52156067,16.834518,0.52156067,1.65625
g054_weak_distractor,54,9,0,weak_distractor,competition,1,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Orla belongs to Pavel.
Fact 2: Pavel is located at Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Orla: Red or Blue?
Answer with exactly one word:",1.9097395,-4.5738373,17.901749,22.498665,20.45874,60.382378,15.5390625,13.90625,clean,3.138608,2.2044697,6.307583,4.5607986,1.7024574,0.93950653,21.205849,0.93950653,1.6328125
g054_competition_balanced,54,9,0,competition_balanced,competition,1,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Orla belongs to Pavel.
Fact 2: Pavel is located at Red.
Competing fact: Orla is also associated with Blue.
Question: Which label is associated with Orla: Red or Blue?
Answer with exactly one word:",-3.4973946,-10.707259,9.749805,15.121395,12.217232,51.22914,15.3515625,14.2890625,clean,-2.268526,-3.9289522,-1.8443604,-2.816471,-6.539051,-8.21373,2.862361,1.8443604,1.0625
g054_direct_conflict,54,9,0,direct_conflict,competition,1,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Orla belongs to Pavel.
Fact 2: Pavel is located at Red.
Direct conflicting fact: Orla is located at Blue.
Question: Which label is associated with Orla: Red or Blue?
Answer with exactly one word:",-1.7492032,-12.247004,10.052135,15.579771,8.084488,44.90582,15.1875,14.4609375,clean,-0.5203347,-5.4686966,-1.5420303,-2.3580952,-10.671795,-14.537052,-2.2531872,0.5203347,0.7265625
g054_closure_update,54,9,0,closure_update,closure,2,Red,Blue,4075,7640,"You are given a small relation graph.
Fact 1: Orla belongs to Pavel.
Old record: Pavel is located at Red.
Updated record: Pavel is located at Blue, not Red.
Question: Which label is associated with Orla: Red or Blue?
Answer with exactly one word:",-10.270155,-20.994286,0.15642738,6.600931,4.608036,39.647614,14.890625,14.3125,clean,-9.041286,-14.215979,-11.437738,-11.336935,-14.148247,-19.795258,-19.116018,9.041286,0.578125
g054_closure_override,54,9,0,closure_override,closure,2,Red,Blue,4075,7640,"You are given a rule system.
General rule: items that belongs to Pavel receive label Red.
Override rule: in this case, items that belongs to Pavel receive label Blue.
Fact: Orla belongs to Pavel.
Question: Which label applies to Orla: Red or Blue?
Answer with exactly one word:",-24.243412,-32.75157,-23.383356,-16.332235,-27.946396,2.6634064,14.421875,16.46875,conflict,-23.014544,-25.973265,-34.977524,-34.270103,-46.70268,-56.779465,-80.21751,23.014544,-2.046875
g054_exception_override,54,9,0,exception_override,closure,2,Red,Blue,4075,7640,"You are given a rule system.
General rule: items connected to Pavel use label Red.
Exception: Orla is a special case and uses label Blue.
Fact: Orla is connected to Pavel.
Question: Which label applies to Orla: Red or Blue?
Answer with exactly one word:",-22.291153,-36.277435,-22.715626,-15.547197,-22.666828,2.8096466,14.3125,16.296875,conflict,-21.062284,-29.499128,-34.30979,-33.48506,-41.42311,-56.633224,-77.596275,21.062284,-1.984375
g055_clean,55,9,1,clean,stable,0,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Orla is assigned to Pavel.
Fact 2: Pavel maps to Green.
Question: Which label is associated with Orla: Green or Yellow?
Answer with exactly one word:",13.567492,17.551664,24.269728,39.248352,65.98821,100.62785,16.109375,14.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,2.109375
g055_redundant,55,9,1,redundant,stable,0,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Orla is assigned to Pavel.
Fact 2: Pavel maps to Green.
Confirmation: Orla still goes through Pavel.
Confirmation: Pavel still points to Green.
Question: Which label is associated with Orla: Green or Yellow?
Answer with exactly one word:",6.5054784,7.5710144,17.063725,32.40699,56.07792,90.693726,15.6171875,14.0,clean,-7.062013,-9.98065,-7.206003,-6.841362,-9.910294,-9.934128,-6.589014,6.841362,1.6171875
g055_irrelevant,55,9,1,irrelevant,stable,0,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Orla is assigned to Pavel.
Fact 2: Pavel maps to Green.
Irrelevant fact: Rin is associated with North.
Question: Which label is associated with Orla: Green or Yellow?
Answer with exactly one word:",14.756136,22.910437,34.255398,47.056442,78.77982,111.26749,15.921875,12.9140625,clean,1.1886444,5.3587723,9.98567,7.80809,12.791611,10.639633,35.140526,1.1886444,3.0078125
g055_paraphrase,55,9,1,paraphrase,stable,0,Green,Yellow,6724,21730,"In this example, Orla reaches Pavel.
The destination connected to Pavel is Green.
Based on those two links, select the label for Orla: Green or Yellow.
Answer:",5.9242883,6.1386204,21.307182,39.931103,61.660557,100.16737,15.875,14.0,clean,-7.6432033,-11.413044,-2.9625454,0.6827507,-4.327656,-0.46047974,5.1758585,0.46047974,1.875
g055_weak_distractor,55,9,1,weak_distractor,competition,1,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Orla is assigned to Pavel.
Fact 2: Pavel maps to Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Orla: Green or Yellow?
Answer with exactly one word:",14.62022,20.355217,34.22059,46.19779,74.77092,107.939514,15.515625,12.7734375,clean,1.0527287,2.8035526,9.950861,6.949436,8.782707,7.311661,30.196312,1.0527287,2.7421875
g055_competition_balanced,55,9,1,competition_balanced,competition,1,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Orla is assigned to Pavel.
Fact 2: Pavel maps to Green.
Competing fact: Orla is also associated with Yellow.
Question: Which label is associated with Orla: Green or Yellow?
Answer with exactly one word:",-2.0204148,3.2587967,19.912659,35.520073,65.11148,98.44639,15.4375,13.765625,clean,-15.587906,-14.292868,-4.357069,-3.728279,-0.8767319,-2.1814651,0.96979046,0.8767319,1.671875
g055_direct_conflict,55,9,1,direct_conflict,competition,1,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Orla is assigned to Pavel.
Fact 2: Pavel maps to Green.
Direct conflicting fact: Orla maps to Yellow.
Question: Which label is associated with Orla: Green or Yellow?
Answer with exactly one word:",5.177935,12.196348,25.752045,40.15123,66.18323,102.59036,15.3671875,13.4765625,clean,-8.389557,-5.355316,1.482317,0.9028778,0.19501495,1.9625092,12.426383,0.19501495,1.890625
g055_closure_update,55,9,1,closure_update,closure,2,Green,Yellow,6724,21730,"You are given a small relation graph.
Fact 1: Orla is assigned to Pavel.
Old record: Pavel maps to Green.
Updated record: Pavel maps to Yellow, not Green.
Question: Which label is associated with Orla: Green or Yellow?
Answer with exactly one word:",-0.6085627,-6.747246,9.955424,24.611876,54.26408,93.43708,14.9921875,13.890625,clean,-14.176054,-24.29891,-14.314303,-14.6364765,-11.724133,-7.190773,-18.411486,7.190773,1.1015625
g055_closure_override,55,9,1,closure_override,closure,2,Green,Yellow,6724,21730,"You are given a rule system.
General rule: items that is assigned to Pavel receive label Green.
Override rule: in this case, items that is assigned to Pavel receive label Yellow.
Fact: Orla is assigned to Pavel.
Question: Which label applies to Orla: Green or Yellow?
Answer with exactly one word:",-16.639832,-23.246777,-18.49318,-0.37873745,20.890965,60.475697,14.53125,15.90625,conflict,-30.207323,-40.79844,-42.76291,-39.62709,-45.097248,-40.152157,-82.72642,30.207323,-1.375
g055_exception_override,55,9,1,exception_override,closure,2,Green,Yellow,6724,21730,"You are given a rule system.
General rule: items connected to Pavel use label Green.
Exception: Orla is a special case and uses label Yellow.
Fact: Orla is connected to Pavel.
Question: Which label applies to Orla: Green or Yellow?
Answer with exactly one word:",-18.553661,-27.82931,-22.615349,-5.0526967,13.133474,50.459778,13.7578125,15.875,conflict,-32.121155,-45.380974,-46.88508,-44.30105,-52.854736,-50.168076,-97.234856,32.121155,-2.1171875
