prompt_id,problem_id,condition,mechanism,mechanism_id,expression,correct_value,distractor_value,clean_label,conflict_label,prompt,final_clean_logit,final_conflict_logit,final_margin,pair_choice,split,DeltaU_arith,dR_L12,dR_L13,dR_L14,dR_L15
lexical_030_explicit_correction,30,explicit_correction,closure,2,category=metal,Copper,Green,Copper,Green,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: Copper
Candidate 2: Green
Initial note: Green. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",11.8828125,9.6171875,2.265625,clean,heldout,-0.5317801,-0.062150925,-0.12792957,-0.28000733,-1.4076414
lexical_030_final_recheck,30,final_recheck,closure,2,category=metal,Copper,Green,Copper,Green,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: Copper
Candidate 2: Green
Draft answer: Green. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.515625,5.5039062,5.0117188,clean,heldout,2.2514873,-0.10394934,-0.1562073,0.305588,1.3408837
lexical_031_clean,31,clean,stable,0,category=shape,Circle,West,Circle,West,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: West
Candidate 2: Circle
Which candidate belongs to the target category?
Answer with exactly one candidate word:",12.2890625,7.8476562,4.4414062,clean,train,0.8964201,0.0,0.0,0.0,0.0
lexical_031_paraphrase,31,paraphrase,stable,0,category=shape,Circle,West,Circle,West,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category shape.
Candidate 1: West
Candidate 2: Circle
Which candidate belongs to the target category?
Answer with exactly one candidate word:",9.7578125,4.2851562,5.4726562,clean,train,1.9130794,-0.13473073,-0.17325035,-0.11797124,1.0346675
lexical_031_untrusted_conflict,31,untrusted_conflict,competition,1,category=shape,Circle,West,Circle,West,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: West
Candidate 2: Circle
An unverified note claims West. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.8984375,9.078125,1.8203125,clean,train,-1.7381326,-0.08123584,-0.17527276,-0.3190101,-2.6136312
lexical_031_asserted_conflict,31,asserted_conflict,competition,1,category=shape,Circle,West,Circle,West,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: West
Candidate 2: Circle
A previous annotator selected West. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.3359375,6.390625,3.9453125,clean,train,0.4029117,0.055019647,0.011474311,-0.072707236,-0.49039507
lexical_031_explicit_correction,31,explicit_correction,closure,2,category=shape,Circle,West,Circle,West,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: West
Candidate 2: Circle
Initial note: West. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.3125,8.375,1.9375,clean,train,-1.6211845,-0.025799036,-0.086692065,-0.27307418,-2.5025444
lexical_031_final_recheck,31,final_recheck,closure,2,category=shape,Circle,West,Circle,West,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: West
Candidate 2: Circle
Draft answer: West. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.6132812,4.1679688,3.4453125,clean,train,-0.09710783,-0.019384652,-0.054591924,-0.059126794,-0.9907379
lexical_032_clean,32,clean,stable,0,category=landscape feature,River,Copper,River,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: River
Candidate 2: Copper
Which candidate belongs to the target category?
Answer with exactly one candidate word:",12.1953125,10.984375,1.2109375,clean,train,0.8964201,0.0,0.0,0.0,0.0
lexical_032_paraphrase,32,paraphrase,stable,0,category=landscape feature,River,Copper,River,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category landscape feature.
Candidate 1: River
Candidate 2: Copper
Which candidate belongs to the target category?
Answer with exactly one candidate word:",8.203125,6.7109375,1.4921875,clean,train,1.162955,0.029586226,0.12694578,-0.22246814,0.28115416
lexical_032_untrusted_conflict,32,untrusted_conflict,competition,1,category=landscape feature,River,Copper,River,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: River
Candidate 2: Copper
An unverified note claims Copper. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",11.2890625,10.6875,0.6015625,clean,train,0.2825969,-0.007980645,-0.10257681,-0.044062138,-0.6099024
lexical_032_asserted_conflict,32,asserted_conflict,competition,1,category=landscape feature,River,Copper,River,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: River
Candidate 2: Copper
A previous annotator selected Copper. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",8.8125,9.671875,-0.859375,conflict,train,-1.196266,-0.03425458,-0.06883371,-0.3908974,-2.0675058
lexical_032_explicit_correction,32,explicit_correction,closure,2,category=landscape feature,River,Copper,River,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: River
Candidate 2: Copper
Initial note: Copper. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.7578125,10.4921875,0.265625,clean,train,-0.06205976,-0.041835845,-0.049868956,-0.18633866,-0.9456701
lexical_032_final_recheck,32,final_recheck,closure,2,category=landscape feature,River,Copper,River,Copper,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: River
Candidate 2: Copper
Draft answer: Copper. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",8.125,9.5703125,-1.4453125,conflict,train,-1.7995199,-0.033924237,-0.10539736,-0.5499848,-2.6596355
lexical_033_clean,33,clean,stable,0,category=sky object,Sun,Square,Sun,Square,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Square
Candidate 2: Sun
Which candidate belongs to the target category?
Answer with exactly one candidate word:",8.1875,8.1640625,0.0234375,clean,train,0.8964201,0.0,0.0,0.0,0.0
lexical_033_paraphrase,33,paraphrase,stable,0,category=sky object,Sun,Square,Sun,Square,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category sky object.
Candidate 1: Square
Candidate 2: Sun
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.546875,4.4179688,1.1289062,clean,train,2.0016623,-0.03167054,0.13214205,0.023335084,1.1042371
lexical_033_untrusted_conflict,33,untrusted_conflict,competition,1,category=sky object,Sun,Square,Sun,Square,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Square
Candidate 2: Sun
An unverified note claims Square. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.5507812,7.9765625,-0.42578125,conflict,train,0.45142642,0.040889196,-0.018971268,0.022525415,-0.44816303
lexical_033_asserted_conflict,33,asserted_conflict,competition,1,category=sky object,Sun,Square,Sun,Square,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Square
Candidate 2: Sun
A previous annotator selected Square. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.15625,4.34375,0.8125,clean,train,1.6877759,0.12576504,0.15628357,-0.036706045,0.79170704
lexical_033_explicit_correction,33,explicit_correction,closure,2,category=sky object,Sun,Square,Sun,Square,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Square
Candidate 2: Sun
Initial note: Square. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",6.5546875,8.609375,-2.0546875,conflict,train,-1.1987423,0.007780142,-0.023508366,-0.34561032,-2.0750046
lexical_033_final_recheck,33,final_recheck,closure,2,category=sky object,Sun,Square,Sun,Square,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: sky object.
Candidate 1: Square
Candidate 2: Sun
Draft answer: Square. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",4.46875,6.8789062,-2.4101562,conflict,train,-1.5647186,-0.0030492172,-0.07744531,-0.47162062,-2.4310832
lexical_034_clean,34,clean,stable,0,category=fruit,Apple,Forest,Apple,Forest,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Apple
Candidate 2: Forest
Which candidate belongs to the target category?
Answer with exactly one candidate word:",11.734375,13.8515625,-2.1171875,conflict,heldout,0.8964201,0.0,0.0,0.0,0.0
lexical_034_paraphrase,34,paraphrase,stable,0,category=fruit,Apple,Forest,Apple,Forest,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category fruit.
Candidate 1: Apple
Candidate 2: Forest
Which candidate belongs to the target category?
Answer with exactly one candidate word:",9.65625,10.34375,-0.6875,conflict,heldout,2.3282835,-0.04391785,0.0021154284,0.122630015,1.4275608
lexical_034_untrusted_conflict,34,untrusted_conflict,competition,1,category=fruit,Apple,Forest,Apple,Forest,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Apple
Candidate 2: Forest
An unverified note claims Forest. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",9.3203125,13.609375,-4.2890625,conflict,heldout,-1.3097712,0.0065286905,-0.05379407,-0.5384955,-2.1708221
lexical_034_asserted_conflict,34,asserted_conflict,competition,1,category=fruit,Apple,Forest,Apple,Forest,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Apple
Candidate 2: Forest
A previous annotator selected Forest. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",8.2265625,12.484375,-4.2578125,conflict,heldout,-1.2906026,-0.061816484,-0.20623691,-0.5654692,-2.1451273
lexical_034_explicit_correction,34,explicit_correction,closure,2,category=fruit,Apple,Forest,Apple,Forest,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Apple
Candidate 2: Forest
Initial note: Forest. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.4921875,12.4375,-1.9453125,conflict,heldout,1.0454892,-0.03253953,-0.05053453,-0.24893081,0.17026329
lexical_034_final_recheck,34,final_recheck,closure,2,category=fruit,Apple,Forest,Apple,Forest,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: fruit.
Candidate 1: Apple
Candidate 2: Forest
Draft answer: Forest. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.15625,11.7890625,-4.6328125,conflict,heldout,-1.6518081,-0.016201228,-0.12882982,-0.4741953,-2.5168858
lexical_035_clean,35,clean,stable,0,category=colour,Blue,Apple,Blue,Apple,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: Apple
Candidate 2: Blue
Which candidate belongs to the target category?
Answer with exactly one candidate word:",11.6796875,12.8515625,-1.171875,conflict,train,0.8964201,0.0,0.0,0.0,0.0
lexical_035_paraphrase,35,paraphrase,stable,0,category=colour,Blue,Apple,Blue,Apple,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category colour.
Candidate 1: Apple
Candidate 2: Blue
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.9140625,9.1484375,-1.234375,conflict,train,0.83069766,0.009432793,0.033593714,-0.087267876,-0.06013584
lexical_035_untrusted_conflict,35,untrusted_conflict,competition,1,category=colour,Blue,Apple,Blue,Apple,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: Apple
Candidate 2: Blue
An unverified note claims Apple. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",9.6953125,12.0703125,-2.375,conflict,train,-0.3096081,-0.055629253,-0.14376636,-0.08788943,-1.1991987
lexical_035_asserted_conflict,35,asserted_conflict,competition,1,category=colour,Blue,Apple,Blue,Apple,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: Apple
Candidate 2: Blue
A previous annotator selected Apple. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",10.46875,10.2421875,0.2265625,clean,train,2.31042,-0.03248638,0.024914294,0.1648122,1.4057255
lexical_035_explicit_correction,35,explicit_correction,closure,2,category=colour,Blue,Apple,Blue,Apple,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: Apple
Candidate 2: Blue
Initial note: Apple. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",9.75,11.5234375,-1.7734375,conflict,train,0.26707256,-0.050232038,-0.17740427,-0.3648808,-0.5985594
lexical_035_final_recheck,35,final_recheck,closure,2,category=colour,Blue,Apple,Blue,Apple,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: colour.
Candidate 1: Apple
Candidate 2: Blue
Draft answer: Apple. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",4.7695312,9.2734375,-4.5039062,conflict,train,-2.4435616,-0.008387595,-0.04426682,-0.3065173,-3.3262653
lexical_036_clean,36,clean,stable,0,category=direction,South,Blue,South,Blue,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: South
Candidate 2: Blue
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.8828125,7.4882812,0.39453125,clean,train,0.8964201,0.0,0.0,0.0,0.0
lexical_036_paraphrase,36,paraphrase,stable,0,category=direction,South,Blue,South,Blue,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category direction.
Candidate 1: South
Candidate 2: Blue
Which candidate belongs to the target category?
Answer with exactly one candidate word:",3.7636719,3.65625,0.107421875,clean,train,0.617169,-0.017412081,-0.030023605,0.11054368,-0.2877679
lexical_036_untrusted_conflict,36,untrusted_conflict,competition,1,category=direction,South,Blue,South,Blue,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: South
Candidate 2: Blue
An unverified note claims Blue. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.8359375,9.5390625,-3.703125,conflict,train,-3.2272978,-0.025773302,-0.062182754,-0.48985392,-4.097872
lexical_036_asserted_conflict,36,asserted_conflict,competition,1,category=direction,South,Blue,South,Blue,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: South
Candidate 2: Blue
A previous annotator selected Blue. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.0117188,8.53125,-3.5195312,conflict,train,-3.0282102,-0.0050864965,-0.011863768,-0.35019702,-3.9102979
lexical_036_explicit_correction,36,explicit_correction,closure,2,category=direction,South,Blue,South,Blue,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: South
Candidate 2: Blue
Initial note: Blue. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.828125,8.21875,-2.390625,conflict,train,-1.888646,-0.0046970397,-0.024493963,-0.11491227,-2.7847714
lexical_036_final_recheck,36,final_recheck,closure,2,category=direction,South,Blue,South,Blue,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: direction.
Candidate 1: South
Candidate 2: Blue
Draft answer: Blue. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",2.1699219,2.1816406,-0.01171875,conflict,train,0.48273802,-0.13881575,-0.16471294,-0.04679498,-0.40602684
lexical_037_clean,37,clean,stable,0,category=metal,Silver,East,Silver,East,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: East
Candidate 2: Silver
Which candidate belongs to the target category?
Answer with exactly one candidate word:",8.546875,9.359375,-0.8125,conflict,train,0.8964201,0.0,0.0,0.0,0.0
lexical_037_paraphrase,37,paraphrase,stable,0,category=metal,Silver,East,Silver,East,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category metal.
Candidate 1: East
Candidate 2: Silver
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.8554688,6.8007812,-0.9453125,conflict,train,0.7591673,0.04909184,-0.015118718,-0.023703575,-0.13603067
lexical_037_untrusted_conflict,37,untrusted_conflict,competition,1,category=metal,Silver,East,Silver,East,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: East
Candidate 2: Silver
An unverified note claims East. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.9609375,10.2734375,-2.3125,conflict,train,-0.61062753,0.03387125,-0.1332873,-0.092104256,-1.5020738
lexical_037_asserted_conflict,37,asserted_conflict,competition,1,category=metal,Silver,East,Silver,East,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: East
Candidate 2: Silver
A previous annotator selected East. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.734375,7.515625,-1.78125,conflict,train,-0.08887166,0.0039372593,-0.108916,-0.17498465,-0.9724984
lexical_037_explicit_correction,37,explicit_correction,closure,2,category=metal,Silver,East,Silver,East,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: East
Candidate 2: Silver
Initial note: East. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.796875,9.78125,-1.984375,conflict,train,-0.2822845,0.013373464,0.014243126,-0.061082006,-1.1783762
lexical_037_final_recheck,37,final_recheck,closure,2,category=metal,Silver,East,Silver,East,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: metal.
Candidate 1: East
Candidate 2: Silver
Draft answer: East. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.5664062,7.359375,-1.7929688,conflict,train,-0.093005,0.11870681,-0.06581247,-0.07114902,-0.98686886
lexical_038_clean,38,clean,stable,0,category=shape,Square,Iron,Square,Iron,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Square
Candidate 2: Iron
Which candidate belongs to the target category?
Answer with exactly one candidate word:",9.2265625,9.6484375,-0.421875,conflict,heldout,0.8964201,0.0,0.0,0.0,0.0
lexical_038_paraphrase,38,paraphrase,stable,0,category=shape,Square,Iron,Square,Iron,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category shape.
Candidate 1: Square
Candidate 2: Iron
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.1757812,4.7695312,0.40625,clean,heldout,1.7233979,0.018786758,0.05128905,0.015201271,0.82710266
lexical_038_untrusted_conflict,38,untrusted_conflict,competition,1,category=shape,Square,Iron,Square,Iron,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Square
Candidate 2: Iron
An unverified note claims Iron. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",6.5859375,10.265625,-3.6796875,conflict,heldout,-2.382688,-0.012747049,-0.10245292,-0.37824607,-3.2582264
lexical_038_asserted_conflict,38,asserted_conflict,competition,1,category=shape,Square,Iron,Square,Iron,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Square
Candidate 2: Iron
A previous annotator selected Iron. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",4.2851562,7.6210938,-3.3359375,conflict,heldout,-2.0304465,-0.059024133,-0.07310417,-0.21429047,-2.9176574
lexical_038_explicit_correction,38,explicit_correction,closure,2,category=shape,Square,Iron,Square,Iron,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Square
Candidate 2: Iron
Initial note: Iron. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",8.0234375,10.421875,-2.3984375,conflict,heldout,-1.1028283,-0.059268042,-0.09559375,-0.23058692,-1.9851828
lexical_038_final_recheck,38,final_recheck,closure,2,category=shape,Square,Iron,Square,Iron,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: shape.
Candidate 1: Square
Candidate 2: Iron
Draft answer: Iron. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",5.6484375,7.6953125,-2.046875,conflict,heldout,-0.737937,0.068846405,-0.025312215,-0.14025447,-1.6290679
lexical_039_clean,39,clean,stable,0,category=landscape feature,Mountain,Circle,Mountain,Circle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Circle
Candidate 2: Mountain
Which candidate belongs to the target category?
Answer with exactly one candidate word:",13.5390625,11.953125,1.5859375,clean,train,0.8964201,0.0,0.0,0.0,0.0
lexical_039_paraphrase,39,paraphrase,stable,0,category=landscape feature,Mountain,Circle,Mountain,Circle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Select the word that belongs to the category landscape feature.
Candidate 1: Circle
Candidate 2: Mountain
Which candidate belongs to the target category?
Answer with exactly one candidate word:",9.125,9.359375,-0.234375,conflict,train,-0.9205208,0.015881367,0.024997294,-0.097341135,-1.8162136
lexical_039_untrusted_conflict,39,untrusted_conflict,competition,1,category=landscape feature,Mountain,Circle,Mountain,Circle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Circle
Candidate 2: Mountain
An unverified note claims Circle. Check the category yourself.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",12.0078125,11.6015625,0.40625,clean,train,-0.31595826,-0.13698852,-0.24653926,-0.37108234,-1.1804628
lexical_039_asserted_conflict,39,asserted_conflict,competition,1,category=landscape feature,Mountain,Circle,Mountain,Circle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Circle
Candidate 2: Mountain
A previous annotator selected Circle. Independently classify the words.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",11.015625,10.21875,0.796875,clean,train,0.08841306,-0.11488484,-0.18206124,-0.21439141,-0.78859425
lexical_039_explicit_correction,39,explicit_correction,closure,2,category=landscape feature,Mountain,Circle,Mountain,Circle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Circle
Candidate 2: Mountain
Initial note: Circle. Correction: that note was withdrawn; use category membership.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",11.296875,11.25,0.046875,clean,train,-0.66254723,-0.08785219,-0.15415159,-0.2828607,-1.5377197
lexical_039_final_recheck,39,final_recheck,closure,2,category=landscape feature,Mountain,Circle,Mountain,Circle,"Example 1: Which candidate is a colour? Red or River. Answer: Red.
Example 2: Which candidate is a fruit? Stone or Pear. Answer: Pear.
Now answer the new item.
Target category: landscape feature.
Candidate 1: Circle
Candidate 2: Mountain
Draft answer: Circle. Final instruction: recheck the category and replace the draft if needed.
Which candidate belongs to the target category?
Answer with exactly one candidate word:",7.6796875,8.5859375,-0.90625,conflict,train,-1.6148485,-0.13406065,-0.1618777,-0.2939553,-2.4916387
