prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L11,dR_L11,R_L12,dR_L12,R_L13,dR_L13,R_L14,dR_L14,DeltaU
g034_weak_distractor,34,8,2,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,0.11802954,0.014730699,0.33318272,0.06848562,0.49574202,0.027977645,-0.34043837,-0.036884427,0.034770545
g034_competition_balanced,34,8,2,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Competing fact: Yara is also associated with Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,0.06632573,-0.03697311,0.24686956,-0.01782754,0.35387814,-0.11388624,-0.50683725,-0.20328331,-0.20353857
g034_direct_conflict,34,8,2,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Direct conflicting fact: Yara points to Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,0.062941015,-0.04035783,0.23645326,-0.02824384,0.3756671,-0.09209728,-0.47369027,-0.17013633,-0.17215583
g034_closure_update,34,8,2,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Old record: Zeno points to Copper.
Updated record: Zeno points to Silver, not Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,0.058253393,-0.04504545,0.23564073,-0.02905637,0.3708055,-0.096958876,-0.5196433,-0.21608937,-0.2112315
g034_closure_override,34,8,2,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that is part of Zeno receive label Copper.
Override rule: in this case, items that is part of Zeno receive label Silver.
Fact: Yara is part of Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",discovery,0.025787264,-0.07751158,0.14586616,-0.11883095,0.20710123,-0.26066315,-0.7191932,-0.41563928,-0.48190564
g034_exception_override,34,8,2,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Zeno use label Copper.
Exception: Yara is a special case and uses label Silver.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",discovery,0.14129457,0.037995726,0.25140637,-0.013290733,0.35746485,-0.11029953,-0.7276164,-0.4240625,-0.35155192
g035_clean,35,8,3,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,0.0104244165,0.0,-0.44880632,0.0,-0.015950382,0.0,1.2311022,0.0,0.022258822
g035_rename,35,8,3,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Yara is grouped under Zeno.
Link two: Zeno has label Gold.
Choose the label reached from Yara: Gold or Iron.
One word answer:",discovery,0.19987677,0.18945235,-0.3257089,0.12309742,0.22800463,0.24395502,1.5157052,0.284603,0.4467256
g035_permuted,35,8,3,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Zeno has label Gold.
Fact 1: Yara is grouped under Zeno.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,0.086133115,0.0757087,-0.3793978,0.069408506,0.05840701,0.07435739,1.2837819,0.052679658,0.1410021
g035_redundant,35,8,3,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,0.016120575,0.005696159,-0.4293609,0.01944542,-0.07085103,-0.054900646,1.1109889,-0.12011337,-0.088018164
g035_irrelevant,35,8,3,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Irrelevant fact: Nia is associated with Red.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,0.117859475,0.10743506,-0.35841513,0.09039119,0.08815074,0.10410112,1.3161755,0.08507323,0.19518845
g035_paraphrase,35,8,3,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Gold.
Based on those two links, select the label for Yara: Gold or Iron.
Answer:",discovery,0.30513662,0.29471222,-0.07724506,0.37156126,0.33004802,0.3459984,1.5773532,0.346251,0.6553652
g035_weak_distractor,35,8,3,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,0.08241383,0.07198942,-0.2611977,0.18760863,0.09636593,0.11231631,1.2787906,0.047688365,0.19562122
g035_competition_balanced,35,8,3,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Competing fact: Yara is also associated with Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,0.058432207,0.04800779,-0.349876,0.09893033,-0.049915075,-0.033964694,1.0495926,-0.18150961,-0.087083295
g035_direct_conflict,35,8,3,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Direct conflicting fact: Yara has label Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,0.08334395,0.07291953,-0.21254665,0.23625967,0.11944711,0.1353975,1.290503,0.059400797,0.23284
g035_closure_update,35,8,3,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Old record: Zeno has label Gold.
Updated record: Zeno has label Iron, not Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,0.15110284,0.14067842,-0.17694208,0.27186424,0.08396822,0.099918604,1.0218148,-0.2092874,0.03848467
g035_closure_override,35,8,3,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is grouped under Zeno receive label Gold.
Override rule: in this case, items that is grouped under Zeno receive label Iron.
Fact: Yara is grouped under Zeno.
Question: Which label applies to Yara: Gold or Iron?
Answer with exactly one word:",discovery,0.2202537,0.20982929,-0.13533744,0.31346887,0.24733096,0.26328135,1.2395828,0.008480549,0.31518182
g035_exception_override,35,8,3,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Zeno use label Gold.
Exception: Yara is a special case and uses label Iron.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Gold or Iron?
Answer with exactly one word:",discovery,0.1816337,0.17120928,-0.20640916,0.24239716,0.17811865,0.19406903,1.1602446,-0.070857644,0.18692392
confirm_g000_clean,1000,0,0,clean,clean,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Alden routes through Bria.
Fact 2: Bria resolves to Circle.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,-0.13953237,0.0,0.5157796,0.0,0.25025034,0.0,-0.664037,0.0,0.022258822
confirm_g000_rename,1000,0,0,rename,relation_preserving,stable,Circle,Square,Triangle,"Consider a tiny mapping network.
Link one: Alden routes through Bria.
Link two: Bria resolves to Circle.
Choose the label reached from Alden: Circle or Square.
One word answer:",confirmation,-0.109826505,0.029705867,0.46744263,-0.048336983,0.20480919,-0.04544115,-0.5971625,0.066874504,0.042444363
confirm_g000_permuted,1000,0,0,permuted,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 2: Bria resolves to Circle.
Fact 1: Alden routes through Bria.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,-0.13037014,0.009162232,0.36432725,-0.15145236,0.07822746,-0.17202288,-0.8294754,-0.16543841,-0.2374771
confirm_g000_redundant,1000,0,0,redundant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Alden routes through Bria.
Fact 2: Bria resolves to Circle.
Repeated confirmation: Alden still goes through Bria.
Repeated confirmation: Bria still points to Circle.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,-0.14989984,-0.010367468,0.42862898,-0.08715063,0.21959525,-0.030655086,-0.792505,-0.12846804,-0.12409052
confirm_g000_irrelevant,1000,0,0,irrelevant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Alden routes through Bria.
Fact 2: Bria resolves to Circle.
Irrelevant fact: Celyn is associated with Triangle.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,-0.15810025,-0.018567875,0.41326123,-0.10251838,0.14484864,-0.105401695,-0.9303764,-0.26633942,-0.27304384
confirm_g000_paraphrase,1000,0,0,paraphrase,relation_preserving,stable,Circle,Square,Triangle,"In this example, Alden reaches Bria.
The destination connected to Bria is Circle.
Based on those two links, select the label for Alden: Circle or Square.
Answer:",confirmation,-0.1319147,0.0076176673,0.41328532,-0.1024943,0.33760506,0.08735472,-0.6318414,0.032195568,0.054651655
confirm_g000_weak_distractor,1000,0,0,weak_distractor,structure_changing,stable_shift,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Alden routes through Bria.
Fact 2: Bria resolves to Circle.
Weak note: some unrelated source mentions Square, but does not update the graph.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,-0.18086419,-0.041331813,0.4356983,-0.080081314,0.2069127,-0.043337643,-1.0475605,-0.38352346,-0.33133566
confirm_g000_competition_balanced,1000,0,0,competition_balanced,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Alden routes through Bria.
Fact 2: Bria resolves to Circle.
Competing fact: Alden is also associated with Square.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,-0.1783692,-0.038836822,0.3532489,-0.16253072,0.07812536,-0.17212498,-1.093866,-0.429829,-0.45643532
confirm_g000_direct_conflict,1000,0,0,direct_conflict,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Alden routes through Bria.
Fact 2: Bria resolves to Circle.
Direct conflicting fact: Alden resolves to Square.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,-0.13517341,0.004358962,0.3936519,-0.12212771,0.1614753,-0.08877504,-0.8767563,-0.21271932,-0.22512871
confirm_g000_closure_update,1000,0,0,closure_update,structure_changing,closure,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Alden routes through Bria.
Old record: Bria resolves to Circle.
Updated record: Bria resolves to Square, not Circle.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,-0.2123757,-0.07284333,0.3534438,-0.16233581,0.13483787,-0.11541247,-0.8698716,-0.20583463,-0.2655302
confirm_g000_closure_override,1000,0,0,closure_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items that routes through Bria receive label Circle.
Override rule: in this case, items that routes through Bria receive label Square.
Fact: Alden routes through Bria.
Question: Which label applies to Alden: Circle or Square?
Answer with exactly one word:",confirmation,-0.15298468,-0.013452306,0.35693872,-0.1588409,0.13291562,-0.11733472,-0.77777886,-0.113741875,-0.17983928
confirm_g000_exception_override,1000,0,0,exception_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items connected to Bria use label Circle.
Exception: Alden is a special case and uses label Square.
Fact: Alden is connected to Bria.
Question: Which label applies to Alden: Circle or Square?
Answer with exactly one word:",confirmation,-0.118925065,0.020607308,0.3895992,-0.12618041,0.1544342,-0.095816135,-0.90114963,-0.23711264,-0.24465731
confirm_g001_clean,1001,0,1,clean,clean,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Alden connects via Bria.
Fact 2: Bria carries label Triangle.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,0.12699938,0.0,0.0057787895,0.0,0.12276456,0.0,0.55108035,0.0,0.022258822
confirm_g001_rename,1001,0,1,rename,relation_preserving,stable,Triangle,Star,River,"Consider a tiny mapping network.
Link one: Alden connects via Bria.
Link two: Bria carries label Triangle.
Choose the label reached from Alden: Triangle or Star.
One word answer:",confirmation,0.3034532,0.17645383,-0.0018160343,-0.007594824,0.0839057,-0.03885886,0.08613491,-0.46494544,-0.3129698
confirm_g001_permuted,1001,0,1,permuted,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 2: Bria carries label Triangle.
Fact 1: Alden connects via Bria.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,0.12414922,-0.00285016,-0.008718684,-0.014497474,0.13372874,0.010964185,0.43449163,-0.11658871,-0.067914024
confirm_g001_redundant,1001,0,1,redundant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Alden connects via Bria.
Fact 2: Bria carries label Triangle.
Repeated confirmation: Alden still goes through Bria.
Repeated confirmation: Bria still points to Triangle.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,0.19018102,0.06318164,0.05273314,0.04695435,0.07856575,-0.04419881,0.42837322,-0.12270713,-0.061184566
confirm_g001_irrelevant,1001,0,1,irrelevant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Alden connects via Bria.
Fact 2: Bria carries label Triangle.
Irrelevant fact: Celyn is associated with River.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,0.14793578,0.0209364,0.05512996,0.04935117,0.13109398,0.008329421,0.661119,0.11003864,0.1332018
confirm_g001_paraphrase,1001,0,1,paraphrase,relation_preserving,stable,Triangle,Star,River,"In this example, Alden reaches Bria.
The destination connected to Bria is Triangle.
Based on those two links, select the label for Alden: Triangle or Star.
Answer:",confirmation,0.21206102,0.08506164,0.029732794,0.023954004,0.16464436,0.041879803,0.7995534,0.24847305,0.26247144
confirm_g001_weak_distractor,1001,0,1,weak_distractor,structure_changing,stable_shift,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Alden connects via Bria.
Fact 2: Bria carries label Triangle.
Weak note: some unrelated source mentions Star, but does not update the graph.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,0.2446535,0.117654115,0.17135748,0.1655787,0.1990913,0.07632674,0.5492756,-0.001804769,0.14396164
confirm_g001_competition_balanced,1001,0,1,competition_balanced,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Alden connects via Bria.
Fact 2: Bria carries label Triangle.
Competing fact: Alden is also associated with Star.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,0.1898456,0.06284623,0.061199807,0.055421017,0.06997627,-0.052788287,0.2750144,-0.27606595,-0.18029071
confirm_g001_direct_conflict,1001,0,1,direct_conflict,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Alden connects via Bria.
Fact 2: Bria carries label Triangle.
Direct conflicting fact: Alden carries label Star.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,0.18998432,0.06298494,0.08833946,0.08256067,0.0934664,-0.029298156,0.3403132,-0.21076715,-0.10939388
confirm_g001_closure_update,1001,0,1,closure_update,structure_changing,closure,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Alden connects via Bria.
Old record: Bria carries label Triangle.
Updated record: Bria carries label Star, not Triangle.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,0.17077821,0.043778837,0.026297651,0.020518862,0.014756918,-0.10800764,0.20735383,-0.34372652,-0.2754694
confirm_g001_closure_override,1001,0,1,closure_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items that connects via Bria receive label Triangle.
Override rule: in this case, items that connects via Bria receive label Star.
Fact: Alden connects via Bria.
Question: Which label applies to Alden: Triangle or Star?
Answer with exactly one word:",confirmation,0.19765735,0.07065797,0.04873258,0.04295379,0.07662684,-0.04613772,0.27783608,-0.27324426,-0.17739287
confirm_g001_exception_override,1001,0,1,exception_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items connected to Bria use label Triangle.
Exception: Alden is a special case and uses label Star.
Fact: Alden is connected to Bria.
Question: Which label applies to Alden: Triangle or Star?
Answer with exactly one word:",confirmation,0.22178471,0.09478533,0.01762022,0.011841431,-0.0057834983,-0.12854806,-0.010091543,-0.5611719,-0.44290873
confirm_g002_clean,1002,0,2,clean,clean,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Alden passes through Bria.
Fact 2: Bria is coded as River.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,0.042657673,0.0,-0.038828135,0.0,0.012110591,0.0,0.68323946,0.0,0.022258822
confirm_g002_rename,1002,0,2,rename,relation_preserving,stable,River,Mountain,Forest,"Consider a tiny mapping network.
Link one: Alden passes through Bria.
Link two: Bria is coded as River.
Choose the label reached from Alden: River or Mountain.
One word answer:",confirmation,0.052467555,0.009809881,0.037515104,0.07634324,0.04781884,0.03570825,0.76097775,0.077738285,0.12810245
confirm_g002_permuted,1002,0,2,permuted,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 2: Bria is coded as River.
Fact 1: Alden passes through Bria.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,-0.037824422,-0.080482095,-0.17019719,-0.13136905,-0.21823823,-0.23034883,0.15287805,-0.5303614,-0.5607772
confirm_g002_redundant,1002,0,2,redundant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Alden passes through Bria.
Fact 2: Bria is coded as River.
Repeated confirmation: Alden still goes through Bria.
Repeated confirmation: Bria still points to River.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,0.012502044,-0.030155629,-0.14922374,-0.11039561,-0.120845616,-0.1329562,0.42156625,-0.2616732,-0.2881725
confirm_g002_irrelevant,1002,0,2,irrelevant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Alden passes through Bria.
Fact 2: Bria is coded as River.
Irrelevant fact: Celyn is associated with Forest.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,0.06514786,0.022490188,-0.020273268,0.018554866,-0.0049546957,-0.017065287,0.6603353,-0.022904158,0.008535714
confirm_g002_paraphrase,1002,0,2,paraphrase,relation_preserving,stable,River,Mountain,Forest,"In this example, Alden reaches Bria.
The destination connected to Bria is River.
Based on those two links, select the label for Alden: River or Mountain.
Answer:",confirmation,0.0342862,-0.008371472,0.072306156,0.11113429,0.011336803,-0.0007737875,0.8648274,0.18158793,0.19825926
confirm_g002_weak_distractor,1002,0,2,weak_distractor,structure_changing,stable_shift,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Alden passes through Bria.
Fact 2: Bria is coded as River.
Weak note: some unrelated source mentions Mountain, but does not update the graph.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,0.13414079,0.091483116,0.106409356,0.14523749,0.18149921,0.16938862,0.83922184,0.15598238,0.2960234
confirm_g002_competition_balanced,1002,0,2,competition_balanced,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Alden passes through Bria.
Fact 2: Bria is coded as River.
Competing fact: Alden is also associated with Mountain.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,0.08342816,0.040770486,0.0039844215,0.042812556,0.003562212,-0.008548379,0.48282528,-0.20041418,-0.1109028
confirm_g002_direct_conflict,1002,0,2,direct_conflict,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Alden passes through Bria.
Fact 2: Bria is coded as River.
Direct conflicting fact: Alden is coded as Mountain.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,0.10401416,0.061356485,0.044925243,0.08375338,0.030198038,0.018087447,0.5352409,-0.14799857,-0.038567245
confirm_g002_closure_update,1002,0,2,closure_update,structure_changing,closure,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Alden passes through Bria.
Old record: Bria is coded as River.
Updated record: Bria is coded as Mountain, not River.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,-0.11803989,-0.16069756,-0.10743031,-0.068602175,-0.1733346,-0.18544519,0.1332283,-0.55001116,-0.5522807
confirm_g002_closure_override,1002,0,2,closure_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items that passes through Bria receive label River.
Override rule: in this case, items that passes through Bria receive label Mountain.
Fact: Alden passes through Bria.
Question: Which label applies to Alden: River or Mountain?
Answer with exactly one word:",confirmation,0.117182225,0.07452455,0.13598204,0.17481017,0.1693384,0.15722781,0.68154263,-0.001696825,0.17518708
confirm_g002_exception_override,1002,0,2,exception_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items connected to Bria use label River.
Exception: Alden is a special case and uses label Mountain.
Fact: Alden is connected to Bria.
Question: Which label applies to Alden: River or Mountain?
Answer with exactly one word:",confirmation,0.073971555,0.03131388,0.032986253,0.07181439,0.019308686,0.0071980953,0.36048126,-0.3227582,-0.18964732
confirm_g003_clean,1003,0,3,clean,clean,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Alden links through Bria.
Fact 2: Bria terminates at Forest.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.19029364,0.0,-0.4388199,0.0,-0.24546787,0.0,0.8957819,0.0,0.022258822
confirm_g003_rename,1003,0,3,rename,relation_preserving,stable,Forest,Ocean,Sun,"Consider a tiny mapping network.
Link one: Alden links through Bria.
Link two: Bria terminates at Forest.
Choose the label reached from Alden: Forest or Ocean.
One word answer:",confirmation,-0.12950557,0.060788065,-0.42578906,0.013030827,-0.16821587,0.077252,0.95124173,0.055459857,0.12115325
confirm_g003_permuted,1003,0,3,permuted,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 2: Bria terminates at Forest.
Fact 1: Alden links through Bria.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.13590154,0.0543921,-0.4002335,0.038586378,-0.13823655,0.10723132,0.8590095,-0.03677237,0.07187989
confirm_g003_redundant,1003,0,3,redundant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Alden links through Bria.
Fact 2: Bria terminates at Forest.
Repeated confirmation: Alden still goes through Bria.
Repeated confirmation: Bria still points to Forest.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.20767885,-0.017385215,-0.49297664,-0.05415675,-0.3244966,-0.079028726,0.838593,-0.05718887,-0.0825184
confirm_g003_irrelevant,1003,0,3,irrelevant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Alden links through Bria.
Fact 2: Bria terminates at Forest.
Irrelevant fact: Celyn is associated with Sun.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.15805495,0.032238692,-0.4365304,0.002289474,-0.29330003,-0.04783216,0.81220555,-0.08357632,-0.056040075
confirm_g003_paraphrase,1003,0,3,paraphrase,relation_preserving,stable,Forest,Ocean,Sun,"In this example, Alden reaches Bria.
The destination connected to Bria is Forest.
Based on those two links, select the label for Alden: Forest or Ocean.
Answer:",confirmation,0.0025503486,0.19284399,-0.11400707,0.32481283,0.18927759,0.43474546,1.5338914,0.63810956,0.8806173
confirm_g003_weak_distractor,1003,0,3,weak_distractor,structure_changing,stable_shift,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Alden links through Bria.
Fact 2: Bria terminates at Forest.
Weak note: some unrelated source mentions Ocean, but does not update the graph.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.12634367,0.06394997,-0.29363754,0.14518234,-0.230634,0.014833868,0.891042,-0.0047398806,0.092113584
confirm_g003_competition_balanced,1003,0,3,competition_balanced,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Alden links through Bria.
Fact 2: Bria terminates at Forest.
Competing fact: Alden is also associated with Ocean.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.120353945,0.069939695,-0.3300506,0.1087693,-0.2713732,-0.02590534,0.78917265,-0.106609225,-0.01684241
confirm_g003_direct_conflict,1003,0,3,direct_conflict,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Alden links through Bria.
Fact 2: Bria terminates at Forest.
Direct conflicting fact: Alden terminates at Ocean.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.112284794,0.078008845,-0.31241295,0.12640694,-0.15520144,0.09026644,0.981695,0.08591312,0.19460398
confirm_g003_closure_update,1003,0,3,closure_update,structure_changing,closure,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Alden links through Bria.
Old record: Bria terminates at Forest.
Updated record: Bria terminates at Ocean, not Forest.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.115774855,0.074518785,-0.3234527,0.115367174,-0.19806588,0.047401994,0.93507916,0.039297283,0.13364886
confirm_g003_closure_override,1003,0,3,closure_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items that links through Bria receive label Forest.
Override rule: in this case, items that links through Bria receive label Ocean.
Fact: Alden links through Bria.
Question: Which label applies to Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,0.0077753253,0.19806896,-0.24451758,0.1943023,-0.1818429,0.06362498,0.6346259,-0.26115596,-0.031668592
confirm_g003_exception_override,1003,0,3,exception_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items connected to Bria use label Forest.
Exception: Alden is a special case and uses label Ocean.
Fact: Alden is connected to Bria.
Question: Which label applies to Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,0.0162272,0.20652084,-0.21596807,0.22285181,-0.13702303,0.10844484,0.59150076,-0.30428112,-0.03143328
confirm_g004_clean,1004,1,0,clean,clean,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Devon routes through Elara.
Fact 2: Elara resolves to Sun.
Question: Which label is associated with Devon: Sun or Moon?
Answer with exactly one word:",confirmation,0.15956424,0.0,0.18049663,0.0,0.19275975,0.0,0.49432456,0.0,0.022258822
confirm_g004_rename,1004,1,0,rename,relation_preserving,stable,Sun,Moon,Cloud,"Consider a tiny mapping network.
Link one: Devon routes through Elara.
Link two: Elara resolves to Sun.
Choose the label reached from Devon: Sun or Moon.
One word answer:",confirmation,-0.057582803,-0.21714705,0.110426515,-0.07007012,0.19110811,-0.0016516447,0.54871464,0.054390073,-0.014540572
confirm_g004_permuted,1004,1,0,permuted,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 2: Elara resolves to Sun.
Fact 1: Devon routes through Elara.
Question: Which label is associated with Devon: Sun or Moon?
Answer with exactly one word:",confirmation,0.21886119,0.05929695,0.2634305,0.08293387,0.29063457,0.09787482,0.59048414,0.09615958,0.18631633
