prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L19,dR_L19,R_L20,dR_L20,R_L21,dR_L21,R_L22,dR_L22,R_L23,dR_L23,R_L24,dR_L24,R_L25,dR_L25,DeltaU
g032_exception_override,32,8,0,exception_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items connected to Zeno use label North.
Exception: Yara is a special case and uses label South.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:",discovery,-0.33714265,-0.019420266,0.19898605,-1.8489056,-0.9386778,-3.0006356,-3.646204,-2.9122992,-4.521578,-4.102581,-4.0036564,-3.827509,-5.6314316,-4.7733917,-5.3461285
g033_clean,33,8,1,clean,clean,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,1.000581,0.0,1.8942194,0.0,3.116281,0.0,3.6863818,0.0,5.421162,0.0,6.9857626,0.0,10.17826,0.0,2.8346574
g033_rename,33,8,1,rename,relation_preserving,stable,East,West,Copper,"Consider a tiny mapping network.
Link one: Yara is assigned to Zeno.
Link two: Zeno maps to East.
Choose the label reached from Yara: East or West.
One word answer:",discovery,1.0624835,0.061902523,2.5994601,0.7052407,4.1982074,1.0819263,6.0258155,2.3394337,7.0438137,1.6226516,9.001038,2.015275,12.929691,2.7514315,7.2553463
g033_permuted,33,8,1,permuted,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 2: Zeno maps to East.
Fact 1: Yara is assigned to Zeno.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,0.9984621,-0.0021189451,1.4609096,-0.4333098,2.916439,-0.19984198,3.0432558,-0.643126,4.7696877,-0.6514745,6.488431,-0.49733162,9.615532,-0.5627279,1.6450992
g033_redundant,33,8,1,redundant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,0.9688587,-0.031722307,1.4857574,-0.40846205,2.9452004,-0.17108059,5.028339,1.3419571,6.4515276,1.0303655,8.405571,1.4198084,11.407825,1.2295656,5.269581
g033_irrelevant,33,8,1,irrelevant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Irrelevant fact: Nia is associated with Copper.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,1.1956501,0.19506907,2.077846,0.18362665,3.5323238,0.4160428,3.5814838,-0.104897976,4.867811,-0.5533509,6.3200245,-0.6657381,9.643921,-0.53433895,1.9181886
g033_paraphrase,33,8,1,paraphrase,relation_preserving,stable,East,West,Copper,"In this example, Yara reaches Zeno.
The destination connected to Zeno is East.
Based on those two links, select the label for Yara: East or West.
Answer:",discovery,1.8412025,0.8406215,2.0403934,0.14617395,2.6939003,-0.4223807,5.0486574,1.3622756,6.462302,1.0411401,8.41883,1.4330673,11.970089,1.7918291,5.6044207
g033_weak_distractor,33,8,1,weak_distractor,structure_changing,stable_shift,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,0.7621113,-0.23846972,0.9379152,-0.9563042,1.9719139,-1.1443671,2.8882341,-0.7981477,4.7128716,-0.7082906,7.053282,0.06751919,10.012676,-0.16558361,1.9653275
g033_competition_balanced,33,8,1,competition_balanced,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Competing fact: Yara is also associated with West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,0.83879,-0.16179103,0.28022707,-1.6139923,1.3902905,-1.7259905,0.19279385,-3.493588,1.8571749,-3.5639873,3.89715,-3.0886126,6.711603,-3.4666567,-4.0868464
g033_direct_conflict,33,8,1,direct_conflict,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Direct conflicting fact: Yara maps to West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,0.5803257,-0.4202553,0.25931442,-1.634905,1.3135272,-1.8027538,-0.40566492,-4.0920467,0.8381126,-4.58305,2.7795486,-4.206214,5.7496824,-4.4285774,-5.9691334
g033_closure_update,33,8,1,closure_update,structure_changing,closure,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Old record: Zeno maps to East.
Updated record: Zeno maps to West, not East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,0.3863911,-0.6141899,0.06965172,-1.8245677,0.3311813,-2.7850997,-1.3175657,-5.0039473,-0.14581585,-5.566978,1.3756742,-5.6100883,4.363968,-5.814292,-8.432238
g033_closure_override,33,8,1,closure_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items that is assigned to Zeno receive label East.
Override rule: in this case, items that is assigned to Zeno receive label West.
Fact: Yara is assigned to Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:",discovery,0.7108599,-0.28972113,-0.054673195,-1.9488926,0.8873452,-2.2289357,0.17503071,-3.511351,0.8576703,-4.563492,2.2614603,-4.7243023,5.065632,-5.112628,-6.4413824
g033_exception_override,33,8,1,exception_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items connected to Zeno use label East.
Exception: Yara is a special case and uses label West.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:",discovery,0.6354612,-0.3651198,0.22817457,-1.6660448,1.3023485,-1.8139325,0.8451266,-2.8412552,0.6663785,-4.7547836,2.35423,-4.6315327,5.087098,-5.0911617,-6.1520643
g034_clean,34,8,2,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,-0.42353415,0.0,0.41829515,0.0,0.68897223,0.0,-1.6419704,0.0,-1.2357922,0.0,1.7184734,0.0,-3.2644286,0.0,2.8346574
g034_rename,34,8,2,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Yara is part of Zeno.
Link two: Zeno points to Copper.
Choose the label reached from Yara: Copper or Silver.
One word answer:",discovery,-1.2235649,-0.8000307,-0.2609936,-0.67928874,-0.11638379,-0.805356,-0.42927194,1.2126985,0.04405737,1.2798495,0.71155596,-1.0069175,-0.8603101,2.4041185,4.423527
g034_permuted,34,8,2,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Zeno points to Copper.
Fact 1: Yara is part of Zeno.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,-0.47945356,-0.05591941,0.30379403,-0.11450112,-0.06583905,-0.7548113,-2.8649507,-1.2229803,-2.0352924,-0.7995002,-0.29937315,-2.0178466,-4.386668,-1.1222396,0.14108968
g034_redundant,34,8,2,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,-0.6910162,-0.26748204,0.08867407,-0.32962108,0.24448407,-0.44448817,-1.847429,-0.20545864,-2.5126534,-1.2768612,1.3859568,-0.33251667,-3.5383425,-0.27391386,1.736625
g034_irrelevant,34,8,2,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Irrelevant fact: Nia is associated with Gold.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,-1.0694544,-0.6459203,-0.5196771,-0.93797225,0.65707934,-0.031892896,-3.2193866,-1.5774162,-3.2712092,-2.035417,-2.2356396,-3.954113,-5.938689,-2.6742606,-2.5157702
g034_paraphrase,34,8,2,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Copper.
Based on those two links, select the label for Yara: Copper or Silver.
Answer:",discovery,-3.1249828,-2.7014487,-2.7607594,-3.1790545,-2.3289385,-3.0179107,-1.2784069,0.36356354,0.6650776,1.9008698,2.7290854,1.010612,-1.2812089,1.9832197,4.9630556
g034_weak_distractor,34,8,2,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,-0.7305136,-0.30697942,0.07329357,-0.34500158,0.56278753,-0.1261847,-2.9966927,-1.3547223,-2.9931412,-1.757349,-1.365067,-3.0835404,-4.922858,-1.6584296,-1.2323387
g034_competition_balanced,34,8,2,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Competing fact: Yara is also associated with Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,-1.1851802,-0.76164603,-0.19763434,-0.6159295,-0.02293396,-0.7119062,-5.0677557,-3.4257853,-5.432573,-4.1967807,-4.1856465,-5.90412,-7.1730576,-3.908629,-6.0940676
g034_direct_conflict,34,8,2,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Direct conflicting fact: Yara points to Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,-1.4865581,-1.0630239,-0.91349804,-1.3317932,-0.06411266,-0.7530849,-5.4401965,-3.798226,-6.502691,-5.2668986,-5.0817423,-6.8002157,-7.645494,-4.3810654,-7.5776663
g034_closure_update,34,8,2,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Old record: Zeno points to Copper.
Updated record: Zeno points to Silver, not Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,-1.453214,-1.0296799,-0.84707946,-1.2653747,-0.57912195,-1.2680942,-5.879326,-4.237355,-7.045932,-5.8101397,-6.982607,-8.70108,-9.094423,-5.8299947,-9.903547
g034_closure_override,34,8,2,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that is part of Zeno receive label Copper.
Override rule: in this case, items that is part of Zeno receive label Silver.
Fact: Yara is part of Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",discovery,-0.6375998,-0.21406567,-0.596595,-1.0148902,0.020997047,-0.6679752,-4.885192,-3.2432215,-7.4876003,-6.251808,-7.8846226,-9.603096,-9.773237,-6.5088086,-10.5173025
g034_exception_override,34,8,2,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Zeno use label Copper.
Exception: Yara is a special case and uses label Silver.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",discovery,-0.7097348,-0.28620064,-0.56712383,-0.985419,-0.21131349,-0.9002857,-4.9774284,-3.335458,-6.867266,-5.631474,-6.8115654,-8.530039,-8.950329,-5.6859,-9.227152
g035_clean,35,8,3,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,3.308522,0.0,2.4985533,0.0,-0.031583667,0.0,0.2803502,0.0,-0.2975104,0.0,0.7523174,0.0,0.18069172,0.0,2.8346574
g035_rename,35,8,3,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Yara is grouped under Zeno.
Link two: Zeno has label Gold.
Choose the label reached from Yara: Gold or Iron.
One word answer:",discovery,2.879838,-0.428684,3.5934892,1.0949359,1.6281573,1.6597409,3.6363626,3.3560123,4.02745,4.3249607,5.5771017,4.8247843,2.9414968,2.7608051,10.679898
g035_permuted,35,8,3,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Zeno has label Gold.
Fact 1: Yara is grouped under Zeno.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,3.5700178,0.26149583,3.006002,0.5074487,0.3725536,0.40413725,-0.06700164,-0.34735185,-0.09682727,0.20068312,0.22376442,-0.528553,0.08944607,-0.09124565,2.514621
g035_redundant,35,8,3,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,3.1578453,-0.15067673,2.0228229,-0.47573042,-0.45477152,-0.42318785,-0.9739245,-1.2542747,-1.8565688,-1.5590584,-0.8335471,-1.5858645,-1.0695438,-1.2502356,-0.04484892
g035_irrelevant,35,8,3,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Irrelevant fact: Nia is associated with Red.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,3.8173559,0.5088339,2.5227647,0.024211407,0.2543127,0.28589636,0.027034163,-0.25331604,-1.4511433,-1.1536329,0.11650658,-0.63581085,-0.024941921,-0.20563364,1.737692
g035_paraphrase,35,8,3,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Gold.
Based on those two links, select the label for Yara: Gold or Iron.
Answer:",discovery,4.0527754,0.7442534,4.153433,1.6548796,3.1549423,3.1865258,5.477191,5.196841,4.823328,5.120838,6.9495254,6.197208,3.9582803,3.7775886,13.299792
g035_weak_distractor,35,8,3,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,3.4903736,0.18185163,2.3820744,-0.11647892,0.8494406,0.88102424,0.098849654,-0.18150055,-1.4085276,-1.1110172,0.032641888,-0.71967554,0.91673136,0.73603964,2.2543619
g035_competition_balanced,35,8,3,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Competing fact: Yara is also associated with Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,3.5627873,0.2542653,2.2358592,-0.26269412,0.2887454,0.32032907,-3.0172698,-3.29762,-3.5251465,-3.227636,-2.5395317,-3.2918491,-1.6500449,-1.8307366,-2.854263
g035_direct_conflict,35,8,3,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Direct conflicting fact: Yara has label Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,3.401154,0.092632055,1.7751688,-0.7233845,-0.24755156,-0.2159679,-3.6247916,-3.9051418,-5.783762,-5.486252,-4.799903,-5.5522203,-3.7107458,-3.8914375,-6.635957
g035_closure_update,35,8,3,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Old record: Zeno has label Gold.
Updated record: Zeno has label Iron, not Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,2.95923,-0.34929204,1.4762691,-1.0222842,-0.75848746,-0.7269038,-4.3907356,-4.671086,-6.316718,-6.019208,-7.9896965,-8.742014,-5.9915066,-6.1721983,-10.294193
g035_closure_override,35,8,3,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is grouped under Zeno receive label Gold.
Override rule: in this case, items that is grouped under Zeno receive label Iron.
Fact: Yara is grouped under Zeno.
Question: Which label applies to Yara: Gold or Iron?
Answer with exactly one word:",discovery,3.640298,0.3317759,2.594603,0.096049786,-0.22659063,-0.19500697,-3.6686788,-3.949029,-5.4433002,-5.14579,-8.882908,-9.635225,-7.5751176,-7.7558093,-10.784159
g035_exception_override,35,8,3,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Zeno use label Gold.
Exception: Yara is a special case and uses label Iron.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Gold or Iron?
Answer with exactly one word:",discovery,3.6476824,0.33916044,3.2671132,0.76855993,0.8059914,0.8375751,-2.4164505,-2.6968007,-4.4099436,-4.1124334,-6.111177,-6.8634944,-4.867943,-5.0486345,-6.6586924
confirm_g000_clean,1000,0,0,clean,clean,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Alden routes through Bria.
Fact 2: Bria resolves to Circle.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,0.28709984,0.0,1.5856323,0.0,2.2458181,0.0,3.6420836,0.0,4.747459,0.0,6.693549,0.0,7.708341,0.0,2.8346574
confirm_g000_rename,1000,0,0,rename,relation_preserving,stable,Circle,Square,Triangle,"Consider a tiny mapping network.
Link one: Alden routes through Bria.
Link two: Bria resolves to Circle.
Choose the label reached from Alden: Circle or Square.
One word answer:",confirmation,-0.34464478,-0.6317446,1.4394542,-0.14617813,1.73984,-0.5059781,3.258298,-0.38378572,5.7887297,1.0412707,9.535367,2.8418179,10.636781,2.9284396,6.273999
confirm_g000_permuted,1000,0,0,permuted,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 2: Bria resolves to Circle.
Fact 1: Alden routes through Bria.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,-0.27699685,-0.5640967,0.8246288,-0.76100355,1.3965753,-0.8492428,1.9697788,-1.6723049,2.200303,-2.5471559,2.7404451,-3.953104,4.673201,-3.03514,-3.0441988
confirm_g000_redundant,1000,0,0,redundant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Alden routes through Bria.
Fact 2: Bria resolves to Circle.
Repeated confirmation: Alden still goes through Bria.
Repeated confirmation: Bria still points to Circle.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,-0.13452387,-0.4216237,1.0476558,-0.5379765,2.8435657,0.59774756,4.883444,1.2413602,6.1495047,1.4020457,8.2908745,1.5973253,8.929862,1.2215209,5.5648947
confirm_g000_irrelevant,1000,0,0,irrelevant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Alden routes through Bria.
Fact 2: Bria resolves to Circle.
Irrelevant fact: Celyn is associated with Triangle.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,-0.07849717,-0.365597,0.65480095,-0.9308314,0.85279775,-1.3930204,1.2577677,-2.384316,0.9168806,-3.8305783,1.4666624,-5.2268867,3.6932707,-4.0150704,-5.243701
confirm_g000_paraphrase,1000,0,0,paraphrase,relation_preserving,stable,Circle,Square,Triangle,"In this example, Alden reaches Bria.
The destination connected to Bria is Circle.
Based on those two links, select the label for Alden: Circle or Square.
Answer:",confirmation,-0.43727303,-0.72437286,1.0507225,-0.53490984,2.1254165,-0.12040162,4.6433115,1.0012279,7.0854073,2.3379483,12.772156,6.0786066,13.145149,5.436808,10.619957
confirm_g000_weak_distractor,1000,0,0,weak_distractor,structure_changing,stable_shift,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Alden routes through Bria.
Fact 2: Bria resolves to Circle.
Weak note: some unrelated source mentions Square, but does not update the graph.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,0.24582076,-0.041279078,1.5291884,-0.05644393,2.059565,-0.18625307,2.056457,-1.5856266,2.763084,-1.984375,3.8626251,-2.830924,5.471168,-2.237173,-1.5595644
confirm_g000_competition_balanced,1000,0,0,competition_balanced,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Alden routes through Bria.
Fact 2: Bria resolves to Circle.
Competing fact: Alden is also associated with Square.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,0.36890817,0.08180833,1.2231529,-0.36247945,2.4452798,0.1994617,1.2539523,-2.3881314,1.2772698,-3.470189,2.3998337,-4.2937155,4.113265,-3.595076,-4.1201963
confirm_g000_direct_conflict,1000,0,0,direct_conflict,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Alden routes through Bria.
Fact 2: Bria resolves to Circle.
Direct conflicting fact: Alden resolves to Square.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,0.22485209,-0.062247753,1.274216,-0.31141627,2.4548748,0.20905662,0.8370943,-2.8049893,0.42396307,-4.323496,0.28155994,-6.411989,2.6676025,-5.0407386,-6.66928
confirm_g000_closure_update,1000,0,0,closure_update,structure_changing,closure,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Alden routes through Bria.
Old record: Bria resolves to Circle.
Updated record: Bria resolves to Square, not Circle.
Question: Which label is associated with Alden: Circle or Square?
Answer with exactly one word:",confirmation,0.326756,0.039656162,1.4891235,-0.09650886,2.5359821,0.290164,1.162606,-2.4794776,1.1665196,-3.5809393,0.44795704,-6.245592,2.376029,-5.332312,-6.2105827
confirm_g000_closure_override,1000,0,0,closure_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items that routes through Bria receive label Circle.
Override rule: in this case, items that routes through Bria receive label Square.
Fact: Alden routes through Bria.
Question: Which label applies to Alden: Circle or Square?
Answer with exactly one word:",confirmation,0.12209785,-0.16500199,1.2503173,-0.335315,1.7192066,-0.52661157,0.6262901,-3.0157936,-0.47024417,-5.217703,-1.1571512,-7.8507004,0.44374275,-7.2645984,-9.226352
confirm_g000_exception_override,1000,0,0,exception_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items connected to Bria use label Circle.
Exception: Alden is a special case and uses label Square.
Fact: Alden is connected to Bria.
Question: Which label applies to Alden: Circle or Square?
Answer with exactly one word:",confirmation,-0.0052229166,-0.29232275,1.092575,-0.49305737,1.971731,-0.2740872,0.94258785,-2.6994958,-0.491477,-5.238936,-0.18616581,-6.879715,1.3827744,-6.325567,-8.056824
confirm_g001_clean,1001,0,1,clean,clean,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Alden connects via Bria.
Fact 2: Bria carries label Triangle.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,-2.767432,0.0,-2.0228207,0.0,-2.0350223,0.0,-4.583989,0.0,-4.452675,0.0,-3.1162777,0.0,-6.485473,0.0,2.8346574
confirm_g001_rename,1001,0,1,rename,relation_preserving,stable,Triangle,Star,River,"Consider a tiny mapping network.
Link one: Alden connects via Bria.
Link two: Bria carries label Triangle.
Choose the label reached from Alden: Triangle or Star.
One word answer:",confirmation,-5.185957,-2.418525,-4.2138925,-2.1910717,-3.8096402,-1.7746179,-3.9529793,0.6310098,-4.4680243,-0.015349388,0.55417347,3.6704512,-0.9604058,5.5250673,7.6817036
confirm_g001_permuted,1001,0,1,permuted,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 2: Bria carries label Triangle.
Fact 1: Alden connects via Bria.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,-2.5205698,0.24686217,-2.142804,-0.119983196,-1.742359,0.29266322,-6.6108294,-2.0268402,-5.866954,-1.414279,-5.608164,-2.4918861,-9.961268,-3.4757953,-1.841254
confirm_g001_redundant,1001,0,1,redundant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Alden connects via Bria.
Fact 2: Bria carries label Triangle.
Repeated confirmation: Alden still goes through Bria.
Repeated confirmation: Bria still points to Triangle.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,-2.8654225,-0.09799051,-2.4492035,-0.42638278,-3.1214893,-1.086467,-4.145043,0.43894625,-3.7074907,0.7451842,-3.3980455,-0.28176785,-5.9556866,0.5297866,3.3406937
confirm_g001_irrelevant,1001,0,1,irrelevant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Alden connects via Bria.
Fact 2: Bria carries label Triangle.
Irrelevant fact: Celyn is associated with River.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,-2.6557446,0.11168742,-2.4576967,-0.43487597,-2.9064631,-0.8714409,-4.2058706,0.37811852,-4.145821,0.30685377,-3.217239,-0.10096121,-5.697696,0.78777695,3.3648195
confirm_g001_paraphrase,1001,0,1,paraphrase,relation_preserving,stable,Triangle,Star,River,"In this example, Alden reaches Bria.
The destination connected to Bria is Triangle.
Based on those two links, select the label for Alden: Triangle or Star.
Answer:",confirmation,-2.7167022,0.05072975,-2.7845995,-0.76177883,-2.2996287,-0.26460648,-1.3780221,3.205967,-0.5166653,3.9360096,4.4348693,7.551147,1.1962996,7.6817727,14.240297
confirm_g001_weak_distractor,1001,0,1,weak_distractor,structure_changing,stable_shift,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Alden connects via Bria.
Fact 2: Bria carries label Triangle.
Weak note: some unrelated source mentions Star, but does not update the graph.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,-2.5298512,0.23758078,-2.369441,-0.34662032,-2.3509555,-0.31593323,-4.5032597,0.080729485,-4.597983,-0.14530802,-1.9330425,1.1832352,-5.1308002,1.3546729,4.1298122
confirm_g001_competition_balanced,1001,0,1,competition_balanced,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Alden connects via Bria.
Fact 2: Bria carries label Triangle.
Competing fact: Alden is also associated with Star.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,-2.751202,0.016229868,-2.6908684,-0.66804767,-2.4974098,-0.46238756,-6.7576733,-2.1736841,-5.610558,-1.1578832,-2.8643918,0.2518859,-6.828564,-0.343091,1.3152449
confirm_g001_direct_conflict,1001,0,1,direct_conflict,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Alden connects via Bria.
Fact 2: Bria carries label Triangle.
Direct conflicting fact: Alden carries label Star.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,-2.8144534,-0.04702139,-2.9754338,-0.9526131,-3.4316978,-1.3966756,-8.529659,-3.9456701,-9.49122,-5.0385456,-8.425552,-5.3092747,-10.561581,-4.0761075,-6.511894
confirm_g001_closure_update,1001,0,1,closure_update,structure_changing,closure,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Alden connects via Bria.
Old record: Bria carries label Triangle.
Updated record: Bria carries label Star, not Triangle.
Question: Which label is associated with Alden: Triangle or Star?
Answer with exactly one word:",confirmation,-2.3528626,0.41456938,-2.2147355,-0.1919148,-2.7649016,-0.7298794,-8.5267515,-3.9427624,-8.757187,-4.304512,-9.302273,-6.185995,-10.879225,-4.3937516,-6.7125807
