prompt_id,graph_id,condition,mechanism,control,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_token_id,baseline_top1_class,baseline_margin,strict_conflict_to_clean,nonclosure_top1_changed,margin_shift,model,random_seed
g012_closure_override,12,closure_override,closure,random_direction_019,4075,7640,139,  ,other,27,24,-0.20703125,7640,conflict,-2.2578125,False,True,2.05078125,gemma,2026083321
g012_exception_override,12,exception_override,closure,random_direction_019,4075,7640,139,  ,other,21,12,-0.77734375,5231,other,-2.171875,False,True,1.39453125,gemma,2026083321
g015_clean,15,clean,stable,random_direction_019,5571,4589,5231, **,other,2,3,1.203125,5231,other,1.203125,False,False,0.0,gemma,2026083321
g015_redundant,15,redundant,stable,random_direction_019,5571,4589,5231, **,other,2,3,1.09375,5231,other,1.09375,False,False,0.0,gemma,2026083321
g015_irrelevant,15,irrelevant,stable,random_direction_019,5571,4589,5571, East,clean,1,3,2.9375,5571,clean,2.9375,False,False,0.0,gemma,2026083321
g015_paraphrase,15,paraphrase,stable,random_direction_019,5571,4589,5231, **,other,2,5,1.6640625,5231,other,1.6640625,False,False,0.0,gemma,2026083321
g015_weak_distractor,15,weak_distractor,competition,random_direction_019,5571,4589,5231, **,other,2,3,2.71875,5231,other,2.71875,False,False,0.0,gemma,2026083321
g015_competition_balanced,15,competition_balanced,competition,random_direction_019,5571,4589,5231, **,other,2,3,1.5078125,5231,other,1.5078125,False,False,0.0,gemma,2026083321
g015_direct_conflict,15,direct_conflict,competition,random_direction_019,5571,4589,5231, **,other,2,3,1.1796875,5231,other,1.1796875,False,False,0.0,gemma,2026083321
g015_closure_update,15,closure_update,closure,random_direction_019,5571,4589,5231, **,other,2,3,1.2265625,5231,other,1.2265625,False,False,0.0,gemma,2026083321
g015_closure_override,15,closure_override,closure,random_direction_019,5571,4589,139,  ,other,163,52,-1.8046875,4589,conflict,-2.7109375,False,True,0.90625,gemma,2026083321
g015_exception_override,15,exception_override,closure,random_direction_019,5571,4589,4589, West,conflict,3,1,-2.8828125,5231,other,-1.796875,False,True,-1.0859375,gemma,2026083321
g018_clean,18,clean,stable,random_direction_019,4075,7640,5231, **,other,2,3,1.6796875,5231,other,1.6796875,False,False,0.0,gemma,2026083321
g018_redundant,18,redundant,stable,random_direction_019,4075,7640,5231, **,other,2,3,1.5234375,5231,other,1.5234375,False,False,0.0,gemma,2026083321
g018_irrelevant,18,irrelevant,stable,random_direction_019,4075,7640,5231, **,other,2,6,2.78125,5231,other,2.78125,False,False,0.0,gemma,2026083321
g018_paraphrase,18,paraphrase,stable,random_direction_019,4075,7640,5231, **,other,2,3,1.21875,5231,other,1.21875,False,False,0.0,gemma,2026083321
g018_weak_distractor,18,weak_distractor,competition,random_direction_019,4075,7640,5231, **,other,2,3,2.046875,5231,other,2.046875,False,False,0.0,gemma,2026083321
g018_competition_balanced,18,competition_balanced,competition,random_direction_019,4075,7640,5231, **,other,2,3,1.171875,5231,other,1.171875,False,False,0.0,gemma,2026083321
g018_direct_conflict,18,direct_conflict,competition,random_direction_019,4075,7640,5231, **,other,2,3,0.3671875,5231,other,0.3671875,False,False,0.0,gemma,2026083321
g018_closure_update,18,closure_update,closure,random_direction_019,4075,7640,5231, **,other,2,3,0.84375,5231,other,0.84375,False,False,0.0,gemma,2026083321
g018_closure_override,18,closure_override,closure,random_direction_019,4075,7640,139,  ,other,30,13,-1.04296875,7640,conflict,-2.765625,False,True,1.72265625,gemma,2026083321
g018_exception_override,18,exception_override,closure,random_direction_019,4075,7640,139,  ,other,33,12,-1.3828125,5231,other,-2.609375,False,True,1.2265625,gemma,2026083321
g022_clean,22,clean,stable,random_direction_019,38315,15934,5231, **,other,2,3,1.2734375,5231,other,1.2734375,False,False,0.0,gemma,2026083321
g022_redundant,22,redundant,stable,random_direction_019,38315,15934,5231, **,other,2,3,0.59375,5231,other,0.59375,False,False,0.0,gemma,2026083321
g022_irrelevant,22,irrelevant,stable,random_direction_019,38315,15934,5231, **,other,2,3,2.2421875,5231,other,2.2421875,False,False,0.0,gemma,2026083321
g022_paraphrase,22,paraphrase,stable,random_direction_019,38315,15934,5231, **,other,2,4,2.296875,5231,other,2.296875,False,False,0.0,gemma,2026083321
g022_weak_distractor,22,weak_distractor,competition,random_direction_019,38315,15934,5231, **,other,2,3,1.9765625,5231,other,1.9765625,False,False,0.0,gemma,2026083321
g022_competition_balanced,22,competition_balanced,competition,random_direction_019,38315,15934,5231, **,other,2,3,2.6875,5231,other,2.6875,False,False,0.0,gemma,2026083321
g022_direct_conflict,22,direct_conflict,competition,random_direction_019,38315,15934,5231, **,other,2,3,0.828125,5231,other,0.828125,False,False,0.0,gemma,2026083321
g022_closure_update,22,closure_update,closure,random_direction_019,38315,15934,5231, **,other,2,3,2.0234375,5231,other,2.0234375,False,False,0.0,gemma,2026083321
g022_closure_override,22,closure_override,closure,random_direction_019,38315,15934,139,  ,other,1908,3244,0.81195068359375,15934,conflict,-1.484375,False,True,2.29632568359375,gemma,2026083321
g022_exception_override,22,exception_override,closure,random_direction_019,38315,15934,1417, This,other,1751,3902,1.285888671875,5231,other,-0.9140625,False,True,2.199951171875,gemma,2026083321
g026_clean,26,clean,stable,random_direction_019,4612,4316,5231, **,other,2,3,0.4296875,5231,other,0.4296875,False,False,0.0,gemma,2026083321
g026_redundant,26,redundant,stable,random_direction_019,4612,4316,5231, **,other,2,3,0.40625,5231,other,0.40625,False,False,0.0,gemma,2026083321
g026_irrelevant,26,irrelevant,stable,random_direction_019,4612,4316,5231, **,other,2,3,1.6328125,5231,other,1.6328125,False,False,0.0,gemma,2026083321
g026_paraphrase,26,paraphrase,stable,random_direction_019,4612,4316,5231, **,other,6,4,-0.6640625,5231,other,-0.6640625,False,False,0.0,gemma,2026083321
g026_weak_distractor,26,weak_distractor,competition,random_direction_019,4612,4316,5231, **,other,2,3,2.03125,5231,other,2.03125,False,False,0.0,gemma,2026083321
g026_competition_balanced,26,competition_balanced,competition,random_direction_019,4612,4316,5231, **,other,2,3,0.7578125,5231,other,0.7578125,False,False,0.0,gemma,2026083321
g026_direct_conflict,26,direct_conflict,competition,random_direction_019,4612,4316,5231, **,other,2,3,0.0859375,5231,other,0.0859375,False,False,0.0,gemma,2026083321
g026_closure_update,26,closure_update,closure,random_direction_019,4612,4316,5231, **,other,3,2,-0.1875,5231,other,-0.1875,False,False,0.0,gemma,2026083321
g026_closure_override,26,closure_override,closure,random_direction_019,4612,4316,1417, This,other,4215,14,-8.0068359375,4316,conflict,-2.7578125,False,True,-5.2490234375,gemma,2026083321
g026_exception_override,26,exception_override,closure,random_direction_019,4612,4316,1417, This,other,9810,20,-8.517578125,5231,other,-1.8203125,False,True,-6.697265625,gemma,2026083321
g030_clean,30,clean,stable,random_direction_019,4075,7640,5231, **,other,2,5,2.5,5231,other,2.5,False,False,0.0,gemma,2026083321
g030_redundant,30,redundant,stable,random_direction_019,4075,7640,5231, **,other,2,3,2.2265625,5231,other,2.2265625,False,False,0.0,gemma,2026083321
g030_irrelevant,30,irrelevant,stable,random_direction_019,4075,7640,5231, **,other,2,6,3.0078125,5231,other,3.0078125,False,False,0.0,gemma,2026083321
g030_paraphrase,30,paraphrase,stable,random_direction_019,4075,7640,5231, **,other,2,4,1.4765625,5231,other,1.4765625,False,False,0.0,gemma,2026083321
g030_weak_distractor,30,weak_distractor,competition,random_direction_019,4075,7640,5231, **,other,2,3,2.0390625,5231,other,2.0390625,False,False,0.0,gemma,2026083321
g030_competition_balanced,30,competition_balanced,competition,random_direction_019,4075,7640,5231, **,other,2,3,1.734375,5231,other,1.734375,False,False,0.0,gemma,2026083321
g030_direct_conflict,30,direct_conflict,competition,random_direction_019,4075,7640,5231, **,other,2,3,1.1640625,5231,other,1.1640625,False,False,0.0,gemma,2026083321
g030_closure_update,30,closure_update,closure,random_direction_019,4075,7640,4075, Red,clean,1,2,0.1171875,5231,other,1.0390625,False,True,-0.921875,gemma,2026083321
g030_closure_override,30,closure_override,closure,random_direction_019,4075,7640,139,  ,other,31,15,-0.7890625,7640,conflict,-2.5,False,True,1.7109375,gemma,2026083321
g030_exception_override,30,exception_override,closure,random_direction_019,4075,7640,139,  ,other,46,20,-1.05859375,5231,other,-2.4140625,False,True,1.35546875,gemma,2026083321
g031_clean,31,clean,stable,random_direction_019,6724,21730,5231, **,other,1,4,3.1640625,5231,other,3.1640625,False,False,0.0,gemma,2026083321
g031_redundant,31,redundant,stable,random_direction_019,6724,21730,5231, **,other,2,3,2.6015625,5231,other,2.6015625,False,False,0.0,gemma,2026083321
g031_irrelevant,31,irrelevant,stable,random_direction_019,6724,21730,6724, Green,clean,1,6,3.7265625,6724,clean,3.7265625,False,False,0.0,gemma,2026083321
g031_paraphrase,31,paraphrase,stable,random_direction_019,6724,21730,5231, **,other,2,3,2.0625,5231,other,2.0625,False,False,0.0,gemma,2026083321
g031_weak_distractor,31,weak_distractor,competition,random_direction_019,6724,21730,5231, **,other,2,5,3.4453125,5231,other,3.4453125,False,False,0.0,gemma,2026083321
g031_competition_balanced,31,competition_balanced,competition,random_direction_019,6724,21730,5231, **,other,2,4,2.953125,5231,other,2.953125,False,False,0.0,gemma,2026083321
g031_direct_conflict,31,direct_conflict,competition,random_direction_019,6724,21730,5231, **,other,2,3,2.6796875,5231,other,2.6796875,False,False,0.0,gemma,2026083321
g031_closure_update,31,closure_update,closure,random_direction_019,6724,21730,21730, Yellow,conflict,2,1,-1.2265625,5231,other,2.203125,False,True,-3.4296875,gemma,2026083321
g031_closure_override,31,closure_override,closure,random_direction_019,6724,21730,139,  ,other,572,43,-3.58984375,5231,other,-1.453125,False,True,-2.13671875,gemma,2026083321
g031_exception_override,31,exception_override,closure,random_direction_019,6724,21730,139,  ,other,578,28,-4.310546875,5231,other,-2.328125,False,True,-1.982421875,gemma,2026083321
g033_clean,33,clean,stable,random_direction_019,5571,4589,5571, East,clean,1,3,1.859375,5571,clean,1.859375,False,False,0.0,gemma,2026083321
g033_redundant,33,redundant,stable,random_direction_019,5571,4589,5231, **,other,2,3,1.6875,5231,other,1.6875,False,False,0.0,gemma,2026083321
g033_irrelevant,33,irrelevant,stable,random_direction_019,5571,4589,5571, East,clean,1,3,2.703125,5571,clean,2.703125,False,False,0.0,gemma,2026083321
g033_paraphrase,33,paraphrase,stable,random_direction_019,5571,4589,5231, **,other,2,3,0.828125,5231,other,0.828125,False,False,0.0,gemma,2026083321
g033_weak_distractor,33,weak_distractor,competition,random_direction_019,5571,4589,5231, **,other,2,3,2.890625,5231,other,2.890625,False,False,0.0,gemma,2026083321
g033_competition_balanced,33,competition_balanced,competition,random_direction_019,5571,4589,5231, **,other,2,3,1.9453125,5231,other,1.9453125,False,False,0.0,gemma,2026083321
g033_direct_conflict,33,direct_conflict,competition,random_direction_019,5571,4589,5231, **,other,2,3,1.65625,5231,other,1.65625,False,False,0.0,gemma,2026083321
g033_closure_update,33,closure_update,closure,random_direction_019,5571,4589,5571, East,clean,1,3,2.734375,5571,clean,2.734375,False,False,0.0,gemma,2026083321
g033_closure_override,33,closure_override,closure,random_direction_019,5571,4589,1417, This,other,499,274,-0.7265625,5231,other,-1.15625,False,True,0.4296875,gemma,2026083321
g033_exception_override,33,exception_override,closure,random_direction_019,5571,4589,4589, West,conflict,2,1,-1.5,5231,other,-0.3125,False,True,-1.1875,gemma,2026083321
g039_clean,39,clean,stable,random_direction_019,5571,4589,5231, **,other,2,3,1.2734375,5231,other,1.2734375,False,False,0.0,gemma,2026083321
g039_redundant,39,redundant,stable,random_direction_019,5571,4589,5231, **,other,2,3,1.3359375,5231,other,1.3359375,False,False,0.0,gemma,2026083321
g039_irrelevant,39,irrelevant,stable,random_direction_019,5571,4589,5571, East,clean,1,3,2.6171875,5571,clean,2.6171875,False,False,0.0,gemma,2026083321
g039_paraphrase,39,paraphrase,stable,random_direction_019,5571,4589,5231, **,other,2,3,0.71875,5231,other,0.71875,False,False,0.0,gemma,2026083321
g039_weak_distractor,39,weak_distractor,competition,random_direction_019,5571,4589,5571, East,clean,1,3,3.15625,5571,clean,3.15625,False,False,0.0,gemma,2026083321
g039_competition_balanced,39,competition_balanced,competition,random_direction_019,5571,4589,5231, **,other,1,3,2.171875,5231,other,2.171875,False,False,0.0,gemma,2026083321
g039_direct_conflict,39,direct_conflict,competition,random_direction_019,5571,4589,5231, **,other,2,3,1.671875,5231,other,1.671875,False,False,0.0,gemma,2026083321
g039_closure_update,39,closure_update,closure,random_direction_019,5571,4589,5231, **,other,2,3,2.1875,5231,other,2.1875,False,False,0.0,gemma,2026083321
g039_closure_override,39,closure_override,closure,random_direction_019,5571,4589,139,  ,other,150,60,-1.41796875,4589,conflict,-1.6328125,False,True,0.21484375,gemma,2026083321
g039_exception_override,39,exception_override,closure,random_direction_019,5571,4589,4589, West,conflict,2,1,-2.0078125,5231,other,-1.1015625,False,True,-0.90625,gemma,2026083321
g040_clean,40,clean,stable,random_direction_019,38315,15934,38315, Copper,clean,1,3,1.921875,38315,clean,1.921875,False,False,0.0,gemma,2026083321
g040_redundant,40,redundant,stable,random_direction_019,38315,15934,5231, **,other,2,3,0.90625,5231,other,0.90625,False,False,0.0,gemma,2026083321
g040_irrelevant,40,irrelevant,stable,random_direction_019,38315,15934,38315, Copper,clean,1,3,2.671875,38315,clean,2.671875,False,False,0.0,gemma,2026083321
g040_paraphrase,40,paraphrase,stable,random_direction_019,38315,15934,5231, **,other,2,3,1.8359375,5231,other,1.8359375,False,False,0.0,gemma,2026083321
g040_weak_distractor,40,weak_distractor,competition,random_direction_019,38315,15934,5231, **,other,2,3,2.734375,5231,other,2.734375,False,False,0.0,gemma,2026083321
g040_competition_balanced,40,competition_balanced,competition,random_direction_019,38315,15934,38315, Copper,clean,1,3,3.640625,38315,clean,3.640625,False,False,0.0,gemma,2026083321
g040_direct_conflict,40,direct_conflict,competition,random_direction_019,38315,15934,5231, **,other,2,3,1.65625,5231,other,1.65625,False,False,0.0,gemma,2026083321
g040_closure_update,40,closure_update,closure,random_direction_019,38315,15934,5231, **,other,2,3,2.015625,5231,other,2.015625,False,False,0.0,gemma,2026083321
g040_closure_override,40,closure_override,closure,random_direction_019,38315,15934,1417, This,other,2097,3680,0.883880615234375,15934,conflict,-1.375,False,True,2.258880615234375,gemma,2026083321
g040_exception_override,40,exception_override,closure,random_direction_019,38315,15934,1417, This,other,1673,4748,1.74609375,5231,other,-0.5703125,False,True,2.31640625,gemma,2026083321
g042_clean,42,clean,stable,random_direction_019,4075,7640,5231, **,other,2,3,2.5390625,5231,other,2.5390625,False,False,0.0,gemma,2026083321
g042_redundant,42,redundant,stable,random_direction_019,4075,7640,5231, **,other,2,4,2.4140625,5231,other,2.4140625,False,False,0.0,gemma,2026083321
g042_irrelevant,42,irrelevant,stable,random_direction_019,4075,7640,5231, **,other,2,6,3.0546875,5231,other,3.0546875,False,False,0.0,gemma,2026083321
g042_paraphrase,42,paraphrase,stable,random_direction_019,4075,7640,5231, **,other,2,4,1.7109375,5231,other,1.7109375,False,False,0.0,gemma,2026083321
g042_weak_distractor,42,weak_distractor,competition,random_direction_019,4075,7640,5231, **,other,2,3,2.2734375,5231,other,2.2734375,False,False,0.0,gemma,2026083321
g042_competition_balanced,42,competition_balanced,competition,random_direction_019,4075,7640,5231, **,other,2,3,1.9765625,5231,other,1.9765625,False,False,0.0,gemma,2026083321
g042_direct_conflict,42,direct_conflict,competition,random_direction_019,4075,7640,5231, **,other,2,3,1.3671875,5231,other,1.3671875,False,False,0.0,gemma,2026083321
g042_closure_update,42,closure_update,closure,random_direction_019,4075,7640,5231, **,other,2,3,1.1640625,5231,other,1.1640625,False,False,0.0,gemma,2026083321
g042_closure_override,42,closure_override,closure,random_direction_019,4075,7640,139,  ,other,41,28,-0.44921875,7640,conflict,-2.375,False,True,1.92578125,gemma,2026083321
g042_exception_override,42,exception_override,closure,random_direction_019,4075,7640,139,  ,other,42,20,-0.796875,5231,other,-2.453125,False,True,1.65625,gemma,2026083321
g045_clean,45,clean,stable,random_direction_019,5571,4589,5231, **,other,2,3,2.1328125,5231,other,2.1328125,False,False,0.0,gemma,2026083321
g045_redundant,45,redundant,stable,random_direction_019,5571,4589,5231, **,other,2,3,2.109375,5231,other,2.109375,False,False,0.0,gemma,2026083321
g045_irrelevant,45,irrelevant,stable,random_direction_019,5571,4589,5571, East,clean,1,3,2.9296875,5571,clean,2.9296875,False,False,0.0,gemma,2026083321
g045_paraphrase,45,paraphrase,stable,random_direction_019,5571,4589,5231, **,other,2,3,0.9453125,5231,other,0.9453125,False,False,0.0,gemma,2026083321
g045_weak_distractor,45,weak_distractor,competition,random_direction_019,5571,4589,5571, East,clean,1,3,3.421875,5571,clean,3.421875,False,False,0.0,gemma,2026083321
g045_competition_balanced,45,competition_balanced,competition,random_direction_019,5571,4589,5571, East,clean,1,3,2.6015625,5571,clean,2.6015625,False,False,0.0,gemma,2026083321
g045_direct_conflict,45,direct_conflict,competition,random_direction_019,5571,4589,5231, **,other,2,3,2.421875,5231,other,2.421875,False,False,0.0,gemma,2026083321
g045_closure_update,45,closure_update,closure,random_direction_019,5571,4589,5231, **,other,2,4,2.9375,5231,other,2.9375,False,False,0.0,gemma,2026083321
g045_closure_override,45,closure_override,closure,random_direction_019,5571,4589,1417, This,other,541,409,-0.376953125,5231,other,-0.703125,False,True,0.326171875,gemma,2026083321
g045_exception_override,45,exception_override,closure,random_direction_019,5571,4589,4589, West,conflict,2,1,-0.0078125,5231,other,-0.0859375,False,True,0.078125,gemma,2026083321
g053_clean,53,clean,stable,random_direction_019,6863,17186,5231, **,other,2,3,1.671875,5231,other,1.671875,False,False,0.0,gemma,2026083321
g053_redundant,53,redundant,stable,random_direction_019,6863,17186,5231, **,other,2,3,1.421875,5231,other,1.421875,False,False,0.0,gemma,2026083321
g053_irrelevant,53,irrelevant,stable,random_direction_019,6863,17186,5231, **,other,2,4,2.546875,5231,other,2.546875,False,False,0.0,gemma,2026083321
g053_paraphrase,53,paraphrase,stable,random_direction_019,6863,17186,6863, Gold,clean,1,4,3.0,6863,clean,3.0,False,False,0.0,gemma,2026083321
g053_weak_distractor,53,weak_distractor,competition,random_direction_019,6863,17186,5231, **,other,2,3,2.453125,5231,other,2.453125,False,False,0.0,gemma,2026083321
g053_competition_balanced,53,competition_balanced,competition,random_direction_019,6863,17186,5231, **,other,2,3,1.46875,5231,other,1.46875,False,False,0.0,gemma,2026083321
g053_direct_conflict,53,direct_conflict,competition,random_direction_019,6863,17186,5231, **,other,2,3,0.7578125,5231,other,0.7578125,False,False,0.0,gemma,2026083321
g053_closure_update,53,closure_update,closure,random_direction_019,6863,17186,5231, **,other,2,3,1.734375,5231,other,1.734375,False,False,0.0,gemma,2026083321
g053_closure_override,53,closure_override,closure,random_direction_019,6863,17186,139,  ,other,977,428,-1.15234375,5231,other,-0.8046875,False,True,-0.34765625,gemma,2026083321
g053_exception_override,53,exception_override,closure,random_direction_019,6863,17186,1417, This,other,2628,1484,-0.895263671875,5231,other,-0.8125,False,True,-0.082763671875,gemma,2026083321
g064_clean,64,clean,stable,random_direction_019,38315,15934,5231, **,other,2,3,1.984375,5231,other,1.984375,False,False,0.0,gemma,2026083321
g064_redundant,64,redundant,stable,random_direction_019,38315,15934,5231, **,other,2,3,0.9296875,5231,other,0.9296875,False,False,0.0,gemma,2026083321
g064_irrelevant,64,irrelevant,stable,random_direction_019,38315,15934,38315, Copper,clean,1,3,2.078125,38315,clean,2.078125,False,False,0.0,gemma,2026083321
g064_paraphrase,64,paraphrase,stable,random_direction_019,38315,15934,38315, Copper,clean,1,3,1.3203125,38315,clean,1.3203125,False,False,0.0,gemma,2026083321
g064_weak_distractor,64,weak_distractor,competition,random_direction_019,38315,15934,5231, **,other,2,3,1.7421875,5231,other,1.7421875,False,False,0.0,gemma,2026083321
g064_competition_balanced,64,competition_balanced,competition,random_direction_019,38315,15934,5231, **,other,2,3,2.3203125,5231,other,2.3203125,False,False,0.0,gemma,2026083321
g064_direct_conflict,64,direct_conflict,competition,random_direction_019,38315,15934,5231, **,other,2,3,1.25,5231,other,1.25,False,False,0.0,gemma,2026083321
g064_closure_update,64,closure_update,closure,random_direction_019,38315,15934,5231, **,other,2,3,1.625,5231,other,1.625,False,False,0.0,gemma,2026083321
g064_closure_override,64,closure_override,closure,random_direction_019,38315,15934,139,  ,other,1868,4306,1.32330322265625,15934,conflict,-0.7109375,False,True,2.03424072265625,gemma,2026083321
g064_exception_override,64,exception_override,closure,random_direction_019,38315,15934,139,  ,other,1977,4796,1.50592041015625,5231,other,-1.3125,False,True,2.81842041015625,gemma,2026083321
g067_clean,67,clean,stable,random_direction_019,6724,21730,5231, **,other,2,4,3.015625,5231,other,3.015625,False,False,0.0,gemma,2026083321
g067_redundant,67,redundant,stable,random_direction_019,6724,21730,5231, **,other,2,3,2.6484375,5231,other,2.6484375,False,False,0.0,gemma,2026083321
g067_irrelevant,67,irrelevant,stable,random_direction_019,6724,21730,5231, **,other,2,6,3.90625,5231,other,3.90625,False,False,0.0,gemma,2026083321
g067_paraphrase,67,paraphrase,stable,random_direction_019,6724,21730,5231, **,other,2,3,1.7109375,5231,other,1.7109375,False,False,0.0,gemma,2026083321
g067_weak_distractor,67,weak_distractor,competition,random_direction_019,6724,21730,5231, **,other,2,7,4.0390625,5231,other,4.0390625,False,False,0.0,gemma,2026083321
g067_competition_balanced,67,competition_balanced,competition,random_direction_019,6724,21730,5231, **,other,2,6,3.7578125,5231,other,3.7578125,False,False,0.0,gemma,2026083321
g067_direct_conflict,67,direct_conflict,competition,random_direction_019,6724,21730,5231, **,other,2,4,3.125,5231,other,3.125,False,False,0.0,gemma,2026083321
g067_closure_update,67,closure_update,closure,random_direction_019,6724,21730,21730, Yellow,conflict,4,1,-1.9765625,5231,other,1.6796875,False,True,-3.65625,gemma,2026083321
g067_closure_override,67,closure_override,closure,random_direction_019,6724,21730,1417, This,other,806,153,-2.1962890625,5231,other,-1.6953125,False,True,-0.5009765625,gemma,2026083321
g067_exception_override,67,exception_override,closure,random_direction_019,6724,21730,139,  ,other,393,23,-3.919921875,5231,other,-2.4609375,False,True,-1.458984375,gemma,2026083321
g068_clean,68,clean,stable,random_direction_019,4612,4316,5231, **,other,2,3,1.7265625,5231,other,1.7265625,False,False,0.0,gemma,2026083321
g068_redundant,68,redundant,stable,random_direction_019,4612,4316,5231, **,other,2,3,2.0859375,5231,other,2.0859375,False,False,0.0,gemma,2026083321
g068_irrelevant,68,irrelevant,stable,random_direction_019,4612,4316,4612, North,clean,1,4,3.1875,4612,clean,3.1875,False,False,0.0,gemma,2026083321
g068_paraphrase,68,paraphrase,stable,random_direction_019,4612,4316,5231, **,other,2,3,0.046875,5231,other,0.046875,False,False,0.0,gemma,2026083321
g068_weak_distractor,68,weak_distractor,competition,random_direction_019,4612,4316,4612, North,clean,1,3,3.2265625,4612,clean,3.2265625,False,False,0.0,gemma,2026083321
g068_competition_balanced,68,competition_balanced,competition,random_direction_019,4612,4316,5231, **,other,2,3,2.03125,5231,other,2.03125,False,False,0.0,gemma,2026083321
g068_direct_conflict,68,direct_conflict,competition,random_direction_019,4612,4316,5231, **,other,2,3,1.4921875,5231,other,1.4921875,False,False,0.0,gemma,2026083321
g068_closure_update,68,closure_update,closure,random_direction_019,4612,4316,5231, **,other,2,3,0.8203125,5231,other,0.8203125,False,False,0.0,gemma,2026083321
g068_closure_override,68,closure_override,closure,random_direction_019,4612,4316,1417, This,other,3048,14,-7.6025390625,4316,conflict,-2.0625,False,True,-5.5400390625,gemma,2026083321
g068_exception_override,68,exception_override,closure,random_direction_019,4612,4316,1417, This,other,7103,18,-8.4609375,5231,other,-1.6484375,False,True,-6.8125,gemma,2026083321
g069_clean,69,clean,stable,random_direction_019,5571,4589,5231, **,other,2,3,2.140625,5231,other,2.140625,False,False,0.0,gemma,2026083321
g069_redundant,69,redundant,stable,random_direction_019,5571,4589,5231, **,other,2,3,2.2109375,5231,other,2.2109375,False,False,0.0,gemma,2026083321
g069_irrelevant,69,irrelevant,stable,random_direction_019,5571,4589,5571, East,clean,1,4,3.8046875,5571,clean,3.8046875,False,False,0.0,gemma,2026083321
g069_paraphrase,69,paraphrase,stable,random_direction_019,5571,4589,5231, **,other,2,4,1.5,5231,other,1.5,False,False,0.0,gemma,2026083321
g069_weak_distractor,69,weak_distractor,competition,random_direction_019,5571,4589,5231, **,other,2,5,3.6953125,5231,other,3.6953125,False,False,0.0,gemma,2026083321
g069_competition_balanced,69,competition_balanced,competition,random_direction_019,5571,4589,5571, East,clean,1,3,2.8203125,5571,clean,2.8203125,False,False,0.0,gemma,2026083321
g069_direct_conflict,69,direct_conflict,competition,random_direction_019,5571,4589,5231, **,other,2,3,2.25,5231,other,2.25,False,False,0.0,gemma,2026083321
g069_closure_update,69,closure_update,closure,random_direction_019,5571,4589,5231, **,other,2,4,2.7109375,5231,other,2.7109375,False,False,0.0,gemma,2026083321
g069_closure_override,69,closure_override,closure,random_direction_019,5571,4589,1417, This,other,652,400,-0.5703125,5231,other,-0.703125,False,True,0.1328125,gemma,2026083321
g069_exception_override,69,exception_override,closure,random_direction_019,5571,4589,4589, West,conflict,2,1,-1.3984375,5231,other,-0.578125,False,True,-0.8203125,gemma,2026083321
g073_clean,73,clean,stable,random_direction_019,6724,21730,5231, **,other,2,6,2.90625,5231,other,2.90625,False,False,0.0,gemma,2026083321
g073_redundant,73,redundant,stable,random_direction_019,6724,21730,5231, **,other,2,5,2.8828125,5231,other,2.8828125,False,False,0.0,gemma,2026083321
g073_irrelevant,73,irrelevant,stable,random_direction_019,6724,21730,5231, **,other,2,7,3.3515625,5231,other,3.3515625,False,False,0.0,gemma,2026083321
g073_paraphrase,73,paraphrase,stable,random_direction_019,6724,21730,5231, **,other,2,5,1.8359375,5231,other,1.8359375,False,False,0.0,gemma,2026083321
g073_weak_distractor,73,weak_distractor,competition,random_direction_019,6724,21730,5231, **,other,2,7,3.0625,5231,other,3.0625,False,False,0.0,gemma,2026083321
g073_competition_balanced,73,competition_balanced,competition,random_direction_019,6724,21730,5231, **,other,2,3,1.796875,5231,other,1.796875,False,False,0.0,gemma,2026083321
g073_direct_conflict,73,direct_conflict,competition,random_direction_019,6724,21730,5231, **,other,2,3,1.390625,5231,other,1.390625,False,False,0.0,gemma,2026083321
g073_closure_update,73,closure_update,closure,random_direction_019,6724,21730,21730, Yellow,conflict,3,1,-2.2421875,5231,other,1.6015625,False,True,-3.84375,gemma,2026083321
g073_closure_override,73,closure_override,closure,random_direction_019,6724,21730,139,  ,other,535,44,-3.44140625,5231,other,-2.3828125,False,True,-1.05859375,gemma,2026083321
g073_exception_override,73,exception_override,closure,random_direction_019,6724,21730,139,  ,other,520,24,-4.228515625,5231,other,-2.6796875,False,True,-1.548828125,gemma,2026083321
g077_clean,77,clean,stable,random_direction_019,6863,17186,5231, **,other,2,4,1.8828125,5231,other,1.8828125,False,False,0.0,gemma,2026083321
g077_redundant,77,redundant,stable,random_direction_019,6863,17186,5231, **,other,2,3,2.1796875,5231,other,2.1796875,False,False,0.0,gemma,2026083321
g077_irrelevant,77,irrelevant,stable,random_direction_019,6863,17186,5231, **,other,2,6,3.5078125,5231,other,3.5078125,False,False,0.0,gemma,2026083321
g077_paraphrase,77,paraphrase,stable,random_direction_019,6863,17186,6863, Gold,clean,1,8,3.65625,6863,clean,3.65625,False,False,0.0,gemma,2026083321
g077_weak_distractor,77,weak_distractor,competition,random_direction_019,6863,17186,5231, **,other,2,6,3.0546875,5231,other,3.0546875,False,False,0.0,gemma,2026083321
g077_competition_balanced,77,competition_balanced,competition,random_direction_019,6863,17186,5231, **,other,2,3,1.7421875,5231,other,1.7421875,False,False,0.0,gemma,2026083321
