prompt_id,problem_id,condition,mechanism,mechanism_id,expression,correct_value,distractor_value,clean_label,conflict_label,prompt,final_clean_logit,final_conflict_logit,final_margin,pair_choice,split,DeltaU_arith,dR_L20,dR_L21,dR_L22,dR_L23,dR_L24,dR_L25
arith_032_asserted_conflict,32,asserted_conflict,competition,1,1 + 5,6,8,six,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 1 + 5.
Candidate 1: six
Candidate 2: eight
A previous solver selected eight. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",16.859375,20.640625,-3.78125,conflict,train,-5.9296074,0.39830142,0.32101512,1.0203209,2.6608887,4.1326637,5.749077
arith_032_explicit_correction,32,explicit_correction,closure,2,1 + 5,6,8,six,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 1 + 5.
Candidate 1: six
Candidate 2: eight
Initial note: eight. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",18.390625,17.828125,0.5625,clean,train,-10.695275,0.1672033,0.037178755,2.398367,4.656824,6.4406834,9.223972
arith_032_final_recheck,32,final_recheck,closure,2,1 + 5,6,8,six,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 1 + 5.
Candidate 1: six
Candidate 2: eight
Draft answer: eight. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",17.546875,17.703125,-0.15625,conflict,train,-11.432828,0.2866583,0.08869076,2.516426,4.5012455,6.5692577,10.268408
arith_033_clean,33,clean,stable,0,2 + 5,7,5,seven,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 5.
Candidate 1: five
Candidate 2: seven
Which candidate is correct?
Answer with exactly one candidate word:",22.21875,9.6640625,12.5546875,clean,train,1.6440471,0.0,0.0,0.0,0.0,0.0,0.0
arith_033_paraphrase,33,paraphrase,stable,0,2 + 5,7,5,seven,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 2 + 5 and compare the two choices.
Candidate 1: five
Candidate 2: seven
Which candidate is correct?
Answer with exactly one candidate word:",21.078125,12.5078125,8.5703125,clean,train,5.398992,-0.14782786,0.046387076,-0.63838625,-1.9942913,-2.4392471,-2.0601978
arith_033_untrusted_conflict,33,untrusted_conflict,competition,1,2 + 5,7,5,seven,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 5.
Candidate 1: five
Candidate 2: seven
An unverified note claims that five is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",21.875,10.421875,11.453125,clean,train,1.9365578,-0.030433059,0.049961448,-0.2641759,-0.33260918,-0.06905365,-0.08018112
arith_033_asserted_conflict,33,asserted_conflict,competition,1,2 + 5,7,5,seven,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 5.
Candidate 1: five
Candidate 2: seven
A previous solver selected five. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",21.671875,9.1796875,12.4921875,clean,train,0.6057453,-0.15730202,0.10007846,-0.04067707,0.23777199,0.67746544,0.8449955
arith_033_explicit_correction,33,explicit_correction,closure,2,2 + 5,7,5,seven,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 5.
Candidate 1: five
Candidate 2: seven
Initial note: five. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",20.46875,6.9179688,13.550781,clean,train,-1.6238223,-0.048559546,0.231426,-0.36506844,1.3615112,2.1938896,2.253149
arith_033_final_recheck,33,final_recheck,closure,2,2 + 5,7,5,seven,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 5.
Candidate 1: five
Candidate 2: seven
Draft answer: five. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",20.21875,8.7421875,11.4765625,clean,train,0.89485425,-0.21222663,0.013059497,-0.511425,0.0979805,0.30059433,0.9624157
arith_034_clean,34,clean,stable,0,3 + 5,8,11,eight,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 5.
Candidate 1: eight
Candidate 2: eleven
Which candidate is correct?
Answer with exactly one candidate word:",14.15625,17.8125,-3.65625,conflict,heldout,1.6440471,0.0,0.0,0.0,0.0,0.0,0.0
arith_034_paraphrase,34,paraphrase,stable,0,3 + 5,8,11,eight,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 3 + 5 and compare the two choices.
Candidate 1: eight
Candidate 2: eleven
Which candidate is correct?
Answer with exactly one candidate word:",16.78125,19.625,-2.84375,conflict,heldout,2.039293,-0.16543102,-0.15039921,-0.071722984,0.87732315,-0.44618225,-0.7591858
arith_034_untrusted_conflict,34,untrusted_conflict,competition,1,3 + 5,8,11,eight,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 5.
Candidate 1: eight
Candidate 2: eleven
An unverified note claims that eleven is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",14.671875,16.796875,-2.125,conflict,heldout,-1.5004886,0.15675974,-0.042989016,1.0661423,2.0622358,1.6900597,1.5970802
arith_034_asserted_conflict,34,asserted_conflict,competition,1,3 + 5,8,11,eight,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 5.
Candidate 1: eight
Candidate 2: eleven
A previous solver selected eleven. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",15.640625,16.71875,-1.078125,conflict,heldout,-1.9812468,0.2344495,0.03958392,0.6904671,2.1482897,1.9340925,2.1560822
arith_034_explicit_correction,34,explicit_correction,closure,2,3 + 5,8,11,eight,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 5.
Candidate 1: eight
Candidate 2: eleven
Initial note: eleven. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",16.34375,12.7265625,3.6171875,clean,heldout,-10.06131,-0.04022658,-0.50978804,1.96153,5.2169046,5.930382,8.497216
arith_034_final_recheck,34,final_recheck,closure,2,3 + 5,8,11,eight,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 5.
Candidate 1: eight
Candidate 2: eleven
Draft answer: eleven. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",16.40625,14.5625,1.84375,clean,heldout,-5.9966106,0.19753385,-0.21642995,1.3275137,3.5894642,3.9919033,5.295309
arith_035_clean,35,clean,stable,0,4 + 5,9,6,nine,six,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 5.
Candidate 1: six
Candidate 2: nine
Which candidate is correct?
Answer with exactly one candidate word:",23.578125,9.046875,14.53125,clean,train,1.6440471,0.0,0.0,0.0,0.0,0.0,0.0
arith_035_paraphrase,35,paraphrase,stable,0,4 + 5,9,6,nine,six,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 4 + 5 and compare the two choices.
Candidate 1: six
Candidate 2: nine
Which candidate is correct?
Answer with exactly one candidate word:",22.671875,14.3671875,8.3046875,clean,train,7.704829,-0.75289714,-0.2096479,-0.9277787,-3.036316,-3.3466053,-3.916193
arith_035_untrusted_conflict,35,untrusted_conflict,competition,1,4 + 5,9,6,nine,six,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 5.
Candidate 1: six
Candidate 2: nine
An unverified note claims that six is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",23.5,10.5625,12.9375,clean,train,2.253158,-0.2468226,-0.03553915,0.2767973,-0.3914814,-0.3009796,-0.4643879
arith_035_asserted_conflict,35,asserted_conflict,competition,1,4 + 5,9,6,nine,six,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 5.
Candidate 1: six
Candidate 2: nine
A previous solver selected six. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",23.671875,10.0234375,13.6484375,clean,train,1.6493955,-0.31902134,-0.032810092,0.30867195,-0.13287926,-0.032815933,0.035232544
arith_035_explicit_correction,35,explicit_correction,closure,2,4 + 5,9,6,nine,six,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 5.
Candidate 1: six
Candidate 2: nine
Initial note: six. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",22.6875,8.375,14.3125,clean,train,0.39882576,0.071033895,0.17270923,-1.1406441,0.9418125,0.7067318,0.97426796
arith_035_final_recheck,35,final_recheck,closure,2,4 + 5,9,6,nine,six,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 5.
Candidate 1: six
Candidate 2: nine
Draft answer: six. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",22.109375,8.671875,13.4375,clean,train,-0.52616227,-0.076119065,0.26171553,0.13717175,1.2145271,1.3017559,1.305912
arith_036_clean,36,clean,stable,0,5 + 5,10,11,ten,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 5.
Candidate 1: ten
Candidate 2: eleven
Which candidate is correct?
Answer with exactly one candidate word:",17.703125,17.21875,0.484375,clean,train,1.6440471,0.0,0.0,0.0,0.0,0.0,0.0
arith_036_paraphrase,36,paraphrase,stable,0,5 + 5,10,11,ten,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 5 + 5 and compare the two choices.
Candidate 1: ten
Candidate 2: eleven
Which candidate is correct?
Answer with exactly one candidate word:",18.3125,18.0625,0.25,clean,train,-0.19150805,0.13944459,-0.14131832,-0.27988863,1.4548855,1.0220308,1.0067759
arith_036_untrusted_conflict,36,untrusted_conflict,competition,1,5 + 5,10,11,ten,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 5.
Candidate 1: ten
Candidate 2: eleven
An unverified note claims that eleven is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",18.296875,16.46875,1.828125,clean,train,-1.7918345,0.59019923,0.3808751,0.4911809,1.8705196,2.0195122,2.0130377
arith_036_asserted_conflict,36,asserted_conflict,competition,1,5 + 5,10,11,ten,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 5.
Candidate 1: ten
Candidate 2: eleven
A previous solver selected eleven. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",17.65625,17.296875,0.359375,clean,train,1.1119941,0.44671488,0.21184993,-0.38399506,0.79748154,0.27983284,0.114411354
arith_036_explicit_correction,36,explicit_correction,closure,2,5 + 5,10,11,ten,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 5.
Candidate 1: ten
Candidate 2: eleven
Initial note: eleven. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",18.015625,13.796875,4.21875,clean,train,-5.303918,0.34444714,-0.062327623,1.0168114,2.580367,4.436987,4.645978
arith_036_final_recheck,36,final_recheck,closure,2,5 + 5,10,11,ten,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 5.
Candidate 1: ten
Candidate 2: eleven
Draft answer: eleven. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",17.578125,13.8046875,3.7734375,clean,train,-6.367661,0.58349323,0.35940456,0.9822154,3.4680614,5.022933,5.139407
arith_037_clean,37,clean,stable,0,6 + 5,11,10,eleven,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 5.
Candidate 1: ten
Candidate 2: eleven
Which candidate is correct?
Answer with exactly one candidate word:",19.1875,15.0859375,4.1015625,clean,train,1.6440471,0.0,0.0,0.0,0.0,0.0,0.0
arith_037_paraphrase,37,paraphrase,stable,0,6 + 5,11,10,eleven,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 6 + 5 and compare the two choices.
Candidate 1: ten
Candidate 2: eleven
Which candidate is correct?
Answer with exactly one candidate word:",20.015625,16.875,3.140625,clean,train,8.923842,-0.0049324036,-0.18419385,-0.6873112,-3.5442638,-3.802805,-5.1314535
arith_037_untrusted_conflict,37,untrusted_conflict,competition,1,6 + 5,11,10,eleven,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 5.
Candidate 1: ten
Candidate 2: eleven
An unverified note claims that ten is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",19.390625,15.25,4.140625,clean,train,3.0351071,-0.46264327,-0.48578978,-0.07698822,-1.0503845,-0.55742836,-0.84550285
arith_037_asserted_conflict,37,asserted_conflict,competition,1,6 + 5,11,10,eleven,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 5.
Candidate 1: ten
Candidate 2: eleven
A previous solver selected ten. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",19.25,14.6328125,4.6171875,clean,train,1.3149095,-0.33302832,-0.22243118,0.21903944,-0.33516216,0.45321083,0.3003273
arith_037_explicit_correction,37,explicit_correction,closure,2,6 + 5,11,10,eleven,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 5.
Candidate 1: ten
Candidate 2: eleven
Initial note: ten. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",18.65625,13.859375,4.796875,clean,train,-1.3822719,-0.21697116,0.39408922,0.8238902,1.2411175,1.5397282,2.1614876
arith_037_final_recheck,37,final_recheck,closure,2,6 + 5,11,10,eleven,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 5.
Candidate 1: ten
Candidate 2: eleven
Draft answer: ten. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",18.375,14.15625,4.21875,clean,train,0.8858514,-0.2689476,-0.0020637512,0.098021984,0.19183731,0.40021896,0.65657425
arith_038_clean,38,clean,stable,0,7 + 5,12,14,twelve,fourteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 5.
Candidate 1: twelve
Candidate 2: fourteen
Which candidate is correct?
Answer with exactly one candidate word:",17.984375,18.984375,-1.0,conflict,heldout,1.6440471,0.0,0.0,0.0,0.0,0.0,0.0
arith_038_paraphrase,38,paraphrase,stable,0,7 + 5,12,14,twelve,fourteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 7 + 5 and compare the two choices.
Candidate 1: twelve
Candidate 2: fourteen
Which candidate is correct?
Answer with exactly one candidate word:",18.640625,19.390625,-0.75,conflict,heldout,0.95272,0.103969336,-0.13109589,0.82601404,0.26989126,0.5861883,0.12156868
arith_038_untrusted_conflict,38,untrusted_conflict,competition,1,7 + 5,12,14,twelve,fourteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 5.
Candidate 1: twelve
Candidate 2: fourteen
An unverified note claims that fourteen is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",18.46875,18.453125,0.015625,clean,heldout,-0.0670377,-0.07001877,-0.10048652,0.4811015,0.4336133,1.0951052,1.2189016
arith_038_asserted_conflict,38,asserted_conflict,competition,1,7 + 5,12,14,twelve,fourteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 5.
Candidate 1: twelve
Candidate 2: fourteen
A previous solver selected fourteen. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",18.171875,17.5625,0.609375,clean,heldout,-1.1248299,0.11791301,-0.015398264,0.93265915,1.0951195,1.7461214,1.6705713
arith_038_explicit_correction,38,explicit_correction,closure,2,7 + 5,12,14,twelve,fourteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 5.
Candidate 1: twelve
Candidate 2: fourteen
Initial note: fourteen. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",19.40625,17.609375,1.796875,clean,heldout,-2.3803782,-0.091701984,-0.34463644,1.0597439,1.9042959,2.4475956,2.4121065
arith_038_final_recheck,38,final_recheck,closure,2,7 + 5,12,14,twelve,fourteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 5.
Candidate 1: twelve
Candidate 2: fourteen
Draft answer: fourteen. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",16.9375,17.625,-0.6875,conflict,heldout,0.36493826,0.0945158,-0.18360353,0.40672207,0.14604473,1.0368204,0.8310604
arith_039_clean,39,clean,stable,0,8 + 5,13,11,thirteen,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 8 + 5.
Candidate 1: eleven
Candidate 2: thirteen
Which candidate is correct?
Answer with exactly one candidate word:",21.03125,12.9921875,8.0390625,clean,train,1.6440471,0.0,0.0,0.0,0.0,0.0,0.0
arith_039_paraphrase,39,paraphrase,stable,0,8 + 5,13,11,thirteen,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 8 + 5 and compare the two choices.
Candidate 1: eleven
Candidate 2: thirteen
Which candidate is correct?
Answer with exactly one candidate word:",20.703125,14.828125,5.875,clean,train,5.7992115,-0.35959935,-0.35400867,-1.1482944,-2.056541,-2.4448643,-2.4286003
arith_039_untrusted_conflict,39,untrusted_conflict,competition,1,8 + 5,13,11,thirteen,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 8 + 5.
Candidate 1: eleven
Candidate 2: thirteen
An unverified note claims that eleven is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",20.3125,12.859375,7.453125,clean,train,2.7748818,0.010842085,-0.0012649298,-0.29574823,-0.71469975,-0.62438774,-0.6077852
arith_039_asserted_conflict,39,asserted_conflict,competition,1,8 + 5,13,11,thirteen,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 8 + 5.
Candidate 1: eleven
Candidate 2: thirteen
A previous solver selected eleven. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",20.421875,12.6328125,7.7890625,clean,train,2.3940544,-0.12776315,-0.21590889,-0.28733063,-0.538352,-0.42270947,-0.31079578
arith_039_explicit_correction,39,explicit_correction,closure,2,8 + 5,13,11,thirteen,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 8 + 5.
Candidate 1: eleven
Candidate 2: thirteen
Initial note: eleven. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",18.84375,12.25,6.59375,clean,train,3.542117,0.098840594,0.07268804,-0.8283038,-0.9861345,-0.779109,-1.2892904
arith_039_final_recheck,39,final_recheck,closure,2,8 + 5,13,11,thirteen,eleven,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 8 + 5.
Candidate 1: eleven
Candidate 2: thirteen
Draft answer: eleven. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",17.703125,11.6171875,6.0859375,clean,train,4.2220874,0.17486632,0.074585915,-0.6496086,-1.2917671,-1.3183012,-1.7121458
arith_040_clean,40,clean,stable,0,1 + 6,7,10,seven,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 1 + 6.
Candidate 1: seven
Candidate 2: ten
Which candidate is correct?
Answer with exactly one candidate word:",12.5234375,21.328125,-8.8046875,conflict,heldout,1.6440471,0.0,0.0,0.0,0.0,0.0,0.0
arith_040_paraphrase,40,paraphrase,stable,0,1 + 6,7,10,seven,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 1 + 6 and compare the two choices.
Candidate 1: seven
Candidate 2: ten
Which candidate is correct?
Answer with exactly one candidate word:",15.6640625,19.828125,-4.1640625,conflict,heldout,-1.3320385,0.18727732,-0.24182129,0.007959366,1.270297,1.6128616,2.2487812
arith_040_untrusted_conflict,40,untrusted_conflict,competition,1,1 + 6,7,10,seven,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 1 + 6.
Candidate 1: seven
Candidate 2: ten
An unverified note claims that ten is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",14.4296875,20.171875,-5.7421875,conflict,heldout,-1.2660373,-0.20756948,-0.44728768,-0.33395767,0.40331268,1.9598789,2.568943
arith_040_asserted_conflict,40,asserted_conflict,competition,1,1 + 6,7,10,seven,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 1 + 6.
Candidate 1: seven
Candidate 2: ten
A previous solver selected ten. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",14.953125,20.265625,-5.3125,conflict,heldout,-2.1062064,-0.17039257,-0.30243897,-0.21877098,0.82437325,2.4217873,3.1170864
arith_040_explicit_correction,40,explicit_correction,closure,2,1 + 6,7,10,seven,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 1 + 6.
Candidate 1: seven
Candidate 2: ten
Initial note: ten. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",16.875,18.078125,-1.203125,conflict,heldout,-10.429863,-0.33208597,0.034879684,2.9700727,5.1673355,7.055931,7.8550053
arith_040_final_recheck,40,final_recheck,closure,2,1 + 6,7,10,seven,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 1 + 6.
Candidate 1: seven
Candidate 2: ten
Draft answer: ten. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",17.734375,17.71875,0.015625,clean,heldout,-9.726891,-0.26487917,-0.38956726,1.5518122,4.388872,6.703533,8.044289
arith_041_clean,41,clean,stable,0,2 + 6,8,5,eight,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 6.
Candidate 1: five
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",21.71875,5.3359375,16.382812,clean,train,1.6440471,0.0,0.0,0.0,0.0,0.0,0.0
arith_041_paraphrase,41,paraphrase,stable,0,2 + 6,8,5,eight,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 2 + 6 and compare the two choices.
Candidate 1: five
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",21.078125,8.2578125,12.8203125,clean,train,8.332312,-0.6941471,-0.29518628,-1.4612584,-3.0570211,-3.2687845,-4.7373257
arith_041_untrusted_conflict,41,untrusted_conflict,competition,1,2 + 6,8,5,eight,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 6.
Candidate 1: five
Candidate 2: eight
An unverified note claims that five is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",21.21875,6.21875,15.0,clean,train,3.070712,-0.25294065,-0.29706788,-1.0438485,-0.62577724,-0.49568748,-0.9608879
