task,representation,prompt_id,metric,value
arc_challenge,norm_only_fixed_direction,Mercury_7027230,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_SC_405487,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7032743,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7205135,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,MDSA_2007_4_52,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7103215,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_192168,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_SC_412337,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7162838,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7159775,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7195440,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7017990,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,TIMSS_2007_4_pg90,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7198380,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,NAEP_2005_8_S11+14,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_192290,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7192990,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7217053,leave_one_out_alignment,0.8666666150093079
arc_challenge,norm_only_fixed_direction,Mercury_7179358,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,MCAS_2005_8_5,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,MCAS_2000_8_10,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7187915,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7189823,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_405454,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,MCAS_2012_5_8,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_SC_LBS10040,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7115063,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,MCAS_2015_8_7,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_184765,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,ACTAAP_2013_7_17,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7248238,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_SC_410964,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,MCAS_8_2015_11,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7183733,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,MDSA_2010_5_18,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,LEAP__7_10354,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7282608,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7071365,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_SC_407169,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,ACTAAP_2007_7_5,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7207358,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7245893,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7223038,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_SC_415541,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7236023,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_417146,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7128695,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7270008,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7242743,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_SC_400655,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7100695,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,MSA_2013_8_3,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,MCAS_2013_8_29432,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7042700,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7201705,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,MCAS_1998_8_13,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7138513,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_SC_401663,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,NCEOGA_2013_8_4,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7235813,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7011270,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7228603,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_SC_400339,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_SC_406705,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,MCAS_2010_5_11998,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7029505,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_SC_401286,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7120908,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,MCAS_2010_8_12010,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7008138,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7018148,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,MCAS_2004_8_28,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_176015,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7189035,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7207410,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7233678,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_SC_402101,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_SC_402104,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7183015,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7238963,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,NYSEDREGENTS_2014_4_14,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7004410,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_SC_406939,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7270200,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7135310,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_400885,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_412551,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7193043,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7181685,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,LEAP_2006_8_10412,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,Mercury_7215180,leave_one_out_alignment,1.0
arc_challenge,norm_only_fixed_direction,Mercury_7145513,leave_one_out_alignment,0.8666666746139526
arc_challenge,norm_only_fixed_direction,MEA_2010_8_11,leave_one_out_alignment,0.8666666746139526
lexical_disjoint,direction_only,lexical_016_clean,future_alignment,-0.22348086535930634
lexical_disjoint,direction_only,lexical_016_paraphrase,future_alignment,-0.22693821787834167
lexical_disjoint,direction_only,lexical_016_untrusted_conflict,future_alignment,-0.2233380228281021
lexical_disjoint,direction_only,lexical_016_asserted_conflict,future_alignment,-0.22533150017261505
lexical_disjoint,direction_only,lexical_016_explicit_correction,future_alignment,-0.22070376574993134
lexical_disjoint,direction_only,lexical_016_final_recheck,future_alignment,-0.22909709811210632
lexical_disjoint,direction_only,lexical_017_clean,future_alignment,-0.22246026992797852
lexical_disjoint,direction_only,lexical_017_paraphrase,future_alignment,-0.2266179323196411
lexical_disjoint,direction_only,lexical_017_untrusted_conflict,future_alignment,-0.22306129336357117
lexical_disjoint,direction_only,lexical_017_asserted_conflict,future_alignment,-0.22502674162387848
lexical_disjoint,direction_only,lexical_017_explicit_correction,future_alignment,-0.2197769731283188
lexical_disjoint,direction_only,lexical_017_final_recheck,future_alignment,-0.22807836532592773
lexical_disjoint,direction_only,lexical_018_clean,future_alignment,-0.22210584580898285
lexical_disjoint,direction_only,lexical_018_paraphrase,future_alignment,-0.22510847449302673
lexical_disjoint,direction_only,lexical_018_untrusted_conflict,future_alignment,-0.22342464327812195
lexical_disjoint,direction_only,lexical_018_asserted_conflict,future_alignment,-0.22467264533042908
lexical_disjoint,direction_only,lexical_018_explicit_correction,future_alignment,-0.22004055976867676
lexical_disjoint,direction_only,lexical_018_final_recheck,future_alignment,-0.22950133681297302
lexical_disjoint,direction_only,lexical_019_clean,future_alignment,-0.22230264544487
lexical_disjoint,direction_only,lexical_019_paraphrase,future_alignment,-0.2262500524520874
lexical_disjoint,direction_only,lexical_019_untrusted_conflict,future_alignment,-0.22342467308044434
lexical_disjoint,direction_only,lexical_019_asserted_conflict,future_alignment,-0.22486962378025055
lexical_disjoint,direction_only,lexical_019_explicit_correction,future_alignment,-0.22026775777339935
lexical_disjoint,direction_only,lexical_019_final_recheck,future_alignment,-0.2302069216966629
lexical_disjoint,direction_only,lexical_020_clean,future_alignment,-0.22347545623779297
lexical_disjoint,direction_only,lexical_020_paraphrase,future_alignment,-0.22588028013706207
lexical_disjoint,direction_only,lexical_020_untrusted_conflict,future_alignment,-0.22560225427150726
lexical_disjoint,direction_only,lexical_020_asserted_conflict,future_alignment,-0.226053848862648
lexical_disjoint,direction_only,lexical_020_explicit_correction,future_alignment,-0.22104276716709137
lexical_disjoint,direction_only,lexical_020_final_recheck,future_alignment,-0.22978009283542633
lexical_disjoint,direction_only,lexical_021_clean,future_alignment,-0.22394320368766785
lexical_disjoint,direction_only,lexical_021_paraphrase,future_alignment,-0.22598876059055328
lexical_disjoint,direction_only,lexical_021_untrusted_conflict,future_alignment,-0.2256174236536026
lexical_disjoint,direction_only,lexical_021_asserted_conflict,future_alignment,-0.22616209089756012
lexical_disjoint,direction_only,lexical_021_explicit_correction,future_alignment,-0.22229479253292084
lexical_disjoint,direction_only,lexical_021_final_recheck,future_alignment,-0.23006761074066162
lexical_disjoint,direction_only,lexical_022_clean,future_alignment,-0.22398461401462555
lexical_disjoint,direction_only,lexical_022_paraphrase,future_alignment,-0.22917599976062775
lexical_disjoint,direction_only,lexical_022_untrusted_conflict,future_alignment,-0.22440074384212494
lexical_disjoint,direction_only,lexical_022_asserted_conflict,future_alignment,-0.2247990071773529
lexical_disjoint,direction_only,lexical_022_explicit_correction,future_alignment,-0.2205495536327362
lexical_disjoint,direction_only,lexical_022_final_recheck,future_alignment,-0.23006777465343475
lexical_disjoint,direction_only,lexical_023_clean,future_alignment,-0.22379004955291748
lexical_disjoint,direction_only,lexical_023_paraphrase,future_alignment,-0.22683247923851013
lexical_disjoint,direction_only,lexical_023_untrusted_conflict,future_alignment,-0.22362811863422394
lexical_disjoint,direction_only,lexical_023_asserted_conflict,future_alignment,-0.22542676329612732
lexical_disjoint,direction_only,lexical_023_explicit_correction,future_alignment,-0.22077201306819916
lexical_disjoint,direction_only,lexical_023_final_recheck,future_alignment,-0.22930145263671875
lexical_disjoint,direction_only,lexical_024_clean,future_alignment,-0.22210267186164856
lexical_disjoint,direction_only,lexical_024_paraphrase,future_alignment,-0.22600045800209045
lexical_disjoint,direction_only,lexical_024_untrusted_conflict,future_alignment,-0.22326768934726715
lexical_disjoint,direction_only,lexical_024_asserted_conflict,future_alignment,-0.2240540087223053
lexical_disjoint,direction_only,lexical_024_explicit_correction,future_alignment,-0.21976880729198456
lexical_disjoint,direction_only,lexical_024_final_recheck,future_alignment,-0.22962364554405212
lexical_disjoint,direction_only,lexical_025_clean,future_alignment,-0.221658855676651
lexical_disjoint,direction_only,lexical_025_paraphrase,future_alignment,-0.22565771639347076
lexical_disjoint,direction_only,lexical_025_untrusted_conflict,future_alignment,-0.22224409878253937
lexical_disjoint,direction_only,lexical_025_asserted_conflict,future_alignment,-0.22385616600513458
lexical_disjoint,direction_only,lexical_025_explicit_correction,future_alignment,-0.21957921981811523
lexical_disjoint,direction_only,lexical_025_final_recheck,future_alignment,-0.22927002608776093
lexical_disjoint,direction_only,lexical_026_clean,future_alignment,-0.22074177861213684
lexical_disjoint,direction_only,lexical_026_paraphrase,future_alignment,-0.22574540972709656
lexical_disjoint,direction_only,lexical_026_untrusted_conflict,future_alignment,-0.2230784147977829
lexical_disjoint,direction_only,lexical_026_asserted_conflict,future_alignment,-0.22277532517910004
lexical_disjoint,direction_only,lexical_026_explicit_correction,future_alignment,-0.2186347097158432
lexical_disjoint,direction_only,lexical_026_final_recheck,future_alignment,-0.22955942153930664
lexical_disjoint,direction_only,lexical_027_clean,future_alignment,-0.22394993901252747
lexical_disjoint,direction_only,lexical_027_paraphrase,future_alignment,-0.2269338071346283
lexical_disjoint,direction_only,lexical_027_untrusted_conflict,future_alignment,-0.22503937780857086
lexical_disjoint,direction_only,lexical_027_asserted_conflict,future_alignment,-0.22639532387256622
lexical_disjoint,direction_only,lexical_027_explicit_correction,future_alignment,-0.22101618349552155
lexical_disjoint,direction_only,lexical_027_final_recheck,future_alignment,-0.230256125330925
lexical_disjoint,direction_only,lexical_028_clean,future_alignment,-0.22166676819324493
lexical_disjoint,direction_only,lexical_028_paraphrase,future_alignment,-0.22544658184051514
lexical_disjoint,direction_only,lexical_028_untrusted_conflict,future_alignment,-0.22284643352031708
lexical_disjoint,direction_only,lexical_028_asserted_conflict,future_alignment,-0.22509947419166565
lexical_disjoint,direction_only,lexical_028_explicit_correction,future_alignment,-0.21943306922912598
lexical_disjoint,direction_only,lexical_028_final_recheck,future_alignment,-0.22866788506507874
lexical_disjoint,direction_only,lexical_029_clean,future_alignment,-0.22519682347774506
lexical_disjoint,direction_only,lexical_029_paraphrase,future_alignment,-0.22940848767757416
lexical_disjoint,direction_only,lexical_029_untrusted_conflict,future_alignment,-0.22573593258857727
lexical_disjoint,direction_only,lexical_029_asserted_conflict,future_alignment,-0.22653131186962128
lexical_disjoint,direction_only,lexical_029_explicit_correction,future_alignment,-0.22192718088626862
lexical_disjoint,direction_only,lexical_029_final_recheck,future_alignment,-0.23153625428676605
lexical_disjoint,direction_only,lexical_030_clean,future_alignment,-0.22342835366725922
lexical_disjoint,direction_only,lexical_030_paraphrase,future_alignment,-0.2272389978170395
lexical_disjoint,direction_only,lexical_030_untrusted_conflict,future_alignment,-0.22360491752624512
lexical_disjoint,direction_only,lexical_030_asserted_conflict,future_alignment,-0.2248074859380722
lexical_disjoint,direction_only,lexical_030_explicit_correction,future_alignment,-0.22087718546390533
lexical_disjoint,direction_only,lexical_030_final_recheck,future_alignment,-0.23002031445503235
lexical_disjoint,direction_only,lexical_031_clean,future_alignment,-0.22427909076213837
lexical_disjoint,direction_only,lexical_031_paraphrase,future_alignment,-0.22728274762630463
lexical_disjoint,direction_only,lexical_031_untrusted_conflict,future_alignment,-0.22463668882846832
lexical_disjoint,direction_only,lexical_031_asserted_conflict,future_alignment,-0.22534194588661194
lexical_disjoint,direction_only,lexical_031_explicit_correction,future_alignment,-0.22127822041511536
lexical_disjoint,direction_only,lexical_031_final_recheck,future_alignment,-0.22964763641357422
lexical_disjoint,direction_only,lexical_016_clean,leave_one_out_alignment,-0.3699595630168915
lexical_disjoint,direction_only,lexical_016_paraphrase,leave_one_out_alignment,-0.37401083111763
lexical_disjoint,direction_only,lexical_016_untrusted_conflict,leave_one_out_alignment,-0.3721424341201782
lexical_disjoint,direction_only,lexical_016_asserted_conflict,leave_one_out_alignment,-0.3732781410217285
lexical_disjoint,direction_only,lexical_016_explicit_correction,leave_one_out_alignment,-0.36873114109039307
lexical_disjoint,direction_only,lexical_016_final_recheck,leave_one_out_alignment,-0.3789574205875397
lexical_disjoint,direction_only,lexical_017_clean,leave_one_out_alignment,-0.37073591351509094
lexical_disjoint,direction_only,lexical_017_paraphrase,leave_one_out_alignment,-0.3754546046257019
lexical_disjoint,direction_only,lexical_017_untrusted_conflict,leave_one_out_alignment,-0.3720819354057312
lexical_disjoint,direction_only,lexical_017_asserted_conflict,leave_one_out_alignment,-0.3731100261211395
lexical_disjoint,direction_only,lexical_017_explicit_correction,leave_one_out_alignment,-0.36816564202308655
lexical_disjoint,direction_only,lexical_017_final_recheck,leave_one_out_alignment,-0.3781431019306183
lexical_disjoint,direction_only,lexical_018_clean,leave_one_out_alignment,-0.3689868748188019
lexical_disjoint,direction_only,lexical_018_paraphrase,leave_one_out_alignment,-0.3726760149002075
lexical_disjoint,direction_only,lexical_018_untrusted_conflict,leave_one_out_alignment,-0.3714531362056732
lexical_disjoint,direction_only,lexical_018_asserted_conflict,leave_one_out_alignment,-0.3710184097290039
lexical_disjoint,direction_only,lexical_018_explicit_correction,leave_one_out_alignment,-0.36723390221595764
lexical_disjoint,direction_only,lexical_018_final_recheck,leave_one_out_alignment,-0.3780059218406677
lexical_disjoint,direction_only,lexical_019_clean,leave_one_out_alignment,-0.3703831434249878
lexical_disjoint,direction_only,lexical_019_paraphrase,leave_one_out_alignment,-0.37415996193885803
lexical_disjoint,direction_only,lexical_019_untrusted_conflict,leave_one_out_alignment,-0.3732292950153351
lexical_disjoint,direction_only,lexical_019_asserted_conflict,leave_one_out_alignment,-0.3730376660823822
lexical_disjoint,direction_only,lexical_019_explicit_correction,leave_one_out_alignment,-0.36879876255989075
lexical_disjoint,direction_only,lexical_019_final_recheck,leave_one_out_alignment,-0.3799755871295929
lexical_disjoint,direction_only,lexical_020_clean,leave_one_out_alignment,-0.36990341544151306
lexical_disjoint,direction_only,lexical_020_paraphrase,leave_one_out_alignment,-0.37342900037765503
lexical_disjoint,direction_only,lexical_020_untrusted_conflict,leave_one_out_alignment,-0.37367144227027893
lexical_disjoint,direction_only,lexical_020_asserted_conflict,leave_one_out_alignment,-0.37358683347702026
lexical_disjoint,direction_only,lexical_020_explicit_correction,leave_one_out_alignment,-0.3690505921840668
lexical_disjoint,direction_only,lexical_020_final_recheck,leave_one_out_alignment,-0.3793726861476898
lexical_disjoint,direction_only,lexical_021_clean,leave_one_out_alignment,-0.37175819277763367
lexical_disjoint,direction_only,lexical_021_paraphrase,leave_one_out_alignment,-0.3733229637145996
lexical_disjoint,direction_only,lexical_021_untrusted_conflict,leave_one_out_alignment,-0.37382182478904724
lexical_disjoint,direction_only,lexical_021_asserted_conflict,leave_one_out_alignment,-0.37435951828956604
lexical_disjoint,direction_only,lexical_021_explicit_correction,leave_one_out_alignment,-0.3701684772968292
lexical_disjoint,direction_only,lexical_021_final_recheck,leave_one_out_alignment,-0.3793170750141144
lexical_disjoint,direction_only,lexical_022_clean,leave_one_out_alignment,-0.37161150574684143
lexical_disjoint,direction_only,lexical_022_paraphrase,leave_one_out_alignment,-0.3778090476989746
lexical_disjoint,direction_only,lexical_022_untrusted_conflict,leave_one_out_alignment,-0.3742736577987671
lexical_disjoint,direction_only,lexical_022_asserted_conflict,leave_one_out_alignment,-0.37251827120780945
lexical_disjoint,direction_only,lexical_022_explicit_correction,leave_one_out_alignment,-0.36877140402793884
lexical_disjoint,direction_only,lexical_022_final_recheck,leave_one_out_alignment,-0.3799435794353485
lexical_disjoint,direction_only,lexical_023_clean,leave_one_out_alignment,-0.3705180883407593
lexical_disjoint,direction_only,lexical_023_paraphrase,leave_one_out_alignment,-0.3739524185657501
lexical_disjoint,direction_only,lexical_023_untrusted_conflict,leave_one_out_alignment,-0.37217050790786743
lexical_disjoint,direction_only,lexical_023_asserted_conflict,leave_one_out_alignment,-0.3728642165660858
lexical_disjoint,direction_only,lexical_023_explicit_correction,leave_one_out_alignment,-0.36900395154953003
lexical_disjoint,direction_only,lexical_023_final_recheck,leave_one_out_alignment,-0.37880316376686096
lexical_disjoint,direction_only,lexical_024_clean,leave_one_out_alignment,-0.3711102306842804
lexical_disjoint,direction_only,lexical_024_paraphrase,leave_one_out_alignment,-0.3748275935649872
lexical_disjoint,direction_only,lexical_024_untrusted_conflict,leave_one_out_alignment,-0.3732417821884155
lexical_disjoint,direction_only,lexical_024_asserted_conflict,leave_one_out_alignment,-0.37323570251464844
lexical_disjoint,direction_only,lexical_024_explicit_correction,leave_one_out_alignment,-0.3691923916339874
lexical_disjoint,direction_only,lexical_024_final_recheck,leave_one_out_alignment,-0.37957334518432617
lexical_disjoint,direction_only,lexical_025_clean,leave_one_out_alignment,-0.3687569499015808
lexical_disjoint,direction_only,lexical_025_paraphrase,leave_one_out_alignment,-0.3732174336910248
lexical_disjoint,direction_only,lexical_025_untrusted_conflict,leave_one_out_alignment,-0.3702944815158844
lexical_disjoint,direction_only,lexical_025_asserted_conflict,leave_one_out_alignment,-0.37061506509780884
lexical_disjoint,direction_only,lexical_025_explicit_correction,leave_one_out_alignment,-0.36685195565223694
lexical_disjoint,direction_only,lexical_025_final_recheck,leave_one_out_alignment,-0.3781149685382843
lexical_disjoint,direction_only,lexical_026_clean,leave_one_out_alignment,-0.36800268292427063
lexical_disjoint,direction_only,lexical_026_paraphrase,leave_one_out_alignment,-0.3736104369163513
lexical_disjoint,direction_only,lexical_026_untrusted_conflict,leave_one_out_alignment,-0.3718782365322113
lexical_disjoint,direction_only,lexical_026_asserted_conflict,leave_one_out_alignment,-0.3705788850784302
lexical_disjoint,direction_only,lexical_026_explicit_correction,leave_one_out_alignment,-0.36682888865470886
lexical_disjoint,direction_only,lexical_026_final_recheck,leave_one_out_alignment,-0.3794204294681549
lexical_disjoint,direction_only,lexical_027_clean,leave_one_out_alignment,-0.3714352250099182
lexical_disjoint,direction_only,lexical_027_paraphrase,leave_one_out_alignment,-0.37514975666999817
lexical_disjoint,direction_only,lexical_027_untrusted_conflict,leave_one_out_alignment,-0.37409770488739014
lexical_disjoint,direction_only,lexical_027_asserted_conflict,leave_one_out_alignment,-0.3737252950668335
lexical_disjoint,direction_only,lexical_027_explicit_correction,leave_one_out_alignment,-0.36942070722579956
lexical_disjoint,direction_only,lexical_027_final_recheck,leave_one_out_alignment,-0.381019651889801
lexical_disjoint,direction_only,lexical_028_clean,leave_one_out_alignment,-0.36887127161026
lexical_disjoint,direction_only,lexical_028_paraphrase,leave_one_out_alignment,-0.3723897635936737
lexical_disjoint,direction_only,lexical_028_untrusted_conflict,leave_one_out_alignment,-0.37068960070610046
lexical_disjoint,direction_only,lexical_028_asserted_conflict,leave_one_out_alignment,-0.3729483485221863
lexical_disjoint,direction_only,lexical_028_explicit_correction,leave_one_out_alignment,-0.3671514391899109
lexical_disjoint,direction_only,lexical_028_final_recheck,leave_one_out_alignment,-0.377838134765625
lexical_disjoint,direction_only,lexical_029_clean,leave_one_out_alignment,-0.3712790608406067
lexical_disjoint,direction_only,lexical_029_paraphrase,leave_one_out_alignment,-0.3772883415222168
lexical_disjoint,direction_only,lexical_029_untrusted_conflict,leave_one_out_alignment,-0.3742210268974304
lexical_disjoint,direction_only,lexical_029_asserted_conflict,leave_one_out_alignment,-0.3727838099002838
lexical_disjoint,direction_only,lexical_029_explicit_correction,leave_one_out_alignment,-0.3692432641983032
lexical_disjoint,direction_only,lexical_029_final_recheck,leave_one_out_alignment,-0.38085973262786865
lexical_disjoint,direction_only,lexical_030_clean,leave_one_out_alignment,-0.3685928285121918
lexical_disjoint,direction_only,lexical_030_paraphrase,leave_one_out_alignment,-0.37376099824905396
lexical_disjoint,direction_only,lexical_030_untrusted_conflict,leave_one_out_alignment,-0.3708752691745758
lexical_disjoint,direction_only,lexical_030_asserted_conflict,leave_one_out_alignment,-0.37117692828178406
lexical_disjoint,direction_only,lexical_030_explicit_correction,leave_one_out_alignment,-0.3675428330898285
lexical_disjoint,direction_only,lexical_030_final_recheck,leave_one_out_alignment,-0.37839171290397644
lexical_disjoint,direction_only,lexical_031_clean,leave_one_out_alignment,-0.3728119134902954
lexical_disjoint,direction_only,lexical_031_paraphrase,leave_one_out_alignment,-0.3757680654525757
lexical_disjoint,direction_only,lexical_031_untrusted_conflict,leave_one_out_alignment,-0.37371939420700073
lexical_disjoint,direction_only,lexical_031_asserted_conflict,leave_one_out_alignment,-0.3736666738986969
lexical_disjoint,direction_only,lexical_031_explicit_correction,leave_one_out_alignment,-0.36984124779701233
lexical_disjoint,direction_only,lexical_031_final_recheck,leave_one_out_alignment,-0.37910714745521545
lexical_disjoint,norm_only_fixed_direction,lexical_016_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_016_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_016_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_016_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_016_explicit_correction,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_016_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_017_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_017_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_017_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_017_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_017_explicit_correction,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_017_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_018_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_018_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_018_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_018_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_018_explicit_correction,future_alignment,0.8571428656578064
lexical_disjoint,norm_only_fixed_direction,lexical_018_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_019_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_019_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_019_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_019_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_019_explicit_correction,future_alignment,0.8571428656578064
