prompt_id,graph_id,entity_id,relation_id,condition,mechanism,mechanism_id,clean_label,conflict_label,clean_token_id,conflict_token_id,text,R_L20,R_L21,R_L22,R_L23,R_L24,R_L25,final_clean_logit,final_conflict_logit,pair_choice,dR_L20,dR_L21,dR_L22,dR_L23,dR_L24,dR_L25,DeltaU,D_B_proxy,R_final_margin
g047_clean,47,7,5,clean,stable,0,Gold,Iron,7421,16570,"You are given a small relation graph.
Fact 1: Vera is linked with Wen.
Fact 2: Wen resolves to Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",2.3768473,-0.06275576,-2.0573964,-2.485042,-2.8182592,-2.7007241,26.671875,29.453125,conflict,0.0,0.0,0.0,0.0,0.0,0.0,3.495271,0.0,-2.78125
g047_redundant,47,7,5,redundant,stable,0,Gold,Iron,7421,16570,"You are given a small relation graph.
Fact 1: Vera is linked with Wen.
Fact 2: Wen resolves to Gold.
Confirmation: Vera still goes through Wen.
Confirmation: Wen still points to Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",2.386657,0.465281,-0.34853244,-0.8906102,-0.7437167,-0.34114122,25.125,25.375,conflict,0.009809732,0.5280368,1.708864,1.5944319,2.0745425,2.359583,7.397214,0.009809732,-0.25
g047_irrelevant,47,7,5,irrelevant,stable,0,Gold,Iron,7421,16570,"You are given a small relation graph.
Fact 1: Vera is linked with Wen.
Fact 2: Wen resolves to Gold.
Irrelevant fact: Xio is associated with Red.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",2.4370904,0.19069147,-1.7233864,-2.5586307,-1.8824782,-1.1530893,26.0,28.125,conflict,0.06024313,0.25344723,0.33401,-0.07358861,0.935781,1.5476348,4.9610796,0.06024313,-2.125
g047_paraphrase,47,7,5,paraphrase,stable,0,Gold,Iron,7421,16570,"In this example, Vera reaches Wen.
The destination connected to Wen is Gold.
Based on those two links, select the label for Vera: Gold or Iron.
Answer:",4.549728,3.9811597,6.996291,6.260539,8.325613,6.3006897,23.765625,19.390625,clean,2.1728806,4.0439153,9.053688,8.745581,11.143872,9.001413,22.905664,2.1728806,4.375
g047_weak_distractor,47,7,5,weak_distractor,competition,1,Gold,Iron,7421,16570,"You are given a small relation graph.
Fact 1: Vera is linked with Wen.
Fact 2: Wen resolves to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",1.6533905,-0.17451859,-3.5552819,-4.568187,-6.3437495,-4.2985315,24.390625,30.46875,conflict,-0.72345674,-0.11176282,-1.4978855,-2.0831451,-3.5254903,-1.5978074,-1.0331385,0.11176282,-6.078125
g047_competition_balanced,47,7,5,competition_balanced,competition,1,Gold,Iron,7421,16570,"You are given a small relation graph.
Fact 1: Vera is linked with Wen.
Fact 2: Wen resolves to Gold.
Competing fact: Vera is also associated with Iron.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",2.0513308,-0.5247911,-4.4377136,-6.4554367,-8.043811,-6.522311,24.734375,31.578125,conflict,-0.32551646,-0.46203536,-2.3803172,-3.9703946,-5.2255516,-3.821587,-4.4144382,0.32551646,-6.84375
g047_direct_conflict,47,7,5,direct_conflict,competition,1,Gold,Iron,7421,16570,"You are given a small relation graph.
Fact 1: Vera is linked with Wen.
Fact 2: Wen resolves to Gold.
Direct conflicting fact: Vera resolves to Iron.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",2.2127888,-0.35858917,-4.7758236,-7.4107676,-9.121655,-7.8935623,23.921875,34.03125,conflict,-0.16405845,-0.2958334,-2.7184272,-4.9257255,-6.303396,-5.192838,-6.3041115,0.16405845,-10.109375
g047_closure_update,47,7,5,closure_update,closure,2,Gold,Iron,7421,16570,"You are given a small relation graph.
Fact 1: Vera is linked with Wen.
Old record: Wen resolves to Gold.
Updated record: Wen resolves to Iron, not Gold.
Question: Which label is associated with Vera: Gold or Iron?
Answer with exactly one word:",1.8293957,-0.8910191,-4.967346,-6.02685,-8.905932,-7.4667892,23.359375,31.578125,conflict,-0.5474516,-0.82826334,-2.9099498,-3.5418081,-6.087673,-4.766065,-5.4604454,0.5474516,-8.21875
g047_closure_override,47,7,5,closure_override,closure,2,Gold,Iron,7421,16570,"You are given a rule system.
General rule: items that is linked with Wen receive label Gold.
Override rule: in this case, items that is linked with Wen receive label Iron.
Fact: Vera is linked with Wen.
Question: Which label applies to Vera: Gold or Iron?
Answer with exactly one word:",2.6722274,-0.13335657,-3.5912066,-5.238995,-8.802854,-7.6708317,21.953125,29.15625,conflict,0.29538012,-0.07060081,-1.5338101,-2.753953,-5.9845943,-4.9701076,-4.4520664,0.07060081,-7.203125
g047_exception_override,47,7,5,exception_override,closure,2,Gold,Iron,7421,16570,"You are given a rule system.
General rule: items connected to Wen use label Gold.
Exception: Vera is a special case and uses label Iron.
Fact: Vera is connected to Wen.
Question: Which label applies to Vera: Gold or Iron?
Answer with exactly one word:",3.1045728,0.72890115,-2.6193976,-4.635611,-6.685848,-5.454557,23.015625,29.015625,conflict,0.7277255,0.7916569,-0.5620012,-2.150569,-3.867589,-2.7538328,-1.288655,0.5620012,-6.0
g048_clean,48,8,0,clean,stable,0,Red,Blue,3731,8697,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at Red.
Question: Which label is associated with Yara: Red or Blue?
Answer with exactly one word:",1.5556442,1.789571,2.8066888,2.6226783,1.892312,6.3478107,31.546875,32.875,conflict,0.0,0.0,0.0,0.0,0.0,0.0,3.495271,0.0,-1.328125
g048_redundant,48,8,0,redundant,stable,0,Red,Blue,3731,8697,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at Red.
Confirmation: Yara still goes through Zeno.
Confirmation: Zeno still points to Red.
Question: Which label is associated with Yara: Red or Blue?
Answer with exactly one word:",1.1858392,2.5844488,3.2942948,2.734889,2.3306646,6.7295055,27.28125,28.40625,conflict,-0.36980498,0.79487777,0.48760605,0.11221075,0.43835258,0.3816948,4.245827,0.11221075,-1.125
g048_irrelevant,48,8,0,irrelevant,stable,0,Red,Blue,3731,8697,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at Red.
Irrelevant fact: Nia is associated with Green.
Question: Which label is associated with Yara: Red or Blue?
Answer with exactly one word:",1.6413743,1.7960699,2.7575016,2.5791235,0.7054653,5.322956,30.75,32.65625,conflict,0.085730195,0.0064988136,-0.049187183,-0.043554783,-1.1868467,-1.0248547,2.2413554,0.0064988136,-1.90625
g048_paraphrase,48,8,0,paraphrase,stable,0,Red,Blue,3731,8697,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Red.
Based on those two links, select the label for Yara: Red or Blue.
Answer:",3.4431558,3.9218488,6.2466626,6.762639,5.917746,9.470549,23.9375,22.671875,clean,1.8875116,2.1322777,3.4399738,4.139961,4.025434,3.122738,11.126895,1.8875116,1.265625
g048_weak_distractor,48,8,0,weak_distractor,competition,1,Red,Blue,3731,8697,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Yara: Red or Blue?
Answer with exactly one word:",1.8022336,2.4844966,3.3182316,3.1750162,3.5890846,7.958352,31.484375,31.984375,conflict,0.24658942,0.69492555,0.5115428,0.5523379,1.6967726,1.6105413,5.8679414,0.24658942,-0.5
g048_competition_balanced,48,8,0,competition_balanced,competition,1,Red,Blue,3731,8697,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at Red.
Competing fact: Yara is also associated with Blue.
Question: Which label is associated with Yara: Red or Blue?
Answer with exactly one word:",1.1265374,1.6695081,-0.87927556,-1.4713945,-1.466156,3.2829046,29.796875,34.125,conflict,-0.4291067,-0.12006295,-3.6859643,-4.094073,-3.358468,-3.0649061,-3.4671452,0.12006295,-4.328125
g048_direct_conflict,48,8,0,direct_conflict,competition,1,Red,Blue,3731,8697,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Fact 2: Zeno is located at Red.
Direct conflicting fact: Yara is located at Blue.
Question: Which label is associated with Yara: Red or Blue?
Answer with exactly one word:",1.6306484,2.2706575,-0.19774961,-1.6847129,-0.9938669,4.23956,31.4375,36.125,conflict,0.07500422,0.4810865,-3.0044384,-4.307391,-2.886179,-2.1082506,-2.4371774,0.07500422,-4.6875
g048_closure_update,48,8,0,closure_update,closure,2,Red,Blue,3731,8697,"You are given a small relation graph.
Fact 1: Yara belongs to Zeno.
Old record: Zeno is located at Red.
Updated record: Zeno is located at Blue, not Red.
Question: Which label is associated with Yara: Red or Blue?
Answer with exactly one word:",1.6944947,2.1454158,-0.8651171,-1.9249773,-2.4979649,2.1856823,27.71875,34.125,conflict,0.13885057,0.35584474,-3.6718059,-4.5476556,-4.390277,-4.1621284,-4.7515306,0.13885057,-6.40625
g048_closure_override,48,8,0,closure_override,closure,2,Red,Blue,3731,8697,"You are given a rule system.
General rule: items that belongs to Zeno receive label Red.
Override rule: in this case, items that belongs to Zeno receive label Blue.
Fact: Yara belongs to Zeno.
Question: Which label applies to Yara: Red or Blue?
Answer with exactly one word:",1.3912863,1.7326502,-1.1242533,-2.2930136,-4.0297203,0.36551857,26.5625,33.0,conflict,-0.1643579,-0.056920886,-3.930942,-4.915692,-5.9220324,-5.982292,-6.9231024,0.056920886,-6.4375
g048_exception_override,48,8,0,exception_override,closure,2,Red,Blue,3731,8697,"You are given a rule system.
General rule: items connected to Zeno use label Red.
Exception: Yara is a special case and uses label Blue.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Red or Blue?
Answer with exactly one word:",1.9456888,2.222989,-0.5830345,-2.0551805,-2.5301228,1.3720961,27.0,31.71875,conflict,0.3900447,0.43341804,-3.3897233,-4.677859,-4.422435,-4.9757147,-5.1106844,0.3900447,-4.71875
g049_clean,49,8,1,clean,stable,0,Green,Yellow,7840,25462,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to Green.
Question: Which label is associated with Yara: Green or Yellow?
Answer with exactly one word:",-0.5294999,0.8392459,1.2248293,3.2144217,4.2138014,5.255247,30.984375,31.796875,conflict,0.0,0.0,0.0,0.0,0.0,0.0,3.495271,0.0,-0.8125
g049_redundant,49,8,1,redundant,stable,0,Green,Yellow,7840,25462,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to Green.
Confirmation: Yara still goes through Zeno.
Confirmation: Zeno still points to Green.
Question: Which label is associated with Yara: Green or Yellow?
Answer with exactly one word:",-0.8793861,0.08026576,1.5124174,3.419919,4.799439,5.9130497,28.328125,28.546875,conflict,-0.34988624,-0.75898015,0.28758812,0.20549726,0.58563757,0.6578026,4.2789383,0.20549726,-0.21875
g049_irrelevant,49,8,1,irrelevant,stable,0,Green,Yellow,7840,25462,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to Green.
Irrelevant fact: Nia is associated with North.
Question: Which label is associated with Yara: Green or Yellow?
Answer with exactly one word:",-0.76249456,0.060909986,0.1404934,2.5736623,3.370729,4.736416,28.984375,29.78125,conflict,-0.23299468,-0.7783359,-1.0843359,-0.64075947,-0.8430724,-0.51883125,1.9097799,0.23299468,-0.796875
g049_paraphrase,49,8,1,paraphrase,stable,0,Green,Yellow,7840,25462,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Green.
Based on those two links, select the label for Yara: Green or Yellow.
Answer:",0.19961059,0.9508762,2.9406502,5.1901174,6.840456,6.4324303,23.734375,22.1875,clean,0.7291105,0.11163026,1.7158209,1.9756956,2.6266546,1.1771832,7.313994,0.11163026,1.546875
g049_weak_distractor,49,8,1,weak_distractor,competition,1,Green,Yellow,7840,25462,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Yara: Green or Yellow?
Answer with exactly one word:",-0.9966938,-0.0018341541,-0.12263584,2.1458588,2.634491,5.0334454,30.5625,32.125,conflict,-0.4671939,-0.84108007,-1.3474652,-1.068563,-1.5793104,-0.22180176,1.2980497,0.22180176,-1.5625
g049_competition_balanced,49,8,1,competition_balanced,competition,1,Green,Yellow,7840,25462,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to Green.
Competing fact: Yara is also associated with Yellow.
Question: Which label is associated with Yara: Green or Yellow?
Answer with exactly one word:",-1.3486094,-0.17951712,-1.3789434,0.61299074,0.7307501,2.9611344,29.984375,34.15625,conflict,-0.81910956,-1.0187631,-2.6037726,-2.601431,-3.4830513,-2.2941127,-2.1410983,0.81910956,-4.171875
g049_direct_conflict,49,8,1,direct_conflict,competition,1,Green,Yellow,7840,25462,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to Green.
Direct conflicting fact: Yara maps to Yellow.
Question: Which label is associated with Yara: Green or Yellow?
Answer with exactly one word:",-1.648448,-0.4502843,-1.8093582,-0.3324151,-0.43917036,1.9274807,30.03125,36.625,conflict,-1.1189481,-1.2895303,-3.0341876,-3.5468369,-4.6529717,-3.3277664,-4.0245,1.1189481,-6.59375
g049_closure_update,49,8,1,closure_update,closure,2,Green,Yellow,7840,25462,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Old record: Zeno maps to Green.
Updated record: Zeno maps to Yellow, not Green.
Question: Which label is associated with Yara: Green or Yellow?
Answer with exactly one word:",-1.8300904,-0.6869452,-1.4760838,-0.093301535,-0.53453255,0.9667592,28.734375,34.1875,conflict,-1.3005905,-1.5261911,-2.700913,-3.3077233,-4.748334,-4.288488,-4.3659945,1.3005905,-5.453125
g049_closure_override,49,8,1,closure_override,closure,2,Green,Yellow,7840,25462,"You are given a rule system.
General rule: items that is assigned to Zeno receive label Green.
Override rule: in this case, items that is assigned to Zeno receive label Yellow.
Fact: Yara is assigned to Zeno.
Question: Which label applies to Yara: Green or Yellow?
Answer with exactly one word:",-1.2883484,-0.20469499,-0.6176431,0.79071903,-0.056482315,1.9695816,27.1875,32.03125,conflict,-0.75884855,-1.0439409,-1.8424724,-2.4237027,-4.2702837,-3.2856655,-2.728224,0.75884855,-4.84375
g049_exception_override,49,8,1,exception_override,closure,2,Green,Yellow,7840,25462,"You are given a rule system.
General rule: items connected to Zeno use label Green.
Exception: Yara is a special case and uses label Yellow.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Green or Yellow?
Answer with exactly one word:",-1.065826,-0.5169308,-0.5794673,1.0217972,2.1391869,3.2790232,27.546875,30.0625,conflict,-0.53632617,-1.3561767,-1.8042966,-2.1926246,-2.0746145,-1.976224,-0.6591532,0.53632617,-2.515625
g050_clean,50,8,2,clean,stable,0,North,South,4787,4882,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",1.5408014,1.9752676,-0.08736801,0.50134087,1.0071411,-0.19383812,31.09375,30.34375,clean,0.0,0.0,0.0,0.0,0.0,0.0,3.495271,0.0,0.75
g050_redundant,50,8,2,redundant,stable,0,North,South,4787,4882,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to North.
Confirmation: Yara still goes through Zeno.
Confirmation: Zeno still points to North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",1.2421416,1.9013488,-0.9400902,-0.55159473,0.067438126,-1.1344166,28.21875,28.484375,conflict,-0.2986598,-0.07391882,-0.85272217,-1.0529356,-0.939703,-0.94057846,1.6004897,0.07391882,-0.265625
g050_irrelevant,50,8,2,irrelevant,stable,0,North,South,4787,4882,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to North.
Irrelevant fact: Nia is associated with East.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",1.6846704,1.8191228,-0.69188213,-0.4022503,0.44272614,-0.38172722,30.890625,31.3125,conflict,0.14386904,-0.15614486,-0.6045141,-0.90359116,-0.564415,-0.1878891,2.3974297,0.14386904,-0.421875
g050_paraphrase,50,8,2,paraphrase,stable,0,North,South,4787,4882,"In this example, Yara reaches Zeno.
The destination connected to Zeno is North.
Based on those two links, select the label for Yara: North or South.
Answer:",0.41626787,1.0996304,2.6622314,2.621975,3.1617413,1.6983433,24.265625,22.546875,clean,-1.1245335,-0.8756373,2.7495995,2.120634,2.1546001,1.8921814,7.6275606,0.8756373,1.71875
g050_weak_distractor,50,8,2,weak_distractor,competition,1,North,South,4787,4882,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",0.78003335,1.1269314,-0.7746277,-0.31043434,0.3752346,-0.81993294,30.109375,30.1875,conflict,-0.76076806,-0.8483362,-0.6872597,-0.8117752,-0.6319065,-0.6260948,2.0049882,0.6260948,-0.078125
g050_competition_balanced,50,8,2,competition_balanced,competition,1,North,South,4787,4882,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to North.
Competing fact: Yara is also associated with South.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",0.028086782,-0.07486296,-3.3746605,-3.3170567,-2.5806332,-4.206188,28.8125,31.046875,conflict,-1.5127146,-2.0501306,-3.2872925,-3.8183975,-3.5877743,-4.01235,-4.083311,1.5127146,-2.234375
g050_direct_conflict,50,8,2,direct_conflict,competition,1,North,South,4787,4882,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to North.
Direct conflicting fact: Yara points to South.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",-0.08764577,0.18955708,-3.3721004,-3.6416035,-3.5575638,-5.3397484,29.75,33.1875,conflict,-1.6284472,-1.7857106,-3.2847323,-4.1429443,-4.564705,-5.1459103,-5.3708534,1.6284472,-3.4375
g050_closure_update,50,8,2,closure_update,closure,2,North,South,4787,4882,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Old record: Zeno points to North.
Updated record: Zeno points to South, not North.
Question: Which label is associated with Yara: North or South?
Answer with exactly one word:",-0.7793076,-0.93811727,-3.9342656,-3.7586517,-3.486782,-5.0753975,29.421875,32.90625,conflict,-2.320109,-2.913385,-3.8468976,-4.2599926,-4.493923,-4.8815594,-5.6385136,2.320109,-3.484375
g050_closure_override,50,8,2,closure_override,closure,2,North,South,4787,4882,"You are given a rule system.
General rule: items that is part of Zeno receive label North.
Override rule: in this case, items that is part of Zeno receive label South.
Fact: Yara is part of Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:",-0.44456506,-1.6321175,-4.511076,-5.0393825,-4.5576477,-6.3399906,26.5,31.0,conflict,-1.9853665,-3.6073852,-4.423708,-5.5407233,-5.564789,-6.1461525,-7.7940035,1.9853665,-4.5
g050_exception_override,50,8,2,exception_override,closure,2,North,South,4787,4882,"You are given a rule system.
General rule: items connected to Zeno use label North.
Exception: Yara is a special case and uses label South.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:",0.19246578,-0.9437728,-3.6467867,-4.5187116,-3.9942646,-5.61928,27.3125,30.59375,conflict,-1.3483356,-2.9190404,-3.5594187,-5.0200524,-5.0014057,-5.4254417,-6.3916073,1.3483356,-3.28125
g051_clean,51,8,3,clean,stable,0,East,West,6326,4312,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",1.2587863,3.0107722,2.8220816,4.1428423,5.5130177,8.711984,30.5,31.234375,conflict,0.0,0.0,0.0,0.0,0.0,0.0,3.495271,0.0,-0.734375
g051_redundant,51,8,3,redundant,stable,0,East,West,6326,4312,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label East.
Confirmation: Yara still goes through Zeno.
Confirmation: Zeno still points to East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",1.0400383,2.741445,3.2948527,4.475992,5.730694,8.581049,27.765625,28.109375,conflict,-0.21874797,-0.26932716,0.47277117,0.3331499,0.21767616,-0.13093472,3.8538446,0.13093472,-0.34375
g051_irrelevant,51,8,3,irrelevant,stable,0,East,West,6326,4312,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label East.
Irrelevant fact: Nia is associated with Copper.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",1.5595583,3.391515,3.6419692,4.619193,5.948347,9.241251,29.65625,30.21875,conflict,0.30077195,0.3807428,0.81988764,0.47635078,0.43532944,0.5292673,4.6287537,0.30077195,-0.5625
g051_paraphrase,51,8,3,paraphrase,stable,0,East,West,6326,4312,"In this example, Yara reaches Zeno.
The destination connected to Zeno is East.
Based on those two links, select the label for Yara: East or West.
Answer:",2.0403934,2.6939003,5.0486574,6.462302,8.41883,11.970089,24.25,22.890625,clean,0.78160703,-0.31687188,2.2265759,2.31946,2.9058123,3.2581053,8.860346,0.31687188,1.359375
g051_weak_distractor,51,8,3,weak_distractor,competition,1,East,West,6326,4312,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.9358387,2.2021956,3.3917196,4.980792,7.283247,10.238422,30.171875,30.359375,conflict,-0.32294762,-0.8085766,0.569638,0.83794975,1.7702293,1.5264387,5.826277,0.32294762,-0.1875
g051_competition_balanced,51,8,3,competition_balanced,competition,1,East,West,6326,4312,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label East.
Competing fact: Yara is also associated with West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.15456438,1.4672613,0.60073614,2.5472355,4.876849,7.5150843,28.4375,30.46875,conflict,-1.1042219,-1.5435109,-2.2213454,-1.5956068,-0.6361685,-1.1968994,0.6445098,0.6361685,-2.03125
g051_direct_conflict,51,8,3,direct_conflict,competition,1,East,West,6326,4312,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label East.
Direct conflicting fact: Yara has label West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.04593718,1.5859941,0.24665356,1.2663765,3.2745218,6.319647,29.78125,33.96875,conflict,-1.2128491,-1.4247781,-2.575428,-2.8764658,-2.2384958,-2.3923368,-1.650605,1.2128491,-4.1875
g051_closure_update,51,8,3,closure_update,closure,2,East,West,6326,4312,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Old record: Zeno has label East.
Updated record: Zeno has label West, not East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",0.090355396,0.48893762,-1.1139684,-0.07412195,1.2251072,4.1396112,27.390625,32.21875,conflict,-1.1684309,-2.5218346,-3.93605,-4.2169642,-4.2879105,-4.5723724,-5.2457285,1.1684309,-4.828125
g051_closure_override,51,8,3,closure_override,closure,2,East,West,6326,4312,"You are given a rule system.
General rule: items that is grouped under Zeno receive label East.
Override rule: in this case, items that is grouped under Zeno receive label West.
Fact: Yara is grouped under Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:",-0.0937475,0.8826935,0.22511077,0.872607,2.3988867,5.2197742,26.953125,30.671875,conflict,-1.3525338,-2.1280787,-2.5969708,-3.2702353,-3.114131,-3.4922094,-3.0066984,1.3525338,-3.71875
g051_exception_override,51,8,3,exception_override,closure,2,East,West,6326,4312,"You are given a rule system.
General rule: items connected to Zeno use label East.
Exception: Yara is a special case and uses label West.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:",0.22817457,1.3023485,0.8451266,0.6663785,2.35423,5.087098,26.75,30.296875,conflict,-1.0306118,-1.7084237,-1.9769549,-3.4764638,-3.1587877,-3.6248856,-2.8898094,1.0306118,-3.546875
g052_clean,52,8,4,clean,stable,0,Copper,Silver,42540,14997,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Fact 2: Zeno ends at Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.77292967,0.37199843,-0.5319969,0.5775038,3.4711561,-1.2332702,28.796875,25.75,clean,0.0,0.0,0.0,0.0,0.0,0.0,3.495271,0.0,3.046875
g052_redundant,52,8,4,redundant,stable,0,Copper,Silver,42540,14997,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Fact 2: Zeno ends at Copper.
Confirmation: Yara still goes through Zeno.
Confirmation: Zeno still points to Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.020244598,-0.056540012,-1.0460193,-0.6458615,2.5032015,-1.7109513,27.875,25.015625,clean,-0.75268507,-0.42853844,-0.5140224,-1.2233653,-0.96795464,-0.47768116,1.7989308,0.42853844,2.859375
g052_irrelevant,52,8,4,irrelevant,stable,0,Copper,Silver,42540,14997,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Fact 2: Zeno ends at Copper.
Irrelevant fact: Nia is associated with Gold.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.17398834,0.70692694,-2.6480422,-2.4652753,-1.0376244,-4.900696,30.046875,30.765625,conflict,-0.5989413,0.3349285,-2.1160452,-3.042779,-4.5087805,-3.6674256,-3.3074777,0.3349285,-0.71875
g052_paraphrase,52,8,4,paraphrase,stable,0,Copper,Silver,42540,14997,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Copper.
Based on those two links, select the label for Yara: Copper or Silver.
Answer:",-2.7578516,-2.3268595,-1.2764916,0.6647997,2.7212257,-1.2933289,22.640625,20.203125,clean,-3.5307813,-2.6988578,-0.74449474,0.08729589,-0.7499304,-0.060058713,2.2265348,0.060058713,2.4375
g052_weak_distractor,52,8,4,weak_distractor,competition,1,Copper,Silver,42540,14997,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Fact 2: Zeno ends at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.21707141,0.30413628,-2.6517105,-2.4119153,0.8002434,-3.3050778,29.03125,28.4375,clean,-0.55585825,-0.06786215,-2.1197135,-2.989419,-2.6709127,-2.0718076,-1.4268687,0.06786215,0.59375
g052_competition_balanced,52,8,4,competition_balanced,competition,1,Copper,Silver,42540,14997,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Fact 2: Zeno ends at Copper.
Competing fact: Yara is also associated with Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.01026082,-0.09739137,-5.0384946,-5.918289,-4.464937,-7.234142,28.171875,32.125,conflict,-0.76266885,-0.4693898,-4.506498,-6.495793,-7.9360933,-6.0008717,-9.181276,0.4693898,-3.953125
g052_direct_conflict,52,8,4,direct_conflict,competition,1,Copper,Silver,42540,14997,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Fact 2: Zeno ends at Copper.
Direct conflicting fact: Yara ends at Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",-0.37833357,0.048552513,-5.1861,-5.643845,-4.1545596,-6.9000454,30.234375,33.34375,conflict,-1.1512632,-0.32344592,-4.6541033,-6.221349,-7.6257157,-5.666775,-8.7690735,0.32344592,-3.109375
