prompt_id,graph_id,entity_id,relation_id,condition,mechanism,mechanism_id,clean_label,conflict_label,clean_token_id,conflict_token_id,text,R_L12,R_L13,R_L14,R_L15,final_clean_logit,final_conflict_logit,pair_choice,dR_L12,dR_L13,dR_L14,dR_L15,DeltaU,D_B_proxy,R_final_margin
g052_competition_balanced,52,8,4,competition_balanced,competition,1,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Fact 2: Zeno ends at Copper.
Competing fact: Yara is also associated with Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.17122763,0.16042769,-0.8168669,0.031171799,18.28125,18.25,clean,0.03760399,-0.08459014,-0.14486635,-0.34088516,-0.27476373,0.03760399,0.03125
g052_direct_conflict,52,8,4,direct_conflict,competition,1,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Fact 2: Zeno ends at Copper.
Direct conflicting fact: Yara ends at Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.15622725,0.24888575,-0.67879564,-0.017801285,17.96875,18.0,conflict,0.022603601,0.0038679242,-0.0067951083,-0.38985825,-0.26106298,0.0038679242,-0.03125
g052_closure_update,52,8,4,closure_update,closure,2,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Yara routes through Zeno.
Old record: Zeno ends at Copper.
Updated record: Zeno ends at Silver, not Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",0.16294536,0.22350395,-0.6852428,-0.55114555,16.609375,17.171875,conflict,0.029321715,-0.02151388,-0.013242245,-0.9232025,-0.7575233,0.013242245,-0.5625
g052_closure_override,52,8,4,closure_override,closure,2,Copper,Silver,43640,15347,"You are given a rule system.
General rule: items that routes through Zeno receive label Copper.
Override rule: in this case, items that routes through Zeno receive label Silver.
Fact: Yara routes through Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",0.113170475,0.13230103,-0.80653787,-0.21558952,19.796875,20.015625,conflict,-0.02045317,-0.112716794,-0.13453734,-0.5876465,-0.51039964,0.02045317,-0.21875
g052_exception_override,52,8,4,exception_override,closure,2,Copper,Silver,43640,15347,"You are given a rule system.
General rule: items connected to Zeno use label Copper.
Exception: Yara is a special case and uses label Silver.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",0.25055945,0.35720718,-0.72778666,-0.11522865,20.171875,20.28125,conflict,0.116935804,0.11218935,-0.055786133,-0.4872856,-0.33680168,0.055786133,-0.109375
g053_clean,53,8,5,clean,stable,0,Gold,Iron,7573,16979,"You are given a small relation graph.
Fact 1: Yara is linked with Zeno.
Fact 2: Zeno resolves to Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",-0.41863117,-0.14374042,0.9782633,1.0200653,19.203125,18.1875,clean,0.0,0.0,0.0,0.0,0.096519895,0.0,1.015625
g053_redundant,53,8,5,redundant,stable,0,Gold,Iron,7573,16979,"You are given a small relation graph.
Fact 1: Yara is linked with Zeno.
Fact 2: Zeno resolves to Gold.
Confirmation: Yara still goes through Zeno.
Confirmation: Zeno still points to Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",-0.45138487,-0.24268311,0.7361567,0.925148,19.890625,18.96875,clean,-0.032753706,-0.0989427,-0.24210662,-0.0949173,-0.09159503,0.032753706,0.921875
g053_irrelevant,53,8,5,irrelevant,stable,0,Gold,Iron,7573,16979,"You are given a small relation graph.
Fact 1: Yara is linked with Zeno.
Fact 2: Zeno resolves to Gold.
Irrelevant fact: Nia is associated with Red.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",-0.32837915,-0.053350985,1.0004902,1.3110123,19.953125,18.640625,clean,0.09025201,0.09038943,0.02222687,0.29094696,0.39813694,0.02222687,1.3125
g053_paraphrase,53,8,5,paraphrase,stable,0,Gold,Iron,7573,16979,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Gold.
Based on those two links, select the label for Yara: Gold or Iron.
Answer:",-0.07724506,0.33004802,1.5773532,2.0989227,22.734375,20.640625,clean,0.3413861,0.47378844,0.5990899,1.0788574,1.4098303,0.3413861,2.09375
g053_weak_distractor,53,8,5,weak_distractor,competition,1,Gold,Iron,7573,16979,"You are given a small relation graph.
Fact 1: Yara is linked with Zeno.
Fact 2: Zeno resolves to Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",-0.24608016,-0.04976359,1.046563,1.414669,20.28125,18.859375,clean,0.172551,0.093976825,0.06829971,0.39460373,0.51948625,0.06829971,1.421875
g053_competition_balanced,53,8,5,competition_balanced,competition,1,Gold,Iron,7573,16979,"You are given a small relation graph.
Fact 1: Yara is linked with Zeno.
Fact 2: Zeno resolves to Gold.
Competing fact: Yara is also associated with Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",-0.2292922,-0.004444957,1.1030209,1.1829185,19.78125,18.59375,clean,0.18933897,0.13929546,0.12475759,0.16285324,0.33462194,0.12475759,1.1875
g053_direct_conflict,53,8,5,direct_conflict,competition,1,Gold,Iron,7573,16979,"You are given a small relation graph.
Fact 1: Yara is linked with Zeno.
Fact 2: Zeno resolves to Gold.
Direct conflicting fact: Yara resolves to Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",-0.14616233,-0.01987654,1.042326,1.5180244,20.25,18.734375,clean,0.27246884,0.123863876,0.064062655,0.49795914,0.63061506,0.064062655,1.515625
g053_closure_update,53,8,5,closure_update,closure,2,Gold,Iron,7573,16979,"You are given a small relation graph.
Fact 1: Yara is linked with Zeno.
Old record: Zeno resolves to Gold.
Updated record: Zeno resolves to Iron, not Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",-0.08588381,0.045131624,0.84674954,1.1804657,20.21875,19.03125,clean,0.33274734,0.18887204,-0.13151377,0.16040039,0.27395013,0.13151377,1.1875
g053_closure_override,53,8,5,closure_override,closure,2,Gold,Iron,7573,16979,"You are given a rule system.
General rule: items that is linked with Zeno receive label Gold.
Override rule: in this case, items that is linked with Zeno receive label Iron.
Fact: Yara is linked with Zeno.
Question: Which label applies to Yara: Gold or Iron?
Answer with exactly one word:",-0.1279919,0.24428314,1.2470212,0.94161224,21.171875,20.234375,clean,0.29063928,0.38802356,0.26875788,-0.078453064,0.21491876,0.078453064,0.9375
g053_exception_override,53,8,5,exception_override,closure,2,Gold,Iron,7573,16979,"You are given a rule system.
General rule: items connected to Zeno use label Gold.
Exception: Yara is a special case and uses label Iron.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Gold or Iron?
Answer with exactly one word:",-0.20640916,0.17811865,1.1602446,1.096941,21.34375,20.25,clean,0.21222201,0.32185906,0.18198127,0.07687569,0.30830213,0.07687569,1.09375
g054_clean,54,9,0,clean,stable,0,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Orla belongs to Pavel.
Fact 2: Pavel is located at Red.
Question: Which label is associated with Orla: Red or Blue?
Answer with exactly one word:",-0.09413984,-0.077563524,0.7469884,0.45864487,18.84375,18.375,clean,0.0,0.0,0.0,0.0,0.096519895,0.0,0.46875
g054_redundant,54,9,0,redundant,stable,0,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Orla belongs to Pavel.
Fact 2: Pavel is located at Red.
Confirmation: Orla still goes through Pavel.
Confirmation: Pavel still points to Red.
Question: Which label is associated with Orla: Red or Blue?
Answer with exactly one word:",-0.16990948,-0.15216154,0.67127585,0.40089798,19.375,18.96875,clean,-0.07576964,-0.074598014,-0.07571256,-0.057746887,-0.0036510974,0.057746887,0.40625
g054_irrelevant,54,9,0,irrelevant,stable,0,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Orla belongs to Pavel.
Fact 2: Pavel is located at Red.
Irrelevant fact: Rin is associated with Green.
Question: Which label is associated with Orla: Red or Blue?
Answer with exactly one word:",-0.062172145,-0.07096696,0.64574695,0.30644035,19.21875,18.90625,clean,0.031967692,0.0065965652,-0.10124147,-0.15220451,-0.07188701,0.0065965652,0.3125
g054_paraphrase,54,9,0,paraphrase,stable,0,Red,Blue,3816,8868,"In this example, Orla reaches Pavel.
The destination connected to Pavel is Red.
Based on those two links, select the label for Orla: Red or Blue.
Answer:",-0.22263649,-0.4317677,0.50672984,0.53292274,22.046875,21.515625,clean,-0.12849665,-0.35420418,-0.24025857,0.07427788,0.009428404,0.07427788,0.53125
g054_weak_distractor,54,9,0,weak_distractor,competition,1,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Orla belongs to Pavel.
Fact 2: Pavel is located at Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Orla: Red or Blue?
Answer with exactly one word:",0.12359659,0.10670918,0.84435916,0.88747406,19.4375,18.546875,clean,0.21773642,0.1842727,0.097370744,0.4288292,0.58152944,0.097370744,0.890625
g054_competition_balanced,54,9,0,competition_balanced,competition,1,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Orla belongs to Pavel.
Fact 2: Pavel is located at Red.
Competing fact: Orla is also associated with Blue.
Question: Which label is associated with Orla: Red or Blue?
Answer with exactly one word:",-0.023817308,-0.038758755,0.5791149,0.2744732,19.390625,19.109375,clean,0.07032253,0.03880477,-0.1678735,-0.18417168,-0.11307118,0.03880477,0.28125
g054_direct_conflict,54,9,0,direct_conflict,competition,1,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Orla belongs to Pavel.
Fact 2: Pavel is located at Red.
Direct conflicting fact: Orla is located at Blue.
Question: Which label is associated with Orla: Red or Blue?
Answer with exactly one word:",0.022071525,-0.003875196,0.668831,0.46576118,20.171875,19.703125,clean,0.11621136,0.07368833,-0.078157425,0.0071163177,0.1041669,0.0071163177,0.46875
g054_closure_update,54,9,0,closure_update,closure,2,Red,Blue,3816,8868,"You are given a small relation graph.
Fact 1: Orla belongs to Pavel.
Old record: Pavel is located at Red.
Updated record: Pavel is located at Blue, not Red.
Question: Which label is associated with Orla: Red or Blue?
Answer with exactly one word:",-0.18823966,-0.22123128,0.24165404,-0.3502388,19.90625,20.25,conflict,-0.09409983,-0.14366776,-0.5053344,-0.80888367,-0.85067415,0.09409983,-0.34375
g054_closure_override,54,9,0,closure_override,closure,2,Red,Blue,3816,8868,"You are given a rule system.
General rule: items that belongs to Pavel receive label Red.
Override rule: in this case, items that belongs to Pavel receive label Blue.
Fact: Orla belongs to Pavel.
Question: Which label applies to Orla: Red or Blue?
Answer with exactly one word:",-0.0387472,-0.10909429,0.47812557,-0.05570793,19.59375,19.640625,conflict,0.055392638,-0.031530768,-0.26886284,-0.5143528,-0.46407622,0.031530768,-0.046875
g054_exception_override,54,9,0,exception_override,closure,2,Red,Blue,3816,8868,"You are given a rule system.
General rule: items connected to Pavel use label Red.
Exception: Orla is a special case and uses label Blue.
Fact: Orla is connected to Pavel.
Question: Which label applies to Orla: Red or Blue?
Answer with exactly one word:",-0.06699883,-0.12393266,0.2907269,-0.8264961,19.796875,20.625,conflict,0.027141005,-0.046369135,-0.45626152,-1.285141,-1.2412622,0.027141005,-0.828125
g055_clean,55,9,1,clean,stable,0,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Orla is assigned to Pavel.
Fact 2: Pavel maps to Green.
Question: Which label is associated with Orla: Green or Yellow?
Answer with exactly one word:",0.52940077,0.50065804,0.7731066,1.0468445,18.296875,17.25,clean,0.0,0.0,0.0,0.0,0.096519895,0.0,1.046875
g055_redundant,55,9,1,redundant,stable,0,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Orla is assigned to Pavel.
Fact 2: Pavel maps to Green.
Confirmation: Orla still goes through Pavel.
Confirmation: Pavel still points to Green.
Question: Which label is associated with Orla: Green or Yellow?
Answer with exactly one word:",0.53221273,0.49611542,0.66178226,0.8998394,18.921875,18.015625,clean,0.0028119683,-0.004542619,-0.11132431,-0.14700508,-0.075919904,0.0028119683,0.90625
g055_irrelevant,55,9,1,irrelevant,stable,0,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Orla is assigned to Pavel.
Fact 2: Pavel maps to Green.
Irrelevant fact: Rin is associated with North.
Question: Which label is associated with Orla: Green or Yellow?
Answer with exactly one word:",0.6290522,0.64287543,0.85659516,1.3133812,19.46875,18.15625,clean,0.099651456,0.1422174,0.08348858,0.2665367,0.40587097,0.08348858,1.3125
g055_paraphrase,55,9,1,paraphrase,stable,0,Green,Yellow,7997,26541,"In this example, Orla reaches Pavel.
The destination connected to Pavel is Green.
Based on those two links, select the label for Orla: Green or Yellow.
Answer:",0.61949974,0.58848476,0.7019608,0.13051224,21.234375,21.09375,clean,0.09009898,0.08782673,-0.07114577,-0.91633224,-0.7441793,0.07114577,0.140625
g055_weak_distractor,55,9,1,weak_distractor,competition,1,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Orla is assigned to Pavel.
Fact 2: Pavel maps to Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Orla: Green or Yellow?
Answer with exactly one word:",0.58614266,0.5366374,0.7068696,0.97647095,18.796875,17.8125,clean,0.056741893,0.03597939,-0.06623697,-0.070373535,0.023029655,0.03597939,0.984375
g055_competition_balanced,55,9,1,competition_balanced,competition,1,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Orla is assigned to Pavel.
Fact 2: Pavel maps to Green.
Competing fact: Orla is also associated with Yellow.
Question: Which label is associated with Orla: Green or Yellow?
Answer with exactly one word:",0.49477464,0.4411949,0.4125905,0.23937035,19.015625,18.78125,clean,-0.034626126,-0.059463143,-0.36051607,-0.80747414,-0.7799256,0.034626126,0.234375
g055_direct_conflict,55,9,1,direct_conflict,competition,1,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Orla is assigned to Pavel.
Fact 2: Pavel maps to Green.
Direct conflicting fact: Orla maps to Yellow.
Question: Which label is associated with Orla: Green or Yellow?
Answer with exactly one word:",0.55601513,0.516632,0.66499305,0.6547394,20.03125,19.375,clean,0.026614368,0.015973985,-0.10811353,-0.3921051,-0.29399645,0.015973985,0.65625
g055_closure_update,55,9,1,closure_update,closure,2,Green,Yellow,7997,26541,"You are given a small relation graph.
Fact 1: Orla is assigned to Pavel.
Old record: Pavel maps to Green.
Updated record: Pavel maps to Yellow, not Green.
Question: Which label is associated with Orla: Green or Yellow?
Answer with exactly one word:",0.41765806,0.3737231,0.39203095,0.093896866,19.328125,19.234375,clean,-0.111742705,-0.12693495,-0.38107562,-0.9529476,-0.9415893,0.111742705,0.09375
g055_closure_override,55,9,1,closure_override,closure,2,Green,Yellow,7997,26541,"You are given a rule system.
General rule: items that is assigned to Pavel receive label Green.
Override rule: in this case, items that is assigned to Pavel receive label Yellow.
Fact: Orla is assigned to Pavel.
Question: Which label applies to Orla: Green or Yellow?
Answer with exactly one word:",0.55675346,0.51365185,0.34524918,0.54958916,18.75,18.203125,clean,0.02735269,0.012993813,-0.4278574,-0.49725533,-0.49665993,0.012993813,0.546875
g055_exception_override,55,9,1,exception_override,closure,2,Green,Yellow,7997,26541,"You are given a rule system.
General rule: items connected to Pavel use label Green.
Exception: Orla is a special case and uses label Yellow.
Fact: Orla is connected to Pavel.
Question: Which label applies to Orla: Green or Yellow?
Answer with exactly one word:",0.57160735,0.56909895,0.11987162,-0.43134117,19.40625,19.84375,conflict,0.042206585,0.068440914,-0.65323496,-1.4781857,-1.4624786,0.042206585,-0.4375
g056_clean,56,9,2,clean,stable,0,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Orla is part of Pavel.
Fact 2: Pavel points to North.
Question: Which label is associated with Orla: North or South?
Answer with exactly one word:",0.3527093,0.49578887,0.7683406,1.906208,19.6875,17.78125,clean,0.0,0.0,0.0,0.0,0.096519895,0.0,1.90625
g056_redundant,56,9,2,redundant,stable,0,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Orla is part of Pavel.
Fact 2: Pavel points to North.
Confirmation: Orla still goes through Pavel.
Confirmation: Pavel still points to North.
Question: Which label is associated with Orla: North or South?
Answer with exactly one word:",0.26029158,0.41463566,0.65649295,1.4497871,19.859375,18.40625,clean,-0.09241772,-0.081153214,-0.11184764,-0.4564209,-0.38564003,0.081153214,1.453125
g056_irrelevant,56,9,2,irrelevant,stable,0,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Orla is part of Pavel.
Fact 2: Pavel points to North.
Irrelevant fact: Rin is associated with East.
Question: Which label is associated with Orla: North or South?
Answer with exactly one word:",0.3540902,0.55821407,0.7765465,1.8074913,20.578125,18.765625,clean,0.0013809204,0.062425196,0.008205891,-0.098716736,0.01918497,0.0013809204,1.8125
g056_paraphrase,56,9,2,paraphrase,stable,0,North,South,4892,4987,"In this example, Orla reaches Pavel.
The destination connected to Pavel is North.
Based on those two links, select the label for Orla: North or South.
Answer:",0.361921,0.40718997,0.8588804,2.6635742,22.671875,20.0,clean,0.009211719,-0.08859891,0.09053981,0.7573662,0.8094298,0.009211719,2.671875
g056_weak_distractor,56,9,2,weak_distractor,competition,1,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Orla is part of Pavel.
Fact 2: Pavel points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Orla: North or South?
Answer with exactly one word:",0.41655886,0.5541546,0.72992206,1.730772,19.84375,18.109375,clean,0.06384957,0.058365703,-0.03841853,-0.17543602,-0.059792005,0.03841853,1.734375
g056_competition_balanced,56,9,2,competition_balanced,competition,1,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Orla is part of Pavel.
Fact 2: Pavel points to North.
Competing fact: Orla is also associated with South.
Question: Which label is associated with Orla: North or South?
Answer with exactly one word:",0.24268177,0.35627556,0.5175276,0.91566086,19.203125,18.296875,clean,-0.11002752,-0.13951331,-0.250813,-0.9905472,-0.93515307,0.11002752,0.90625
g056_direct_conflict,56,9,2,direct_conflict,competition,1,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Orla is part of Pavel.
Fact 2: Pavel points to North.
Direct conflicting fact: Orla points to South.
Question: Which label is associated with Orla: North or South?
Answer with exactly one word:",0.29667443,0.43400735,0.62206244,1.4141922,20.34375,18.9375,clean,-0.056034863,-0.061781526,-0.14627814,-0.49201584,-0.42197055,0.056034863,1.40625
g056_closure_update,56,9,2,closure_update,closure,2,North,South,4892,4987,"You are given a small relation graph.
Fact 1: Orla is part of Pavel.
Old record: Pavel points to North.
Updated record: Pavel points to South, not North.
Question: Which label is associated with Orla: North or South?
Answer with exactly one word:",0.22525543,0.32123843,0.4319954,0.91030693,20.515625,19.59375,clean,-0.12745386,-0.17455044,-0.3363452,-0.9959011,-0.9764138,0.12745386,0.921875
g056_closure_override,56,9,2,closure_override,closure,2,North,South,4892,4987,"You are given a rule system.
General rule: items that is part of Pavel receive label North.
Override rule: in this case, items that is part of Pavel receive label South.
Fact: Orla is part of Pavel.
Question: Which label applies to Orla: North or South?
Answer with exactly one word:",0.36193055,0.45501363,0.6055448,1.4412346,20.609375,19.15625,clean,0.009221256,-0.04077524,-0.16279578,-0.46497345,-0.3909094,0.009221256,1.453125
g056_exception_override,56,9,2,exception_override,closure,2,North,South,4892,4987,"You are given a rule system.
General rule: items connected to Pavel use label North.
Exception: Orla is a special case and uses label South.
Fact: Orla is connected to Pavel.
Question: Which label applies to Orla: North or South?
Answer with exactly one word:",0.27491483,0.32883373,0.4047823,0.5842991,20.546875,19.96875,clean,-0.07779446,-0.16695514,-0.3635583,-1.321909,-1.2780005,0.07779446,0.578125
g057_clean,57,9,3,clean,stable,0,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Orla is grouped under Pavel.
Fact 2: Pavel has label East.
Question: Which label is associated with Orla: East or West?
Answer with exactly one word:",0.13131148,0.08308044,-0.29899347,-0.11798096,16.515625,16.640625,conflict,0.0,0.0,0.0,0.0,0.096519895,0.0,-0.125
g057_redundant,57,9,3,redundant,stable,0,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Orla is grouped under Pavel.
Fact 2: Pavel has label East.
Confirmation: Orla still goes through Pavel.
Confirmation: Pavel still points to East.
Question: Which label is associated with Orla: East or West?
Answer with exactly one word:",0.14154023,0.13465661,-0.21180618,-0.21516037,16.625,16.84375,conflict,0.010228753,0.051576167,0.08718729,-0.09717941,0.045896083,0.010228753,-0.21875
g057_irrelevant,57,9,3,irrelevant,stable,0,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Orla is grouped under Pavel.
Fact 2: Pavel has label East.
Irrelevant fact: Rin is associated with Copper.
Question: Which label is associated with Orla: East or West?
Answer with exactly one word:",0.15764728,0.104739904,-0.17061996,0.33306694,17.34375,17.015625,clean,0.026335806,0.021659464,0.1283735,0.4510479,0.56090385,0.021659464,0.328125
g057_paraphrase,57,9,3,paraphrase,stable,0,East,West,6460,4410,"In this example, Orla reaches Pavel.
The destination connected to Pavel is East.
Based on those two links, select the label for Orla: East or West.
Answer:",0.42766887,0.48851654,0.36861086,1.2915936,21.4375,20.140625,clean,0.2963574,0.4054361,0.6676043,1.4095745,1.7195935,0.2963574,1.296875
g057_weak_distractor,57,9,3,weak_distractor,competition,1,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Orla is grouped under Pavel.
Fact 2: Pavel has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Orla: East or West?
Answer with exactly one word:",0.3261111,0.30605844,-0.22099006,-0.21769905,16.875,17.09375,conflict,0.19479963,0.222978,0.07800341,-0.099718094,0.09248644,0.07800341,-0.21875
g057_competition_balanced,57,9,3,competition_balanced,competition,1,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Orla is grouped under Pavel.
Fact 2: Pavel has label East.
Competing fact: Orla is also associated with West.
Question: Which label is associated with Orla: East or West?
Answer with exactly one word:",0.2074017,0.15434393,-0.3079219,-0.7002907,16.0625,16.765625,conflict,0.07609022,0.07126349,-0.008928418,-0.5823097,-0.4208032,0.008928418,-0.703125
g057_direct_conflict,57,9,3,direct_conflict,competition,1,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Orla is grouped under Pavel.
Fact 2: Pavel has label East.
Direct conflicting fact: Orla has label West.
Question: Which label is associated with Orla: East or West?
Answer with exactly one word:",0.2519119,0.22825617,-0.16513968,-0.315897,17.203125,17.515625,conflict,0.12060043,0.14517573,0.1338538,-0.19791603,-0.0018641502,0.12060043,-0.3125
g057_closure_update,57,9,3,closure_update,closure,2,East,West,6460,4410,"You are given a small relation graph.
Fact 1: Orla is grouped under Pavel.
Old record: Pavel has label East.
Updated record: Pavel has label West, not East.
Question: Which label is associated with Orla: East or West?
Answer with exactly one word:",0.2099882,0.1343207,-0.29796398,-0.62597084,18.140625,18.765625,conflict,0.07867673,0.051240265,0.0010294914,-0.5079899,-0.35221475,0.0010294914,-0.625
g057_closure_override,57,9,3,closure_override,closure,2,East,West,6460,4410,"You are given a rule system.
General rule: items that is grouped under Pavel receive label East.
Override rule: in this case, items that is grouped under Pavel receive label West.
Fact: Orla is grouped under Pavel.
Question: Which label applies to Orla: East or West?
Answer with exactly one word:",0.27488643,0.23953928,-0.24368548,-0.29746246,18.25,18.546875,conflict,0.14357495,0.15645884,0.055307984,-0.1794815,-0.006055072,0.055307984,-0.296875
g057_exception_override,57,9,3,exception_override,closure,2,East,West,6460,4410,"You are given a rule system.
General rule: items connected to Pavel use label East.
Exception: Orla is a special case and uses label West.
Fact: Orla is connected to Pavel.
Question: Which label applies to Orla: East or West?
Answer with exactly one word:",0.22172238,0.14769581,-0.32182503,-1.1854687,18.5,19.6875,conflict,0.0904109,0.06461537,-0.02283156,-1.0674877,-0.8712664,0.02283156,-1.1875
g058_clean,58,9,4,clean,stable,0,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Orla routes through Pavel.
Fact 2: Pavel ends at Copper.
Question: Which label is associated with Orla: Copper or Silver?
Answer with exactly one word:",0.26316327,0.36831445,-0.7777101,1.1643143,16.9375,15.78125,clean,0.0,0.0,0.0,0.0,0.096519895,0.0,1.15625
g058_redundant,58,9,4,redundant,stable,0,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Orla routes through Pavel.
Fact 2: Pavel ends at Copper.
Confirmation: Orla still goes through Pavel.
Confirmation: Pavel still points to Copper.
Question: Which label is associated with Orla: Copper or Silver?
Answer with exactly one word:",0.28178474,0.36614966,-0.7759588,1.1432381,17.765625,16.625,clean,0.018621475,-0.002164781,0.0017513037,-0.021076202,0.07962762,0.0017513037,1.140625
g058_irrelevant,58,9,4,irrelevant,stable,0,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Orla routes through Pavel.
Fact 2: Pavel ends at Copper.
Irrelevant fact: Rin is associated with Gold.
Question: Which label is associated with Orla: Copper or Silver?
Answer with exactly one word:",0.2606629,0.27008665,-0.8963291,-0.40188217,15.9921875,16.390625,conflict,-0.0025003552,-0.0982278,-0.118619025,-1.5661964,-1.4010262,0.0025003552,-0.3984375
g058_paraphrase,58,9,4,paraphrase,stable,0,Copper,Silver,43640,15347,"In this example, Orla reaches Pavel.
The destination connected to Pavel is Copper.
Based on those two links, select the label for Orla: Copper or Silver.
Answer:",0.3509278,0.49345398,-0.42580462,1.4822559,21.96875,20.484375,clean,0.08776453,0.12513953,0.35190547,0.31794167,0.537349,0.08776453,1.484375
g058_weak_distractor,58,9,4,weak_distractor,competition,1,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Orla routes through Pavel.
Fact 2: Pavel ends at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Orla: Copper or Silver?
Answer with exactly one word:",0.26724735,0.29407156,-0.93267256,0.99991035,18.4375,17.4375,clean,0.0040840805,-0.07424289,-0.15496248,-0.16440392,-0.11804714,0.0040840805,1.0
g058_competition_balanced,58,9,4,competition_balanced,competition,1,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Orla routes through Pavel.
Fact 2: Pavel ends at Copper.
Competing fact: Orla is also associated with Silver.
Question: Which label is associated with Orla: Copper or Silver?
Answer with exactly one word:",0.23811284,0.26950204,-0.8751143,0.45697594,17.28125,16.828125,clean,-0.025050431,-0.0988124,-0.09740424,-0.70733833,-0.6065,0.025050431,0.453125
g058_direct_conflict,58,9,4,direct_conflict,competition,1,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Orla routes through Pavel.
Fact 2: Pavel ends at Copper.
Direct conflicting fact: Orla ends at Silver.
Question: Which label is associated with Orla: Copper or Silver?
Answer with exactly one word:",0.31153864,0.40018654,-0.757323,1.0147076,18.125,17.109375,clean,0.048375368,0.031872094,0.020387053,-0.1496067,-0.023044258,0.020387053,1.015625
g058_closure_update,58,9,4,closure_update,closure,2,Copper,Silver,43640,15347,"You are given a small relation graph.
Fact 1: Orla routes through Pavel.
Old record: Pavel ends at Copper.
Updated record: Pavel ends at Silver, not Copper.
Question: Which label is associated with Orla: Copper or Silver?
Answer with exactly one word:",0.35455713,0.45272452,-0.68241847,0.5780754,17.03125,16.453125,clean,0.09139386,0.08441007,0.095291615,-0.58623886,-0.38591266,0.08441007,0.578125
g058_closure_override,58,9,4,closure_override,closure,2,Copper,Silver,43640,15347,"You are given a rule system.
General rule: items that routes through Pavel receive label Copper.
Override rule: in this case, items that routes through Pavel receive label Silver.
Fact: Orla routes through Pavel.
Question: Which label applies to Orla: Copper or Silver?
Answer with exactly one word:",0.17573968,0.24547344,-0.969222,0.3685875,19.375,19.015625,clean,-0.08742359,-0.122841,-0.19151193,-0.7957268,-0.73067063,0.08742359,0.359375
